Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
gi|223996944|ref|XP_002288145.1|,gi|220975253|gb|EED93581.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.015	6	1.56e-4	1	1	220
gi|223998400|ref|XP_002288873.1|,gi|220975981|gb|EED94309.1|	heat shock protein [Thalassiosira pseudonana CCMP1335]	0.092	6	2.28e-4	3	3	221
gi|223999741|ref|XP_002289543.1|,gi|220974751|gb|EED93080.1|	RL13e, ribosomal protein 13e 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.107	6	8.54e-4	3	3	222
gi|224000653|ref|XP_002289999.1|,gi|220975207|gb|EED93536.1|	vacuolar ATPase [Thalassiosira pseudonana CCMP1335]	0.115	6	3.47e-4	4	4	223
gi|224011010|ref|XP_002294462.1|,gi|220969957|gb|EED88296.1|	glutamate synthase [Thalassiosira pseudonana CCMP1335]	0.037	6	1.07e-4	5	5	224
gi|224011770|ref|XP_002294538.1|,gi|220969558|gb|EED87898.1|	precursor of synthase [Thalassiosira pseudonana CCMP1335]	0.123	6	3.72e-4	4	4	225
gi|224012523|ref|XP_002294914.1|,gi|220969353|gb|EED87694.1|	polyadenlyte binding protein, partial [Thalassiosira pseudonana CCMP1335]	0.065	6	2.87e-4	2	2	226
gi|224013492|ref|XP_002296410.1|,gi|220968762|gb|EED87106.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.226	6	9.02e-4	2	2	227
gi|224014381|ref|XP_002296853.1|,gi|220968490|gb|EED86837.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.076	6	7.81e-4	3	3	228
gi|2873343194|pdb|8ZEH|d,gi|2873343209|pdb|8ZET|d	Chain d, Photosystem I reaction center subunit II	0.409	6	0.001	6	0	229
gi|118411135|ref|YP_874529.1|,gi|125987726|sp|A0T0R7.1|ATPE_THAPS,gi|116739882|gb|ABK20752.1|,gi|2050584444|gb|QWM92985.1|	ATP synthase CF1 epsilon subunit (chloroplast) [Thalassiosira pseudonana],RecName: Full=ATP synthase epsilon chain, chloroplastic; AltName: Full=ATP synthase F1 sector epsilon subunit; AltName: Full=F-ATPase epsilon subunit,ATP synthase CF1 epsilon chain (chloroplast) [Thalassiosira pseudonana],CF1 epsilon subunit of ATP synthase (chloroplast) [Thalassiosira pseudonana]	0.474	5	0.001	4	4	230
gi|118411203|ref|YP_874597.1|,gi|2050584517|gb|QWM93058.1|,gi|116739950|gb|ABK20820.1|,gi|224493190|sp|A0T0Y5.1|RK5_THAPS	ribosomal protein L5 (chloroplast) [Thalassiosira pseudonana],50S ribosomal protein L5 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein uL5c; AltName: Full=50S ribosomal protein L5, chloroplastic	0.143	5	6.16e-4	3	3	231
gi|125987756|sp|A0T0Y9.1|RR5_THAPS,gi|118411207|ref|YP_874601.1|,gi|2050584513|gb|QWM93054.1|,gi|116739954|gb|ABK20824.1|	RecName: Full=Small ribosomal subunit protein uS5c; AltName: Full=30S ribosomal protein S5, chloroplastic,ribosomal protein S5 (chloroplast) [Thalassiosira pseudonana],30S ribosomal protein S5 (chloroplast) [Thalassiosira pseudonana]	0.095	5	8.19e-4	2	2	232
gi|209585731|gb|ACI64416.1|,gi|224004096|ref|XP_002295699.1|	F-type H-ATPase delta subunit, partial [Thalassiosira pseudonana CCMP1335]	0.416	5	0.001	3	3	233
gi|209585843|gb|ACI64528.1|,gi|224004320|ref|XP_002295811.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.186	5	0.001	3	3	234
gi|220968754|gb|EED87098.1|,gi|224013476|ref|XP_002296402.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.035	5	1.85e-4	5	5	235
gi|220969459|gb|EED87800.1|,gi|224012735|ref|XP_002295020.1|	Hypothetical protein THAPSDRAFT_30659 [Thalassiosira pseudonana CCMP1335],THAPSDRAFT_30659 [Thalassiosira pseudonana CCMP1335]	0.174	5	5.00e-4	3	3	236
gi|220971321|gb|EED89656.1|,gi|224008472|ref|XP_002293195.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.286	5	0.002	2	2	237
gi|220971780|gb|EED90114.1|,gi|224007917|ref|XP_002292918.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.266	5	8.47e-4	5	5	238
gi|220971989|gb|EED90322.1|,gi|224006774|ref|XP_002292347.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.099	5	4.26e-4	1	1	239
gi|220972312|gb|EED90644.1|,gi|224005665|ref|XP_002291793.1|	dual function enzyme: UDP-glucose 4-epimerase [Thalassiosira pseudonana CCMP1335]	0.143	5	4.04e-4	4	4	240
gi|220973173|gb|EED91504.1|,gi|224003451|ref|XP_002291397.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.173	5	6.18e-4	2	2	241
gi|220973866|gb|EED92196.1|,gi|224001544|ref|XP_002290444.1|	DNA-binding protein, partial [Thalassiosira pseudonana CCMP1335]	0.131	5	4.36e-4	4	4	242
gi|220976099|gb|EED94427.1|,gi|223998636|ref|XP_002288991.1|	ubiquinol-cytochrome-c reductase-like protein, partial [Thalassiosira pseudonana CCMP1335],ubiquinol-cytochrome-c reductase-like protein [Thalassiosira pseudonana CCMP1335]	0.112	5	0.001	3	3	243
gi|220976988|gb|EED95315.1|,gi|223996397|ref|XP_002287872.1|	RS7, ribosomal protein 7 [Thalassiosira pseudonana CCMP1335]	0.277	5	7.79e-4	3	3	244
gi|220977545|gb|EED95871.1|,gi|223993093|ref|XP_002286230.1|	ornithine cyclodeaminase, partial [Thalassiosira pseudonana CCMP1335],ornithine cyclodeaminase [Thalassiosira pseudonana CCMP1335]	0.137	5	4.10e-4	2	2	245
gi|220977985|gb|EED96311.1|,gi|223993973|ref|XP_002286670.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.232	5	0.001	4	4	246
gi|223992519|ref|XP_002285943.1|,gi|220977258|gb|EED95584.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.138	5	4.31e-4	3	3	247
gi|223996559|ref|XP_002287953.1|,gi|220977069|gb|EED95396.1|	RL7, ribosomal protein 7 [Thalassiosira pseudonana CCMP1335]	0.274	5	6.08e-4	5	5	248
gi|223997214|ref|XP_002288280.1|,gi|220975388|gb|EED93716.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.053	5	3.67e-4	2	2	249
gi|223998332|ref|XP_002288839.1|,gi|220975947|gb|EED94275.1|	RT15, ribosomal protein 15 mitochondrial small ribosomal subunit, partial [Thalassiosira pseudonana CCMP1335]	0.211	5	0.002	3	3	250
gi|223998614|ref|XP_002288980.1|,gi|220976088|gb|EED94416.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.129	5	2.64e-4	3	3	251
gi|224000209|ref|XP_002289777.1|,gi|220974985|gb|EED93314.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.107	5	1.47e-4	4	4	252
gi|224000387|ref|XP_002289866.1|,gi|220975074|gb|EED93403.1|	alpha enolase [Thalassiosira pseudonana CCMP1335]	0.093	5	3.33e-4	3	3	253
gi|224000667|ref|XP_002290006.1|,gi|220975214|gb|EED93543.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.050	5	1.07e-4	4	4	254
gi|224001232|ref|XP_002290288.1|,gi|220973710|gb|EED92040.1|	glyceraldehyde-3-phosphate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.215	5	4.26e-4	5	5	255
gi|224001804|ref|XP_002290574.1|,gi|220973996|gb|EED92326.1|	triosephosphate isomerase/glyceraldehyde-3-phosphate dehydrogenase precursor [Thalassiosira pseudonana CCMP1335]	0.060	5	2.38e-4	3	1	256
gi|224001858|ref|XP_002290601.1|,gi|220974023|gb|EED92353.1|	malonyl coa-acyl carrier protein transacylase [Thalassiosira pseudonana CCMP1335]	0.076	5	4.12e-4	5	5	257
gi|224002156|ref|XP_002290750.1|,gi|220974172|gb|EED92502.1|	phosphoglycerate mutase [Thalassiosira pseudonana CCMP1335]	0.143	5	5.00e-4	5	5	258
gi|224003531|ref|XP_002291437.1|,gi|220973213|gb|EED91544.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.166	5	4.27e-4	3	3	259
gi|224003801|ref|XP_002291572.1|,gi|220973348|gb|EED91679.1|	dihydrolipamide s-acetyltransferase [Thalassiosira pseudonana CCMP1335]	0.047	5	3.44e-4	2	2	260
gi|224004316|ref|XP_002295809.1|,gi|209585841|gb|ACI64526.1|	chaperone, heat shock protein 70 [Thalassiosira pseudonana CCMP1335]	0.072	5	2.19e-4	4	2	261
gi|224006249|ref|XP_002292085.1|,gi|220972604|gb|EED90936.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.101	5	4.49e-4	2	1	262
gi|224009568|ref|XP_002293742.1|,gi|220970414|gb|EED88751.1|	hypothetical protein THAPSDRAFT_269759 [Thalassiosira pseudonana CCMP1335]	0.311	5	5.55e-4	4	4	263
gi|224010579|ref|XP_002294247.1|,gi|220970264|gb|EED88602.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.081	5	2.58e-4	3	3	264
gi|220970285|gb|EED88623.1|,gi|224010621|ref|XP_002294268.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.081	5	2.58e-4	3	3	264
gi|817090722|gb|AKF17965.1|	PSII protein D1, partial (chloroplast) [Thalassiosira pseudonana]	0.177	5	4.88e-4	3	1	265
gi|2050584500|gb|QWM93041.1|,gi|116739967|gb|ABK20837.1|,gi|118411220|ref|YP_874614.1|	ATP-binding subunit of Clp protease (chloroplast) [Thalassiosira pseudonana],ATP-dependent clp protease ATP-binding subunit (chloroplast) [Thalassiosira pseudonana],Clp protease ATP binding subunit (chloroplast) [Thalassiosira pseudonana]	0.077	4	1.30e-4	3	3	266
gi|2050584527|gb|QWM93068.1|,gi|116739940|gb|ABK20810.1|,gi|118411193|ref|YP_874587.1|,gi|125987575|sp|A0T0X5.1|RK2_THAPS	ribosomal protein L2 (chloroplast) [Thalassiosira pseudonana],50S ribosomal protein L2 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein uL2c; AltName: Full=50S ribosomal protein L2, chloroplastic	0.175	4	4.26e-4	2	2	267
gi|209583455|gb|ACI64141.1|,gi|224011299|ref|XP_002295424.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.030	4	1.36e-4	1	1	268
gi|209586392|gb|ACI65077.1|,gi|224005418|ref|XP_002296360.1|	acyl-CoA dehydrogenase-like protein [Thalassiosira pseudonana CCMP1335]	0.096	4	1.45e-4	3	3	269
gi|220968788|gb|EED87132.1|,gi|224013544|ref|XP_002296436.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.086	4	3.74e-4	1	1	270
gi|220969619|gb|EED87959.1|,gi|224011892|ref|XP_002294599.1|	RS3A, ribosomal protein 3A 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.143	4	4.53e-4	3	3	271
gi|220970397|gb|EED88734.1|,gi|224009534|ref|XP_002293725.1|	udp-d-glucose 6-dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.109	4	2.47e-4	2	2	272
gi|220970707|gb|EED89043.1|,gi|224008697|ref|XP_002293307.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.159	4	8.88e-4	3	3	273
gi|220970758|gb|EED89094.1|,gi|224008799|ref|XP_002293358.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.156	4	4.34e-4	3	3	274
gi|220971561|gb|EED89895.1|,gi|224007479|ref|XP_002292699.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.041	4	2.10e-4	3	3	275
gi|220972372|gb|EED90704.1|,gi|224005785|ref|XP_002291853.1|	probable serine protease inhibitor [Thalassiosira pseudonana CCMP1335]	0.082	4	2.41e-4	1	0	276
gi|220973385|gb|EED91716.1|,gi|224003875|ref|XP_002291609.1|	calreticulin-like protein, partial [Thalassiosira pseudonana CCMP1335]	0.098	4	3.12e-4	2	2	277
gi|220973522|gb|EED91852.1|,gi|224000856|ref|XP_002290100.1|	RS23, ribosomal protein 23 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.140	4	8.20e-4	2	2	278
gi|220974118|gb|EED92448.1|,gi|224002048|ref|XP_002290696.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.109	4	2.27e-4	3	3	279
gi|220975010|gb|EED93339.1|,gi|224000259|ref|XP_002289802.1|	hypothetical protein THAPSDRAFT_27892 [Thalassiosira pseudonana CCMP1335]	0.121	4	2.58e-4	3	3	280
gi|220975449|gb|EED93777.1|,gi|223997336|ref|XP_002288341.1|	phosphoglycerate kinase [Thalassiosira pseudonana CCMP1335]	0.106	4	3.04e-4	3	3	281
gi|220976869|gb|EED95196.1|,gi|223996159|ref|XP_002287753.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.112	4	2.47e-4	3	3	282
gi|220976984|gb|EED95311.1|,gi|223996389|ref|XP_002287868.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.129	4	0.001	1	1	283
gi|223992531|ref|XP_002285949.1|,gi|220977264|gb|EED95590.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.080	4	2.92e-4	2	2	284
gi|223992539|ref|XP_002285953.1|,gi|220977268|gb|EED95594.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.063	4	1.02e-4	3	3	285
gi|223993205|ref|XP_002286286.1|,gi|220977601|gb|EED95927.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.124	4	2.59e-4	3	3	286
gi|223993469|ref|XP_002286418.1|,gi|220977733|gb|EED96059.1|	26S proteasome regulatory subunit [Thalassiosira pseudonana CCMP1335]	0.095	4	3.09e-4	2	2	287
gi|223993801|ref|XP_002286584.1|,gi|220977899|gb|EED96225.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.138	4	2.42e-4	3	3	288
gi|223994789|ref|XP_002287078.1|,gi|220978393|gb|EED96719.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.176	4	6.27e-4	4	4	289
gi|223997044|ref|XP_002288195.1|,gi|220975303|gb|EED93631.1|	histone H2B [Thalassiosira pseudonana CCMP1335]	0.217	4	9.77e-4	3	3	290
gi|220974278|gb|EED92608.1|,gi|224002368|ref|XP_002290856.1|,gi|220970505|gb|EED88842.1|,gi|209586203|gb|ACI64888.1|,gi|224004324|ref|XP_002295813.1|,gi|224005040|ref|XP_002296171.1|,gi|209585845|gb|ACI64530.1|,gi|224009750|ref|XP_002293833.1|	histone H2B [Thalassiosira pseudonana CCMP1335],predicted protein [Thalassiosira pseudonana CCMP1335]	0.217	4	9.77e-4	3	3	290
gi|223998266|ref|XP_002288806.1|,gi|220975914|gb|EED94242.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.040	4	1.82e-4	1	1	291
gi|224000015|ref|XP_002289680.1|,gi|220974888|gb|EED93217.1|	cold-shock DNA-binding domain-containing protein [Thalassiosira pseudonana CCMP1335]	0.257	4	8.62e-4	2	2	292
gi|224000309|ref|XP_002289827.1|,gi|220975035|gb|EED93364.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.075	4	1.72e-4	3	3	293
gi|224001514|ref|XP_002290429.1|,gi|220973851|gb|EED92181.1|	RS19, ribosomal protein 19 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.250	4	7.92e-4	3	3	294
gi|224001660|ref|XP_002290502.1|,gi|220973924|gb|EED92254.1|	gdp-d-mannose 4,6-dehydratase [Thalassiosira pseudonana CCMP1335]	0.108	4	3.25e-4	2	2	295
gi|224001716|ref|XP_002290530.1|,gi|220973952|gb|EED92282.1|	heat shock protein, HSP70, hsc70 [Thalassiosira pseudonana CCMP1335]	0.099	4	1.88e-4	4	4	296
gi|224002016|ref|XP_002290680.1|,gi|220974102|gb|EED92432.1|	THAPSDRAFT_262506 [Thalassiosira pseudonana CCMP1335],Hypothetical protein THAPSDRAFT_262506, partial [Thalassiosira pseudonana CCMP1335]	0.085	4	2.61e-4	3	3	297
gi|224005991|ref|XP_002291956.1|,gi|220972475|gb|EED90807.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.199	4	6.66e-4	4	4	298
gi|224006295|ref|XP_002292108.1|,gi|220972627|gb|EED90959.1|	gcpe-like protein [Thalassiosira pseudonana CCMP1335]	0.098	4	1.71e-4	4	4	299
gi|224006297|ref|XP_002292109.1|,gi|220972628|gb|EED90960.1|	lysyl-trna synthetase [Thalassiosira pseudonana CCMP1335]	0.054	4	1.92e-4	2	2	300
gi|224007094|ref|XP_002292507.1|,gi|220972149|gb|EED90482.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.131	4	5.30e-4	2	2	301
gi|224009668|ref|XP_002293792.1|,gi|220970464|gb|EED88801.1|	RS6, ribosomal protein 6 [Thalassiosira pseudonana CCMP1335]	0.148	4	4.82e-4	2	2	302
gi|224011016|ref|XP_002294465.1|,gi|220969960|gb|EED88299.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.150	4	4.10e-4	2	2	303
gi|224013265|ref|XP_002295284.1|,gi|220969007|gb|EED87350.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.081	4	5.92e-4	4	4	304
gi|224014134|ref|XP_002296730.1|,gi|220968585|gb|EED86931.1|	26S proteasome beta type 7 subunit [Thalassiosira pseudonana CCMP1335],26S proteasome beta type 7 subunit, partial [Thalassiosira pseudonana CCMP1335]	0.047	4	3.96e-4	3	3	305
gi|224015399|ref|XP_002297354.1|,gi|220967954|gb|EED86317.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.207	4	2.78e-4	3	3	306
gi|75905845|gb|ABA29338.1|	copper expressed protein 15 [Thalassiosira pseudonana]	0.358	4	4.82e-4	3	3	306
gi|2599405854|pdb|8J0D|3,gi|2599405832|pdb|8IWH|3	Chain 3, Fucoxanthin chl a/c protein, lhca clade	0.155	4	5.33e-4	2	2	307
gi|223995387|ref|XP_002287377.1|,gi|220976493|gb|EED94820.1|	fucoxanthin chl a/c protein, lhca clade [Thalassiosira pseudonana CCMP1335]	0.136	4	4.69e-4	2	2	307
gi|118411161|ref|YP_874555.1|,gi|224015716|ref|XP_002297506.1|,gi|220967770|gb|EED86146.1|,gi|125991260|sp|A0T0U3.1|YCF4_THAPS,gi|116739908|gb|ABK20778.1|,gi|2050584418|gb|QWM92959.1|	photosystem I assembly protein Ycf4 (chloroplast) [Thalassiosira pseudonana],predicted protein [Thalassiosira pseudonana CCMP1335],RecName: Full=Photosystem I assembly protein Ycf4,photosystem I assembly protein ycf4 (chloroplast) [Thalassiosira pseudonana],hypothetical protein RF4 (chloroplast) [Thalassiosira pseudonana]	0.138	3	4.86e-4	2	2	308
gi|2050584454|gb|QWM92995.1|,gi|125987531|sp|A0T0Q7.1|RK12_THAPS,gi|118411125|ref|YP_874519.1|,gi|116739872|gb|ABK20742.1|	ribosomal protein L12 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein bL12c; AltName: Full=50S ribosomal protein L12, chloroplastic,50S ribosomal protein L12 (chloroplast) [Thalassiosira pseudonana]	0.125	3	6.87e-4	3	3	309
gi|2050584528|gb|QWM93069.1|	ribosomal protein L23 (chloroplast) [Thalassiosira pseudonana]	0.172	3	8.88e-4	2	2	310
gi|116739939|gb|ABK20809.1|,gi|118411192|ref|YP_874586.1|,gi|125987566|sp|A0T0X4.1|RK23_THAPS	50S ribosomal protein L23 (chloroplast) [Thalassiosira pseudonana],ribosomal protein L23 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein uL23c; AltName: Full=50S ribosomal protein L23, chloroplastic	0.173	3	8.97e-4	2	2	310
gi|209585769|gb|ACI64454.1|,gi|224004172|ref|XP_002295737.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.180	3	5.11e-4	3	3	311
gi|209586160|gb|ACI64845.1|,gi|224004954|ref|XP_002296128.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.144	3	1.89e-4	3	3	312
gi|220967993|gb|EED86354.1|,gi|224015377|ref|XP_002297344.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.045	3	1.19e-4	3	3	313
gi|220968544|gb|EED86890.1|,gi|224014052|ref|XP_002296689.1|	phosphoglycerate kinase [Thalassiosira pseudonana CCMP1335]	0.076	3	2.01e-4	3	3	314
gi|220968643|gb|EED86989.1|,gi|224014250|ref|XP_002296788.1|	glutathione s-transferase [Thalassiosira pseudonana CCMP1335]	0.097	3	3.69e-4	1	1	315
gi|220969534|gb|EED87875.1|,gi|224012885|ref|XP_002295095.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.147	3	2.69e-4	3	3	316
gi|220970014|gb|EED88353.1|,gi|224011124|ref|XP_002294519.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.021	3	9.08e-5	2	2	317
gi|220971013|gb|EED89349.1|,gi|224009309|ref|XP_002293613.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.079	3	4.65e-4	3	3	318
gi|220971079|gb|EED89414.1|,gi|224007988|ref|XP_002292953.1|	protein 23 of the large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.138	3	6.06e-4	2	2	319
gi|220971224|gb|EED89559.1|,gi|224008278|ref|XP_002293098.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	3	1.54e-4	2	2	320
gi|220973163|gb|EED91494.1|,gi|224003431|ref|XP_002291387.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.093	3	2.93e-4	1	1	321
gi|220973711|gb|EED92041.1|,gi|224001234|ref|XP_002290289.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.341	3	7.15e-4	2	2	322
gi|220974143|gb|EED92473.1|,gi|224002098|ref|XP_002290721.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.089	3	2.38e-4	3	3	323
gi|220974494|gb|EED92823.1|,gi|223999227|ref|XP_002289286.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.116	3	2.12e-4	3	3	324
gi|220974619|gb|EED92948.1|,gi|223999477|ref|XP_002289411.1|	RS21, ribosomal protein 21 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.179	3	0.001	3	3	325
gi|220974654|gb|EED92983.1|,gi|223999547|ref|XP_002289446.1|	precursor of synthetase [Thalassiosira pseudonana CCMP1335]	0.077	3	2.94e-4	1	1	326
gi|220975311|gb|EED93639.1|,gi|223997060|ref|XP_002288203.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.113	3	1.57e-4	3	3	327
gi|220975923|gb|EED94251.1|,gi|223998284|ref|XP_002288815.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.067	3	2.82e-4	3	3	328
gi|220976132|gb|EED94460.1|,gi|223998702|ref|XP_002289024.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.150	3	4.25e-4	2	2	329
gi|220976145|gb|EED94473.1|,gi|223998728|ref|XP_002289037.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.076	3	2.40e-4	3	3	330
gi|220976371|gb|EED94698.1|,gi|223995143|ref|XP_002287255.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.068	3	2.21e-4	1	1	331
gi|220976862|gb|EED95189.1|,gi|223996145|ref|XP_002287746.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.145	3	3.87e-4	2	2	332
gi|220977196|gb|EED95523.1|,gi|223996813|ref|XP_002288080.1|	RS4, ribosomal protein 4 [Thalassiosira pseudonana CCMP1335]	0.073	3	3.37e-4	1	1	333
gi|220977514|gb|EED95840.1|,gi|223993031|ref|XP_002286199.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.030	3	2.38e-4	1	1	334
gi|223992961|ref|XP_002286164.1|,gi|220977479|gb|EED95805.1|	Ftr1_plasma membrane iron permease [Thalassiosira pseudonana CCMP1335]	0.030	3	2.41e-4	1	1	334
gi|220977557|gb|EED95883.1|,gi|223993117|ref|XP_002286242.1|	hypothetical protein THAPSDRAFT_260958, partial [Thalassiosira pseudonana CCMP1335]	0.087	3	1.56e-4	3	3	335
gi|223993781|ref|XP_002286574.1|,gi|220977889|gb|EED96215.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.139	3	5.08e-4	1	1	336
gi|223993843|ref|XP_002286605.1|,gi|220977920|gb|EED96246.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.036	3	9.36e-5	2	2	337
gi|223994697|ref|XP_002287032.1|,gi|220978347|gb|EED96673.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.070	3	7.29e-5	3	3	338
gi|223995745|ref|XP_002287546.1|,gi|220976662|gb|EED94989.1|	phosphate transport protein [Thalassiosira pseudonana CCMP1335]	0.056	3	2.92e-4	1	1	339
gi|223997160|ref|XP_002288253.1|,gi|220975361|gb|EED93689.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.225	3	2.83e-4	3	3	340
gi|223997212|ref|XP_002288279.1|,gi|220975387|gb|EED93715.1|	l-lactate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.037	3	2.04e-4	1	1	341
gi|223997552|ref|XP_002288449.1|,gi|220975557|gb|EED93885.1|	40S ribosomal protein-like protein [Thalassiosira pseudonana CCMP1335]	0.119	3	3.62e-4	2	2	342
gi|223997680|ref|XP_002288513.1|,gi|220975621|gb|EED93949.1|	ubiquitin activating enzyme 1 [Thalassiosira pseudonana CCMP1335]	0.030	3	8.66e-5	2	2	343
gi|223997910|ref|XP_002288628.1|,gi|220975736|gb|EED94064.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.087	3	2.11e-4	2	2	344
gi|223998282|ref|XP_002288814.1|,gi|220975922|gb|EED94250.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.060	3	2.76e-4	3	3	345
gi|223999739|ref|XP_002289542.1|,gi|220974750|gb|EED93079.1|	fucoxanthin chlorophyll a/c light-harvesting protein, lhcr type [Thalassiosira pseudonana CCMP1335]	0.128	3	4.33e-4	1	1	346
gi|2873343192|pdb|8ZEH|M	Chain M, Fucoxanthin chlorophyll a/c light-harvesting protein, lhcr type	0.152	3	5.14e-4	1	1	346
gi|224000037|ref|XP_002289691.1|,gi|220974899|gb|EED93228.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.065	3	1.92e-4	2	2	347
gi|224000283|ref|XP_002289814.1|,gi|220975022|gb|EED93351.1|	RL18a, ribosomal protein 18a 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.077	3	4.80e-4	1	1	348
gi|224000295|ref|XP_002289820.1|,gi|220975028|gb|EED93357.1|	6-phosphogluconate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.049	3	1.79e-4	3	3	349
gi|224001718|ref|XP_002290531.1|,gi|220973953|gb|EED92283.1|	hypothetical protein THAPSDRAFT_22565 [Thalassiosira pseudonana CCMP1335]	0.048	3	1.84e-4	2	2	350
gi|224001814|ref|XP_002290579.1|,gi|220974001|gb|EED92331.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.023	3	1.35e-4	1	1	351
gi|224002208|ref|XP_002290776.1|,gi|220974198|gb|EED92528.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.109	3	4.35e-4	1	1	352
gi|224003463|ref|XP_002291403.1|,gi|220973179|gb|EED91510.1|	L7Ae, ribosomal protein 7Ae 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.179	3	7.15e-4	2	2	353
