Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
gi|224011770|ref|XP_002294538.1|,gi|220969558|gb|EED87898.1|	precursor of synthase [Thalassiosira pseudonana CCMP1335]	0.093	5	4.36e-4	3	3	237
gi|224012988|ref|XP_002295146.1|,gi|220969108|gb|EED87450.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.138	5	8.39e-4	4	4	238
gi|98990387|gb|ABF60262.1|	PSbC, partial [Thalassiosira pseudonana]	0.101	5	6.14e-4	3	0	239
AAZ28499.1,WP_011042907.1	putative beta-lactamase [Colwellia psychrerythraea 34H],serine hydrolase domain-containing protein [Colwellia psychrerythraea]	0.019	4	3.92e-4	2	2	240
gi|116739935|gb|ABK20805.1|,gi|118411188|ref|YP_874582.1|,gi|2050584532|gb|QWM93073.1|,gi|125863543|sp|A0T0X0.1|CH60_THAPS	60 kDa chaperonin (chloroplast) [Thalassiosira pseudonana],chaperonin GroEL (chloroplast) [Thalassiosira pseudonana],60 KDa chaperonin (chloroplast) [Thalassiosira pseudonana],RecName: Full=Chaperonin GroEL, chloroplastic; AltName: Full=60 kDa chaperonin; AltName: Full=Chaperonin-60; Short=Cpn60	0.111	4	3.11e-4	3	3	241
gi|118411161|ref|YP_874555.1|,gi|224015716|ref|XP_002297506.1|,gi|220967770|gb|EED86146.1|,gi|125991260|sp|A0T0U3.1|YCF4_THAPS,gi|116739908|gb|ABK20778.1|,gi|2050584418|gb|QWM92959.1|	photosystem I assembly protein Ycf4 (chloroplast) [Thalassiosira pseudonana],predicted protein [Thalassiosira pseudonana CCMP1335],RecName: Full=Photosystem I assembly protein Ycf4,photosystem I assembly protein ycf4 (chloroplast) [Thalassiosira pseudonana],hypothetical protein RF4 (chloroplast) [Thalassiosira pseudonana]	0.138	4	9.12e-4	2	2	242
gi|2050584462|gb|QWM93003.1|	subunit IV of photosystem I (chloroplast) [Thalassiosira pseudonana]	0.657	4	0.002	3	1	243
gi|118411117|ref|YP_874511.1|,gi|2843533620|pdb|8XLS|E,gi|116739864|gb|ABK20734.1|	photosystem I subunit IV (chloroplast) [Thalassiosira pseudonana],Chain E, Photosystem I reaction center subunit IV,photosystem I reaction center subunit IV (chloroplast) [Thalassiosira pseudonana]	0.677	4	0.003	3	1	243
gi|220967807|gb|EED86183.1|,gi|224015790|ref|XP_002297543.1|	PSAE, photosystem I reaction center subunit, partial [Thalassiosira pseudonana CCMP1335]	0.698	4	0.003	3	1	243
gi|209585774|gb|ACI64459.1|,gi|224004182|ref|XP_002295742.1|	isocitrate lyase [Thalassiosira pseudonana CCMP1335]	0.087	4	3.05e-4	4	4	244
gi|220967775|gb|EED86151.1|,gi|116739885|gb|ABK20755.1|,gi|2050584441|gb|QWM92982.1|,gi|118411138|ref|YP_874532.1|,gi|224015726|ref|XP_002297511.1|	mg-protoporphyrin IX chelatase [Thalassiosira pseudonana CCMP1335],magnesium-chelatase subunit I (chloroplast) [Thalassiosira pseudonana],magnesium chelatase subunit of protochlorophyllide reductase (chloroplast) [Thalassiosira pseudonana],Mg-protoporyphyrin IX chelatase (chloroplast) [Thalassiosira pseudonana]	0.110	4	4.68e-4	2	2	245
gi|220967965|gb|EED86328.1|,gi|224015421|ref|XP_002297365.1|	hypothetical protein THAPSDRAFT_bd1658 [Thalassiosira pseudonana CCMP1335]	0.060	4	3.00e-4	2	2	246
gi|220968389|gb|EED86737.1|,gi|224014694|ref|XP_002297009.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.058	4	5.36e-4	4	4	247
gi|604722624|dbj|BAO57458.1|	delta carbonic anhydrase like protein [Thalassiosira pseudonana]	0.048	4	4.41e-4	4	4	247
gi|220968629|gb|EED86975.1|,gi|224014222|ref|XP_002296774.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.187	4	0.001	3	3	248
gi|220968944|gb|EED87288.1|,gi|224013856|ref|XP_002296592.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.247	4	0.002	1	1	249
gi|220970707|gb|EED89043.1|,gi|224008697|ref|XP_002293307.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.159	4	0.001	3	3	250
gi|220971224|gb|EED89559.1|,gi|224008278|ref|XP_002293098.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.079	4	2.89e-4	4	4	251
gi|220972664|gb|EED90996.1|,gi|224006369|ref|XP_002292145.1|	sulfolipid biosynthesis protein [Thalassiosira pseudonana CCMP1335]	0.043	4	3.57e-4	3	3	252
gi|220973244|gb|EED91575.1|,gi|224003593|ref|XP_002291468.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.132	4	5.87e-4	3	3	253
gi|220973522|gb|EED91852.1|,gi|224000856|ref|XP_002290100.1|	RS23, ribosomal protein 23 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.140	4	0.001	2	2	254
gi|220973711|gb|EED92041.1|,gi|224001234|ref|XP_002290289.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.187	4	0.001	1	1	255
gi|220973734|gb|EED92064.1|,gi|224001280|ref|XP_002290312.1|	alanine-trna ligase [Thalassiosira pseudonana CCMP1335]	0.050	4	1.71e-4	3	3	256
gi|220974654|gb|EED92983.1|,gi|223999547|ref|XP_002289446.1|	precursor of synthetase [Thalassiosira pseudonana CCMP1335]	0.137	4	5.52e-4	2	2	257
gi|220974777|gb|EED93106.1|,gi|223999793|ref|XP_002289569.1|	hypothetical protein THAPSDRAFT_26224 [Thalassiosira pseudonana CCMP1335]	0.109	4	5.81e-4	3	3	258
gi|220974845|gb|EED93174.1|,gi|223999929|ref|XP_002289637.1|	hypothetical protein THAPSDRAFT_262059, partial [Thalassiosira pseudonana CCMP1335]	0.100	4	3.83e-4	4	4	259
gi|220975449|gb|EED93777.1|,gi|223997336|ref|XP_002288341.1|	phosphoglycerate kinase [Thalassiosira pseudonana CCMP1335]	0.047	4	4.28e-4	2	2	260
gi|220975923|gb|EED94251.1|,gi|223998284|ref|XP_002288815.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.067	4	5.29e-4	2	2	261
gi|220976677|gb|EED95004.1|,gi|223995775|ref|XP_002287561.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.044	4	3.64e-4	4	4	262
gi|220976737|gb|EED95064.1|,gi|223995895|ref|XP_002287621.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.186	4	0.001	2	2	263
gi|220978363|gb|EED96689.1|,gi|223994729|ref|XP_002287048.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.207	4	9.22e-4	2	2	264
gi|223993235|ref|XP_002286301.1|,gi|220977616|gb|EED95942.1|	receptor protein kinase, partial [Thalassiosira pseudonana CCMP1335]	0.157	4	9.60e-4	4	4	265
gi|223993443|ref|XP_002286405.1|,gi|220977720|gb|EED96046.1|	precursor of synthetase [Thalassiosira pseudonana CCMP1335]	0.072	4	3.94e-4	2	2	266
gi|223994031|ref|XP_002286699.1|,gi|220978014|gb|EED96340.1|	hypothetical protein THAPSDRAFT_260862, partial [Thalassiosira pseudonana CCMP1335]	0.178	4	9.77e-4	2	2	267
gi|223995479|ref|XP_002287413.1|,gi|220976529|gb|EED94856.1|	hypothetical protein THAPSDRAFT_2669 [Thalassiosira pseudonana CCMP1335]	0.173	4	5.38e-4	3	3	268
gi|223995657|ref|XP_002287502.1|,gi|220976618|gb|EED94945.1|	hypothetical protein THAPSDRAFT_39666 [Thalassiosira pseudonana CCMP1335]	0.061	4	4.81e-4	2	2	269
gi|223996485|ref|XP_002287916.1|,gi|220977032|gb|EED95359.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.228	4	8.97e-4	2	2	270
gi|223996944|ref|XP_002288145.1|,gi|220975253|gb|EED93581.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.015	4	1.46e-4	1	1	271
gi|223997268|ref|XP_002288307.1|,gi|220975415|gb|EED93743.1|	mitochondrial manganese superoxide dismutase, partial [Thalassiosira pseudonana CCMP1335]	0.053	4	6.79e-4	2	2	272
gi|223998266|ref|XP_002288806.1|,gi|220975914|gb|EED94242.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.040	4	2.57e-4	1	1	273
gi|223999297|ref|XP_002289321.1|,gi|220974529|gb|EED92858.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.148	4	4.99e-4	2	2	274
gi|224000067|ref|XP_002289706.1|,gi|220974914|gb|EED93243.1|	RS9, ribosomal protein 9 [Thalassiosira pseudonana CCMP1335]	0.116	4	8.69e-4	2	2	275
gi|224000387|ref|XP_002289866.1|,gi|220975074|gb|EED93403.1|	alpha enolase [Thalassiosira pseudonana CCMP1335]	0.077	4	3.75e-4	2	2	276
gi|224000768|ref|XP_002290056.1|,gi|220973478|gb|EED91808.1|	3-oxoacyl-synthase [Thalassiosira pseudonana CCMP1335]	0.065	4	3.55e-4	2	2	277
gi|224001716|ref|XP_002290530.1|,gi|220973952|gb|EED92282.1|	heat shock protein, HSP70, hsc70 [Thalassiosira pseudonana CCMP1335]	0.120	4	2.65e-4	4	4	278
gi|224002156|ref|XP_002290750.1|,gi|220974172|gb|EED92502.1|	phosphoglycerate mutase [Thalassiosira pseudonana CCMP1335]	0.078	4	5.63e-4	3	3	279
gi|224003531|ref|XP_002291437.1|,gi|220973213|gb|EED91544.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.152	4	4.81e-4	3	3	280
gi|224003771|ref|XP_002291557.1|,gi|220973333|gb|EED91664.1|	3-ketoacyl-coa thiolase, mitochondrial [Thalassiosira pseudonana CCMP1335]	0.083	4	4.17e-4	1	1	281
gi|224003801|ref|XP_002291572.1|,gi|220973348|gb|EED91679.1|	dihydrolipamide s-acetyltransferase [Thalassiosira pseudonana CCMP1335]	0.047	4	3.87e-4	2	2	282
gi|224006295|ref|XP_002292108.1|,gi|220972627|gb|EED90959.1|	gcpe-like protein [Thalassiosira pseudonana CCMP1335]	0.102	4	2.41e-4	4	4	283
gi|224006968|ref|XP_002292444.1|,gi|220972086|gb|EED90419.1|	thioredoxin [Thalassiosira pseudonana CCMP1335]	0.314	4	0.002	3	3	284
gi|224007094|ref|XP_002292507.1|,gi|220972149|gb|EED90482.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.131	4	7.47e-4	2	2	285
gi|224009568|ref|XP_002293742.1|,gi|220970414|gb|EED88751.1|	hypothetical protein THAPSDRAFT_269759 [Thalassiosira pseudonana CCMP1335]	0.170	4	6.25e-4	2	2	286
gi|224009582|ref|XP_002293749.1|,gi|220970421|gb|EED88758.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.165	4	6.32e-4	3	3	287
gi|224013082|ref|XP_002295193.1|,gi|220969155|gb|EED87497.1|	n-acetylornithine aminotransferase [Thalassiosira pseudonana CCMP1335]	0.044	4	3.45e-4	1	1	288
gi|24659602|gb|AAH39169.1|	(CONTAMINANT) Keratin 16 [Homo sapiens]	0.131	4	3.49e-4	3	3	289
gi|2873343185|pdb|8ZEH|F	Chain F, Tp-Lhcr20	0.288	4	9.71e-4	3	2	290
gi|2873343190|pdb|8ZEH|K	Chain K, Fucoxanthin chlorophyll a/c light-harvesting protein	0.102	4	9.38e-4	2	0	291
gi|118411190|ref|YP_874584.1|,gi|116739937|gb|ABK20807.1|,gi|125987628|sp|A0T0X2.1|RK3_THAPS	ribosomal protein L3 (chloroplast) [Thalassiosira pseudonana],50S ribosomal protein L3 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein uL3c; AltName: Full=50S ribosomal protein L3, chloroplastic	0.193	3	5.98e-4	2	2	292
gi|2050584530|gb|QWM93071.1|	ribosomal protein L3 (chloroplast) [Thalassiosira pseudonana]	0.184	3	5.71e-4	2	2	292
gi|2050584527|gb|QWM93068.1|,gi|116739940|gb|ABK20810.1|,gi|118411193|ref|YP_874587.1|,gi|125987575|sp|A0T0X5.1|RK2_THAPS	ribosomal protein L2 (chloroplast) [Thalassiosira pseudonana],50S ribosomal protein L2 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein uL2c; AltName: Full=50S ribosomal protein L2, chloroplastic	0.175	3	4.50e-4	2	2	293
gi|220967836|gb|EED86209.1|,gi|224015641|ref|XP_002297470.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.047	3	2.09e-4	2	1	294
gi|220968754|gb|EED87098.1|,gi|224013476|ref|XP_002296402.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.035	3	1.56e-4	3	3	295
gi|220969069|gb|EED87412.1|,gi|224013389|ref|XP_002295346.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.088	3	2.32e-4	3	3	296
gi|220970397|gb|EED88734.1|,gi|224009534|ref|XP_002293725.1|	udp-d-glucose 6-dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.158	3	2.61e-4	3	3	297
gi|220971013|gb|EED89349.1|,gi|224009309|ref|XP_002293613.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.079	3	6.55e-4	3	3	298
gi|220971307|gb|EED89642.1|,gi|224008444|ref|XP_002293181.1|	translation factor elongation factor ef-tu [Thalassiosira pseudonana CCMP1335]	0.077	3	2.88e-4	2	2	299
gi|220971624|gb|EED89958.1|,gi|224007605|ref|XP_002292762.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.146	3	5.84e-4	2	2	300
gi|220972595|gb|EED90927.1|,gi|224006231|ref|XP_002292076.1|	luminal binding protein, partial [Thalassiosira pseudonana CCMP1335]	0.069	3	1.93e-4	3	3	301
gi|220972945|gb|EED91276.1|,gi|224002995|ref|XP_002291169.1|	translation factor tu domain 2 [Thalassiosira pseudonana CCMP1335]	0.079	3	1.48e-4	3	3	302
gi|220973409|gb|EED91740.1|,gi|224003923|ref|XP_002291633.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.085	3	4.21e-4	2	2	303
gi|220974202|gb|EED92532.1|,gi|224002216|ref|XP_002290780.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.060	3	2.55e-4	1	1	304
gi|220974387|gb|EED92716.1|,gi|223999013|ref|XP_002289179.1|	casein kinase-like protein [Thalassiosira pseudonana CCMP1335]	0.067	3	3.77e-4	1	1	305
gi|220974594|gb|EED92923.1|,gi|223999427|ref|XP_002289386.1|	hypothetical protein THAPSDRAFT_268713 [Thalassiosira pseudonana CCMP1335]	0.089	3	3.79e-4	2	2	306
gi|220975110|gb|EED93439.1|,gi|224000459|ref|XP_002289902.1|	probable dihydroxyacid dehydratase [Thalassiosira pseudonana CCMP1335]	0.077	3	1.93e-4	3	3	307
gi|220975311|gb|EED93639.1|,gi|223997060|ref|XP_002288203.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.034	3	2.21e-4	3	3	308
gi|220975317|gb|EED93645.1|,gi|223997072|ref|XP_002288209.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.272	3	0.002	1	1	309
gi|220975658|gb|EED93986.1|,gi|223997754|ref|XP_002288550.1|	cyclophilin-type peptidyl-prolyl cis-trans isomerase [Thalassiosira pseudonana CCMP1335]	0.100	3	6.88e-4	3	3	310
gi|220976132|gb|EED94460.1|,gi|223998702|ref|XP_002289024.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.155	3	5.98e-4	3	3	311
gi|220976148|gb|EED94476.1|,gi|223998734|ref|XP_002289040.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.080	3	3.65e-4	2	2	312
gi|220976570|gb|EED94897.1|,gi|223995561|ref|XP_002287454.1|	transaldolase [Thalassiosira pseudonana CCMP1335]	0.050	3	3.91e-4	2	2	313
gi|220976983|gb|EED95310.1|,gi|223996387|ref|XP_002287867.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.135	3	5.05e-4	3	3	314
gi|220977985|gb|EED96311.1|,gi|223993973|ref|XP_002286670.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.152	3	8.97e-4	3	3	315
gi|223993805|ref|XP_002286586.1|,gi|220977901|gb|EED96227.1|	hypothetical protein THAPSDRAFT_997 [Thalassiosira pseudonana CCMP1335]	0.051	3	3.52e-4	1	1	316
gi|223994401|ref|XP_002286884.1|,gi|220978199|gb|EED96525.1|	light-repressed protein a [Thalassiosira pseudonana CCMP1335]	0.131	3	6.25e-4	1	1	317
gi|223995037|ref|XP_002287202.1|,gi|220976318|gb|EED94645.1|	dihydrolipoamide s-acetyltransferase [Thalassiosira pseudonana CCMP1335]	0.052	3	3.77e-4	2	2	318
gi|223995701|ref|XP_002287524.1|,gi|220976640|gb|EED94967.1|	hypothetical protein THAPSDRAFT_39696 [Thalassiosira pseudonana CCMP1335]	0.103	3	1.99e-4	3	3	319
gi|223996365|ref|XP_002287856.1|,gi|220976972|gb|EED95299.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.051	3	3.74e-4	2	2	320
gi|223997116|ref|XP_002288231.1|,gi|220975339|gb|EED93667.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.030	3	2.04e-4	1	0	321
gi|223998170|ref|XP_002288758.1|,gi|220975866|gb|EED94194.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.165	3	9.75e-4	3	3	322
gi|223998969|ref|XP_002289157.1|,gi|220974365|gb|EED92694.1|	coatomer protein subunit beta2 [Thalassiosira pseudonana CCMP1335]	0.043	3	1.18e-4	3	3	323
gi|223999367|ref|XP_002289356.1|,gi|220974564|gb|EED92893.1|	phosphomannomutase [Thalassiosira pseudonana CCMP1335]	0.072	3	4.97e-4	2	2	324
gi|223999513|ref|XP_002289429.1|,gi|220974637|gb|EED92966.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.351	3	0.002	1	1	325
gi|224000307|ref|XP_002289826.1|,gi|220975034|gb|EED93363.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.044	3	2.85e-4	2	2	326
gi|224000868|ref|XP_002290106.1|,gi|220973528|gb|EED91858.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.098	3	6.38e-4	2	2	327
gi|224002208|ref|XP_002290776.1|,gi|220974198|gb|EED92528.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.119	3	6.13e-4	1	1	328
gi|224004604|ref|XP_002295953.1|,gi|209585985|gb|ACI64670.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.141	3	4.73e-4	3	3	329
gi|224005062|ref|XP_002296182.1|,gi|209586214|gb|ACI64899.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.053	3	4.65e-4	3	3	330
gi|224006804|ref|XP_002292362.1|,gi|220972004|gb|EED90337.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.047	3	1.13e-4	3	3	331
gi|224007701|ref|XP_002292810.1|,gi|220971672|gb|EED90006.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.400	3	0.001	3	3	332
gi|224008839|ref|XP_002293378.1|,gi|220970778|gb|EED89114.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.112	3	4.47e-4	1	1	333
gi|224009944|ref|XP_002293930.1|,gi|220970602|gb|EED88939.1|	cystathionine beta-lyase [Thalassiosira pseudonana CCMP1335]	0.068	3	3.25e-4	2	2	334
gi|224010070|ref|XP_002293993.1|,gi|220970665|gb|EED89002.1|	serine hydroxymethyltransferase [Thalassiosira pseudonana CCMP1335]	0.063	3	2.60e-4	2	2	335
gi|224011888|ref|XP_002294597.1|,gi|220969617|gb|EED87957.1|	hypothetical protein THAPSDRAFT_25629 [Thalassiosira pseudonana CCMP1335]	0.054	3	1.57e-4	3	3	336
gi|224013150|ref|XP_002295227.1|,gi|220969189|gb|EED87531.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.165	3	5.22e-4	2	2	337
gi|224013944|ref|XP_002296636.1|,gi|220968988|gb|EED87332.1|,gi|224012637|ref|XP_002294971.1|,gi|220969410|gb|EED87751.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.025	3	9.81e-5	2	2	338
gi|224013957|ref|XP_002296642.1|,gi|220968692|gb|EED87037.1|	hypothetical protein THAPSDRAFT_24399 [Thalassiosira pseudonana CCMP1335]	0.054	3	2.49e-4	2	2	339
gi|224014925|ref|XP_002297124.1|,gi|220968243|gb|EED86592.1|	THAPSDRAFT_25507 [Thalassiosira pseudonana CCMP1335],Hypothetical protein THAPSDRAFT_25507 [Thalassiosira pseudonana CCMP1335]	0.058	3	2.19e-4	2	2	340
gi|224015147|ref|XP_002297234.1|,gi|220968113|gb|EED86464.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.124	3	6.66e-4	1	1	341
gi|224015234|ref|XP_002297275.1|,gi|220968069|gb|EED86425.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.088	3	2.88e-4	3	3	342
gi|2873343186|pdb|8ZEH|G	Chain G, Fucoxanthin chl a/c light-harvesting protein, lhcr type	0.264	3	7.12e-4	3	3	343
gi|220971995|gb|EED90328.1|,gi|224006786|ref|XP_002292353.1|	fucoxanthin chl a/c light-harvesting protein, lhcr type [Thalassiosira pseudonana CCMP1335]	0.225	3	6.07e-4	3	3	343
gi|2873343195|pdb|8ZEH|e,gi|2873343210|pdb|8ZET|e	Chain e, Photosystem I reaction center subunit IV	0.694	3	0.002	2	0	344
gi|2873343202|pdb|8ZEH|r,gi|2873343217|pdb|8ZET|r	Chain r, Tp-PsaR	0.225	3	0.001	2	2	345
gi|223993351|ref|XP_002286359.1|,gi|220977674|gb|EED96000.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.144	3	8.91e-4	2	2	345
WP_011044570.1,sp|Q47XI6.1|DNAK2_COLP3,AAZ27124.1	MULTISPECIES: molecular chaperone DnaK [Colwellia],RecName: Full=Chaperone protein DnaK 2; AltName: Full=HSP70 2; AltName: Full=Heat shock 70 kDa protein 2; AltName: Full=Heat shock protein 70 2,chaperone protein DnaK [Colwellia psychrerythraea 34H]	0.047	2	1.29e-4	2	0	346
WP_011045519.1,AAZ27712.1	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase [Colwellia psychrerythraea],aconitate hydratase 2 [Colwellia psychrerythraea 34H]	0.029	2	9.56e-5	1	1	347
gi|125964509|sp|A0T0W4.1|PSAC_THAPS,gi|220967767|gb|EED86144.1|,gi|2050584496|gb|QWM93037.1|,gi|118411224|ref|YP_874618.1|,gi|116739971|gb|ABK20841.1|,gi|2843533618|pdb|8XLS|C,gi|116739929|gb|ABK20799.1|,gi|2050584538|gb|QWM93079.1|,gi|118411182|ref|YP_874576.1|,gi|224015823|ref|XP_002297559.1|	RecName: Full=Photosystem I iron-sulfur center; AltName: Full=9 kDa polypeptide; AltName: Full=PSI-C; AltName: Full=Photosystem I subunit VII; AltName: Full=PsaC,predicted protein [Thalassiosira pseudonana CCMP1335],subunit VII of photosystem I (Fe-Spolypeptide) (chloroplast) [Thalassiosira pseudonana],photosystem I subunit VII (chloroplast) [Thalassiosira pseudonana],photosystem I iron-sulfur center (chloroplast) [Thalassiosira pseudonana],Chain C, Photosystem I iron-sulfur center	0.210	2	0.001	2	2	348
gi|2873343205|pdb|8ZEH|c,gi|2873343208|pdb|8ZET|c	Chain c, Photosystem I iron-sulfur center	0.212	2	0.001	2	2	348
gi|125964920|sp|A0T0U2.1|PSBE_THAPS,gi|2050584419|gb|QWM92960.1|,gi|118411160|ref|YP_874554.1|,gi|2599405799|pdb|8IWH|e,gi|2599405798|pdb|8IWH|E,gi|224015718|ref|XP_002297507.1|,gi|220967771|gb|EED86147.1|,gi|116739907|gb|ABK20777.1|	RecName: Full=Cytochrome b559 subunit alpha; AltName: Full=PSII reaction center subunit V,cytochrome b559 alpha subunit of photosystem II (chloroplast) [Thalassiosira pseudonana],photosystem II protein V (chloroplast) [Thalassiosira pseudonana],Chain e, Cytochrome b559 subunit alpha,Chain E, Cytochrome b559 subunit alpha,predicted protein [Thalassiosira pseudonana CCMP1335],cytochrome b559 alpha chain (chloroplast) [Thalassiosira pseudonana]	0.143	2	9.83e-4	1	1	349
gi|209585984|gb|ACI64669.1|,gi|224004602|ref|XP_002295952.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.144	2	4.39e-4	1	1	350
gi|220967993|gb|EED86354.1|,gi|224015377|ref|XP_002297344.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.039	2	1.12e-4	2	2	351
gi|220968734|gb|EED87078.1|,gi|224013436|ref|XP_002296382.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.058	2	2.18e-4	1	1	352
gi|220969325|gb|EED87666.1|,gi|224012467|ref|XP_002294886.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.104	2	3.44e-4	1	1	353
gi|220969534|gb|EED87875.1|,gi|224012885|ref|XP_002295095.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.061	2	2.52e-4	2	2	354
gi|220969871|gb|EED88210.1|,gi|224010838|ref|XP_002294376.1|	oligopeptidase [Thalassiosira pseudonana CCMP1335]	0.059	2	1.15e-4	2	2	355
gi|220970134|gb|EED88472.1|,gi|224010319|ref|XP_002294117.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.103	2	4.07e-4	1	1	356
gi|220970175|gb|EED88513.1|,gi|224010401|ref|XP_002294158.1|	nadh-ubiquinone oxidoreductase, partial [Thalassiosira pseudonana CCMP1335]	0.053	2	2.59e-4	2	2	357
gi|220970482|gb|EED88819.1|,gi|224009704|ref|XP_002293810.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.225	2	3.44e-4	2	2	358
gi|220970725|gb|EED89061.1|,gi|224008733|ref|XP_002293325.1|	coatomer protein subunit gamma [Thalassiosira pseudonana CCMP1335]	0.050	2	9.09e-5	2	2	359
gi|220971107|gb|EED89442.1|,gi|224008044|ref|XP_002292981.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.032	2	1.09e-4	1	1	360
gi|220971301|gb|EED89636.1|,gi|224008432|ref|XP_002293175.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.106	2	5.81e-4	2	2	361
gi|220971645|gb|EED89979.1|,gi|224007647|ref|XP_002292783.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.091	2	3.13e-4	1	1	362
gi|220971797|gb|EED90131.1|,gi|224007951|ref|XP_002292935.1|	synaptobrevin, partial [Thalassiosira pseudonana CCMP1335]	0.138	2	5.19e-4	1	1	363
gi|220971958|gb|EED90291.1|,gi|224006712|ref|XP_002292316.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.024	2	1.06e-4	2	2	364
gi|220971989|gb|EED90322.1|,gi|224006774|ref|XP_002292347.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.099	2	2.40e-4	1	1	365
gi|220972312|gb|EED90644.1|,gi|224005665|ref|XP_002291793.1|	dual function enzyme: UDP-glucose 4-epimerase [Thalassiosira pseudonana CCMP1335]	0.069	2	2.27e-4	2	2	366
gi|220973313|gb|EED91644.1|,gi|224003731|ref|XP_002291537.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.087	2	1.60e-4	2	2	367
gi|220973866|gb|EED92196.1|,gi|224001544|ref|XP_002290444.1|	DNA-binding protein, partial [Thalassiosira pseudonana CCMP1335]	0.083	2	2.46e-4	2	2	368
gi|220974132|gb|EED92462.1|,gi|224002076|ref|XP_002290710.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.017	2	1.79e-4	2	2	369
gi|220974298|gb|EED92628.1|,gi|224002408|ref|XP_002290876.1|	aconitase hydratase 2 [Thalassiosira pseudonana CCMP1335]	0.029	2	9.44e-5	2	2	370
