Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
gi|223996944|ref|XP_002288145.1|,gi|220975253|gb|EED93581.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.015	7	1.53e-4	1	1	220
gi|223997126|ref|XP_002288236.1|,gi|220975344|gb|EED93672.1|	enoyl-reductase [NADH] [Thalassiosira pseudonana CCMP1335]	0.212	7	5.53e-4	3	3	221
gi|223998332|ref|XP_002288839.1|,gi|220975947|gb|EED94275.1|	RT15, ribosomal protein 15 mitochondrial small ribosomal subunit, partial [Thalassiosira pseudonana CCMP1335]	0.211	7	0.002	4	4	222
gi|223998400|ref|XP_002288873.1|,gi|220975981|gb|EED94309.1|	heat shock protein [Thalassiosira pseudonana CCMP1335]	0.084	7	2.24e-4	3	3	223
gi|224000387|ref|XP_002289866.1|,gi|220975074|gb|EED93403.1|	alpha enolase [Thalassiosira pseudonana CCMP1335]	0.152	7	3.92e-4	4	4	224
gi|224001858|ref|XP_002290601.1|,gi|220974023|gb|EED92353.1|	malonyl coa-acyl carrier protein transacylase [Thalassiosira pseudonana CCMP1335]	0.076	7	4.84e-4	4	4	225
gi|224002675|ref|XP_002291009.1|,gi|220972785|gb|EED91116.1|	RL22, ribosomal protein 22 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.172	7	0.001	4	4	226
gi|224009668|ref|XP_002293792.1|,gi|220970464|gb|EED88801.1|	RS6, ribosomal protein 6 [Thalassiosira pseudonana CCMP1335]	0.198	7	7.10e-4	3	3	227
gi|224013150|ref|XP_002295227.1|,gi|220969189|gb|EED87531.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.165	7	7.28e-4	4	4	228
gi|2438237389|gb|WCI13888.1|	theta carbonic anhydrase 2 [Thalassiosira pseudonana CCMP1335]	0.261	7	4.74e-4	5	5	229
gi|220977366|gb|EED95692.1|,gi|223992735|ref|XP_002286051.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.112	7	2.03e-4	5	5	229
gi|2873343186|pdb|8ZEH|G	Chain G, Fucoxanthin chl a/c light-harvesting protein, lhcr type	0.420	7	9.91e-4	6	6	230
gi|220971995|gb|EED90328.1|,gi|224006786|ref|XP_002292353.1|	fucoxanthin chl a/c light-harvesting protein, lhcr type [Thalassiosira pseudonana CCMP1335]	0.358	7	8.45e-4	6	6	230
gi|125964920|sp|A0T0U2.1|PSBE_THAPS,gi|2050584419|gb|QWM92960.1|,gi|118411160|ref|YP_874554.1|,gi|2599405799|pdb|8IWH|e,gi|2599405798|pdb|8IWH|E,gi|224015718|ref|XP_002297507.1|,gi|220967771|gb|EED86147.1|,gi|116739907|gb|ABK20777.1|	RecName: Full=Cytochrome b559 subunit alpha; AltName: Full=PSII reaction center subunit V,cytochrome b559 alpha subunit of photosystem II (chloroplast) [Thalassiosira pseudonana],photosystem II protein V (chloroplast) [Thalassiosira pseudonana],Chain e, Cytochrome b559 subunit alpha,Chain E, Cytochrome b559 subunit alpha,predicted protein [Thalassiosira pseudonana CCMP1335],cytochrome b559 alpha chain (chloroplast) [Thalassiosira pseudonana]	0.143	6	0.002	2	2	231
gi|209583588|gb|ACI64274.1|,gi|224011565|ref|XP_002295557.1|	glycine or serine hydroxymethyltransferase, serine methylase [Thalassiosira pseudonana CCMP1335]	0.188	6	2.78e-4	5	5	232
gi|209585731|gb|ACI64416.1|,gi|224004096|ref|XP_002295699.1|	F-type H-ATPase delta subunit, partial [Thalassiosira pseudonana CCMP1335]	0.307	6	0.001	3	3	233
gi|220968570|gb|EED86916.1|,gi|224014104|ref|XP_002296715.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.123	6	6.75e-4	5	5	234
gi|220971321|gb|EED89656.1|,gi|224008472|ref|XP_002293195.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.519	6	0.002	3	3	235
gi|220971780|gb|EED90114.1|,gi|224007917|ref|XP_002292918.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.214	6	8.54e-4	5	5	236
gi|220972011|gb|EED90344.1|,gi|224006818|ref|XP_002292369.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.278	6	0.001	2	2	237
gi|220972595|gb|EED90927.1|,gi|224006231|ref|XP_002292076.1|	luminal binding protein, partial [Thalassiosira pseudonana CCMP1335]	0.118	6	2.30e-4	4	3	238
gi|220974717|gb|EED93046.1|,gi|223999673|ref|XP_002289509.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.110	6	3.62e-4	3	2	239
gi|220975075|gb|EED93404.1|,gi|224000389|ref|XP_002289867.1|	pyruvate kinase [Thalassiosira pseudonana CCMP1335]	0.047	6	2.90e-4	4	4	240
gi|220975177|gb|EED93506.1|,gi|224000593|ref|XP_002289969.1|	the actin binding protein cofilin-like protein [Thalassiosira pseudonana CCMP1335]	0.218	6	0.001	3	3	241
gi|220975311|gb|EED93639.1|,gi|223997060|ref|XP_002288203.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.079	6	2.64e-4	5	5	242
gi|220976737|gb|EED95064.1|,gi|223995895|ref|XP_002287621.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.339	6	0.001	5	5	243
gi|220976988|gb|EED95315.1|,gi|223996397|ref|XP_002287872.1|	RS7, ribosomal protein 7 [Thalassiosira pseudonana CCMP1335]	0.271	6	7.86e-4	3	3	244
gi|220977410|gb|EED95736.1|,gi|223992823|ref|XP_002286095.1|	guanine nucleotide binding protein beta subunit-like protein [Thalassiosira pseudonana CCMP1335]	0.123	6	4.53e-4	2	2	245
gi|223995069|ref|XP_002287218.1|,gi|220976334|gb|EED94661.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.158	6	9.72e-4	2	2	246
gi|223996559|ref|XP_002287953.1|,gi|220977069|gb|EED95396.1|	RL7, ribosomal protein 7 [Thalassiosira pseudonana CCMP1335]	0.245	6	6.13e-4	5	5	247
gi|223997160|ref|XP_002288253.1|,gi|220975361|gb|EED93689.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.161	6	4.75e-4	2	2	248
gi|223999741|ref|XP_002289543.1|,gi|220974751|gb|EED93080.1|	RL13e, ribosomal protein 13e 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.107	6	7.17e-4	2	2	249
gi|224000067|ref|XP_002289706.1|,gi|220974914|gb|EED93243.1|	RS9, ribosomal protein 9 [Thalassiosira pseudonana CCMP1335]	0.116	6	7.78e-4	4	4	250
gi|224004316|ref|XP_002295809.1|,gi|209585841|gb|ACI64526.1|	chaperone, heat shock protein 70 [Thalassiosira pseudonana CCMP1335]	0.073	6	2.21e-4	4	4	251
gi|224004604|ref|XP_002295953.1|,gi|209585985|gb|ACI64670.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.141	6	5.64e-4	5	5	252
gi|224005008|ref|XP_002296155.1|,gi|209586187|gb|ACI64872.1|	RL18, ribosomal protein 18, 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.089	6	7.70e-4	1	1	253
gi|224007935|ref|XP_002292927.1|,gi|220971789|gb|EED90123.1|	triose-phosphate isomerase, partial [Thalassiosira pseudonana CCMP1335]	0.251	6	7.58e-4	6	6	254
gi|224008839|ref|XP_002293378.1|,gi|220970778|gb|EED89114.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.170	6	5.34e-4	2	2	255
gi|224010579|ref|XP_002294247.1|,gi|220970264|gb|EED88602.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.081	6	2.61e-4	4	4	256
gi|220970285|gb|EED88623.1|,gi|224010621|ref|XP_002294268.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.081	6	2.61e-4	4	4	256
gi|224010752|ref|XP_002294333.1|,gi|220969828|gb|EED88167.1|	glutamine fructose 6 phosphate transaminase [Thalassiosira pseudonana CCMP1335]	0.052	6	2.10e-4	3	3	257
gi|224011016|ref|XP_002294465.1|,gi|220969960|gb|EED88299.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.150	6	5.17e-4	5	5	258
gi|224014381|ref|XP_002296853.1|,gi|220968490|gb|EED86837.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.076	6	6.57e-4	3	3	259
gi|118411180|ref|YP_874574.1|,gi|167011880|sp|A0T0W2.1|PSBA_THAPS,gi|118411226|ref|YP_874620.1|,gi|2050584540|gb|QWM93081.1|,gi|2050584494|gb|QWM93035.1|,gi|116739927|gb|ABK20797.1|,gi|116739973|gb|ABK20843.1|	photosystem II protein D1 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Photosystem II protein D1; Short=PSII D1 protein; AltName: Full=Photosystem II Q(B) protein; Flags: Precursor,D1 reaction center protein of photosystem II (chloroplast) [Thalassiosira pseudonana],photosystem II reaction center protein D1 (chloroplast) [Thalassiosira pseudonana]	0.142	5	3.42e-4	4	1	260
gi|2050584454|gb|QWM92995.1|,gi|125987531|sp|A0T0Q7.1|RK12_THAPS,gi|118411125|ref|YP_874519.1|,gi|116739872|gb|ABK20742.1|	ribosomal protein L12 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein bL12c; AltName: Full=50S ribosomal protein L12, chloroplastic,50S ribosomal protein L12 (chloroplast) [Thalassiosira pseudonana]	0.125	5	9.62e-4	3	3	261
gi|209585774|gb|ACI64459.1|,gi|224004182|ref|XP_002295742.1|	isocitrate lyase [Thalassiosira pseudonana CCMP1335]	0.087	5	2.28e-4	3	3	262
gi|209586160|gb|ACI64845.1|,gi|224004954|ref|XP_002296128.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.200	5	2.65e-4	5	5	263
gi|220968792|gb|EED87136.1|,gi|224013552|ref|XP_002296440.1|	pyruvate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.167	5	3.67e-4	3	3	264
gi|220969226|gb|EED87568.1|,gi|224013224|ref|XP_002295264.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.414	5	7.84e-4	4	4	265
gi|220970397|gb|EED88734.1|,gi|224009534|ref|XP_002293725.1|	udp-d-glucose 6-dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.162	5	2.59e-4	4	4	266
gi|220970645|gb|EED88982.1|,gi|224010030|ref|XP_002293973.1|	26S proteasome regulatory ATPase subunit, partial [Thalassiosira pseudonana CCMP1335]	0.100	5	2.86e-4	4	4	267
gi|220971307|gb|EED89642.1|,gi|224008444|ref|XP_002293181.1|	translation factor elongation factor ef-tu [Thalassiosira pseudonana CCMP1335]	0.053	5	2.86e-4	4	1	268
gi|220971832|gb|EED90165.1|,gi|224006460|ref|XP_002292190.1|	NifU like N terminal domain, iron, partial [Thalassiosira pseudonana CCMP1335]	0.203	5	9.26e-4	5	5	269
gi|220972918|gb|EED91249.1|,gi|224002941|ref|XP_002291142.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.129	5	2.41e-4	3	3	270
gi|220973409|gb|EED91740.1|,gi|224003923|ref|XP_002291633.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.085	5	4.19e-4	5	5	271
gi|220975475|gb|EED93803.1|,gi|223997388|ref|XP_002288367.1|	RL17, ribosomal protein 17-like 60S large ribosomal subunit, partial [Thalassiosira pseudonana CCMP1335]	0.193	5	7.65e-4	3	3	272
gi|220975807|gb|EED94135.1|,gi|223998052|ref|XP_002288699.1|	glycine decarboxylase p-protein [Thalassiosira pseudonana CCMP1335]	0.087	5	1.27e-4	5	5	273
gi|220976145|gb|EED94473.1|,gi|223998728|ref|XP_002289037.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.155	5	3.36e-4	4	4	274
gi|220976148|gb|EED94476.1|,gi|223998734|ref|XP_002289040.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.130	5	3.63e-4	4	4	275
gi|220976302|gb|EED94629.1|,gi|223995005|ref|XP_002287186.1|	hypothetical protein THAPSDRAFT_21161 [Thalassiosira pseudonana CCMP1335]	0.030	5	1.10e-4	3	3	276
gi|220977545|gb|EED95871.1|,gi|223993093|ref|XP_002286230.1|	ornithine cyclodeaminase, partial [Thalassiosira pseudonana CCMP1335],ornithine cyclodeaminase [Thalassiosira pseudonana CCMP1335]	0.137	5	3.45e-4	2	2	277
gi|223992539|ref|XP_002285953.1|,gi|220977268|gb|EED95594.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.047	5	1.07e-4	3	3	278
gi|223993205|ref|XP_002286286.1|,gi|220977601|gb|EED95927.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.150	5	2.72e-4	4	4	279
gi|223993843|ref|XP_002286605.1|,gi|220977920|gb|EED96246.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.068	5	1.31e-4	4	4	280
gi|223994413|ref|XP_002286890.1|,gi|220978205|gb|EED96531.1|	cation transport ATPase [Thalassiosira pseudonana CCMP1335]	0.052	5	1.21e-4	3	3	281
gi|223994789|ref|XP_002287078.1|,gi|220978393|gb|EED96719.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.251	5	6.59e-4	4	4	282
gi|223996365|ref|XP_002287856.1|,gi|220976972|gb|EED95299.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.051	5	3.72e-4	2	2	283
gi|223997214|ref|XP_002288280.1|,gi|220975388|gb|EED93716.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.055	5	3.09e-4	2	2	284
gi|223998666|ref|XP_002289006.1|,gi|220976114|gb|EED94442.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.095	5	2.79e-4	4	4	285
gi|223999105|ref|XP_002289225.1|,gi|220974433|gb|EED92762.1|	glutamate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.075	5	2.44e-4	1	1	286
gi|223999297|ref|XP_002289321.1|,gi|220974529|gb|EED92858.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.148	5	3.72e-4	3	3	287
gi|224000209|ref|XP_002289777.1|,gi|220974985|gb|EED93314.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.087	5	1.23e-4	4	4	288
gi|224000768|ref|XP_002290056.1|,gi|220973478|gb|EED91808.1|	3-oxoacyl-synthase [Thalassiosira pseudonana CCMP1335]	0.065	5	2.65e-4	4	4	289
gi|224001660|ref|XP_002290502.1|,gi|220973924|gb|EED92254.1|	gdp-d-mannose 4,6-dehydratase [Thalassiosira pseudonana CCMP1335]	0.161	5	3.41e-4	4	4	290
gi|224001716|ref|XP_002290530.1|,gi|220973952|gb|EED92282.1|	heat shock protein, HSP70, hsc70 [Thalassiosira pseudonana CCMP1335]	0.151	5	1.97e-4	5	5	291
gi|224003463|ref|XP_002291403.1|,gi|220973179|gb|EED91510.1|	L7Ae, ribosomal protein 7Ae 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.179	5	0.001	2	2	292
gi|224003801|ref|XP_002291572.1|,gi|220973348|gb|EED91679.1|	dihydrolipamide s-acetyltransferase [Thalassiosira pseudonana CCMP1335]	0.047	5	2.89e-4	3	3	293
gi|224006295|ref|XP_002292108.1|,gi|220972627|gb|EED90959.1|	gcpe-like protein [Thalassiosira pseudonana CCMP1335]	0.085	5	1.80e-4	5	5	294
gi|224011010|ref|XP_002294462.1|,gi|220969957|gb|EED88296.1|	glutamate synthase [Thalassiosira pseudonana CCMP1335]	0.037	5	7.48e-5	3	3	295
gi|224011241|ref|XP_002295395.1|,gi|209583426|gb|ACI64112.1|	RL5, ribosomal protein 5, 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.196	5	4.02e-4	4	4	296
gi|224011770|ref|XP_002294538.1|,gi|220969558|gb|EED87898.1|	precursor of synthase [Thalassiosira pseudonana CCMP1335]	0.097	5	2.60e-4	3	3	297
gi|224012523|ref|XP_002294914.1|,gi|220969353|gb|EED87694.1|	polyadenlyte binding protein, partial [Thalassiosira pseudonana CCMP1335]	0.065	5	2.01e-4	2	2	298
gi|224014413|ref|XP_002296869.1|,gi|220968506|gb|EED86853.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.104	5	8.00e-4	1	1	299
gi|2599405854|pdb|8J0D|3,gi|2599405832|pdb|8IWH|3	Chain 3, Fucoxanthin chl a/c protein, lhca clade	0.205	5	5.60e-4	4	4	300
gi|223995387|ref|XP_002287377.1|,gi|220976493|gb|EED94820.1|	fucoxanthin chl a/c protein, lhca clade [Thalassiosira pseudonana CCMP1335]	0.180	5	4.93e-4	4	4	300
gi|2873343185|pdb|8ZEH|F	Chain F, Tp-Lhcr20	0.182	5	7.24e-4	3	2	301
gi|74325195|ref|YP_316615.1|,gi|74100261|gb|AAZ99422.1|	NADH dehydrogenase subunit 11 (mitochondrion) [Thalassiosira pseudonana]	0.048	5	1.64e-4	3	3	302
gi|2050584400|gb|QWM92942.1|	NADH dehydrogenase subunit 11 (mitochondrion) [Thalassiosira pseudonana]	0.052	5	1.76e-4	3	3	302
gi|817091490|gb|AKF18349.1|	PSI P700 apoprotein A2, partial (chloroplast) [Thalassiosira pseudonana]	0.048	5	1.91e-4	2	2	303
gi|2050584482|gb|QWM93023.1|,gi|118411097|ref|YP_874491.1|,gi|220967818|gb|EED86194.1|,gi|125959480|sp|A0T0M9.1|PSAB_THAPS,gi|224015812|ref|XP_002297554.1|,gi|116739844|gb|ABK20714.1|,gi|2843533617|pdb|8XLS|B	P700 apoprotein A2 of photosystem I (chloroplast) [Thalassiosira pseudonana],photosystem I P700 chlorophyll a apoprotein A2 (chloroplast) [Thalassiosira pseudonana],predicted protein [Thalassiosira pseudonana CCMP1335],RecName: Full=Photosystem I P700 chlorophyll a apoprotein A2; AltName: Full=PSI-B; AltName: Full=PsaB,photosystem I p700 chlorophyll A apoprotein B (chloroplast) [Thalassiosira pseudonana],Chain B, Photosystem I P700 chlorophyll a apoprotein A2	0.042	5	1.68e-4	2	2	303
gi|2873343204|pdb|8ZEH|b,gi|2873343207|pdb|8ZET|b	Chain b, Photosystem I P700 chlorophyll a apoprotein A2	0.042	5	1.68e-4	2	2	303
sp|Q48AW2.1|ATPA_COLP3,AAZ26667.1,WP_011040935.1	RecName: Full=ATP synthase subunit alpha; AltName: Full=ATP synthase F1 sector subunit alpha; AltName: Full=F-ATPase subunit alpha,ATP synthase F1, alpha subunit [Colwellia psychrerythraea 34H],MULTISPECIES: F0F1 ATP synthase subunit alpha [Colwellia]	0.025	5	2.40e-4	1	0	304
gi|118411203|ref|YP_874597.1|,gi|2050584517|gb|QWM93058.1|,gi|116739950|gb|ABK20820.1|,gi|224493190|sp|A0T0Y5.1|RK5_THAPS	ribosomal protein L5 (chloroplast) [Thalassiosira pseudonana],50S ribosomal protein L5 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein uL5c; AltName: Full=50S ribosomal protein L5, chloroplastic	0.122	4	4.14e-4	4	4	305
gi|209583455|gb|ACI64141.1|,gi|224011299|ref|XP_002295424.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.030	4	1.14e-4	1	1	306
gi|209585843|gb|ACI64528.1|,gi|224004320|ref|XP_002295811.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.200	4	6.80e-4	4	4	307
gi|220968734|gb|EED87078.1|,gi|224013436|ref|XP_002296382.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.058	4	2.61e-4	1	1	308
gi|220968739|gb|EED87083.1|,gi|224013446|ref|XP_002296387.1|	dead box family RNA helicase [Thalassiosira pseudonana CCMP1335]	0.127	4	2.28e-4	4	4	309
gi|220968944|gb|EED87288.1|,gi|224013856|ref|XP_002296592.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.259	4	0.001	3	3	310
gi|220969325|gb|EED87666.1|,gi|224012467|ref|XP_002294886.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.104	4	4.11e-4	1	1	311
gi|220970447|gb|EED88784.1|,gi|224009634|ref|XP_002293775.1|	RS27, ribosomal protein 27 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.171	4	0.001	1	1	312
gi|220970758|gb|EED89094.1|,gi|224008799|ref|XP_002293358.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.156	4	3.65e-4	4	4	313
gi|220971585|gb|EED89919.1|,gi|224007527|ref|XP_002292723.1|	hypothetical protein THAPSDRAFT_29506 [Thalassiosira pseudonana CCMP1335]	0.352	4	9.38e-4	3	3	314
gi|220972312|gb|EED90644.1|,gi|224005665|ref|XP_002291793.1|	dual function enzyme: UDP-glucose 4-epimerase [Thalassiosira pseudonana CCMP1335]	0.229	4	2.71e-4	4	4	315
gi|220973152|gb|EED91483.1|,gi|224003409|ref|XP_002291376.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.190	4	8.49e-4	2	2	316
gi|220973313|gb|EED91644.1|,gi|224003731|ref|XP_002291537.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.126	4	1.91e-4	4	4	317
gi|220973385|gb|EED91716.1|,gi|224003875|ref|XP_002291609.1|	calreticulin-like protein, partial [Thalassiosira pseudonana CCMP1335]	0.096	4	2.62e-4	3	3	318
gi|220973711|gb|EED92041.1|,gi|224001234|ref|XP_002290289.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.187	4	8.01e-4	1	1	319
gi|220973734|gb|EED92064.1|,gi|224001280|ref|XP_002290312.1|	alanine-trna ligase [Thalassiosira pseudonana CCMP1335]	0.030	4	1.02e-4	2	2	320
gi|220974298|gb|EED92628.1|,gi|224002408|ref|XP_002290876.1|	aconitase hydratase 2 [Thalassiosira pseudonana CCMP1335]	0.053	4	1.13e-4	3	3	321
gi|220974613|gb|EED92942.1|,gi|223999465|ref|XP_002289405.1|	pyruvate kinase [Thalassiosira pseudonana CCMP1335]	0.153	4	1.84e-4	4	4	322
gi|220975262|gb|EED93590.1|,gi|223996962|ref|XP_002288154.1|	pcna-like protein [Thalassiosira pseudonana CCMP1335]	0.138	4	3.78e-4	4	4	323
gi|220975449|gb|EED93777.1|,gi|223997336|ref|XP_002288341.1|	phosphoglycerate kinase [Thalassiosira pseudonana CCMP1335]	0.047	4	2.55e-4	3	3	324
gi|220976691|gb|EED95018.1|,gi|223995803|ref|XP_002287575.1|	RL17A, ribosomal protein 27A 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.163	4	6.70e-4	1	1	325
gi|220976862|gb|EED95189.1|,gi|223996145|ref|XP_002287746.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.194	4	4.34e-4	2	2	326
gi|220977196|gb|EED95523.1|,gi|223996813|ref|XP_002288080.1|	RS4, ribosomal protein 4 [Thalassiosira pseudonana CCMP1335]	0.111	4	3.78e-4	3	3	327
gi|223993805|ref|XP_002286586.1|,gi|220977901|gb|EED96227.1|	hypothetical protein THAPSDRAFT_997 [Thalassiosira pseudonana CCMP1335]	0.159	4	2.80e-4	4	4	328
gi|223994697|ref|XP_002287032.1|,gi|220978347|gb|EED96673.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.040	4	8.17e-5	2	2	329
gi|223996511|ref|XP_002287929.1|,gi|220977045|gb|EED95372.1|	spermidine synthase [Thalassiosira pseudonana CCMP1335]	0.038	4	1.02e-4	3	3	330
gi|223997552|ref|XP_002288449.1|,gi|220975557|gb|EED93885.1|	40S ribosomal protein-like protein [Thalassiosira pseudonana CCMP1335]	0.058	4	4.05e-4	1	1	331
gi|223998614|ref|XP_002288980.1|,gi|220976088|gb|EED94416.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.079	4	1.77e-4	2	2	332
gi|223998969|ref|XP_002289157.1|,gi|220974365|gb|EED92694.1|	coatomer protein subunit beta2 [Thalassiosira pseudonana CCMP1335]	0.051	4	9.41e-5	2	2	333
gi|223999739|ref|XP_002289542.1|,gi|220974750|gb|EED93079.1|	fucoxanthin chlorophyll a/c light-harvesting protein, lhcr type [Thalassiosira pseudonana CCMP1335]	0.217	4	4.85e-4	3	3	334
gi|2873343192|pdb|8ZEH|M	Chain M, Fucoxanthin chlorophyll a/c light-harvesting protein, lhcr type	0.257	4	5.76e-4	3	3	334
gi|224000309|ref|XP_002289827.1|,gi|220975035|gb|EED93364.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.086	4	1.44e-4	4	4	335
gi|224001546|ref|XP_002290445.1|,gi|220973867|gb|EED92197.1|	D-3-phosphoglycerate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.065	4	2.06e-4	2	1	336
gi|224001814|ref|XP_002290579.1|,gi|220974001|gb|EED92331.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.023	4	1.52e-4	2	2	337
gi|224001992|ref|XP_002290668.1|,gi|220974090|gb|EED92420.1|	v-type h-atpase [Thalassiosira pseudonana CCMP1335]	0.047	4	1.21e-4	2	2	338
gi|224002156|ref|XP_002290750.1|,gi|220974172|gb|EED92502.1|	phosphoglycerate mutase [Thalassiosira pseudonana CCMP1335]	0.143	4	3.36e-4	4	4	339
gi|224003395|ref|XP_002291369.1|,gi|220973145|gb|EED91476.1|	glycine decarboxylase h-protein [Thalassiosira pseudonana CCMP1335]	0.216	4	7.88e-4	2	2	340
gi|224003771|ref|XP_002291557.1|,gi|220973333|gb|EED91664.1|	3-ketoacyl-coa thiolase, mitochondrial [Thalassiosira pseudonana CCMP1335]	0.083	4	2.49e-4	1	1	341
gi|224006968|ref|XP_002292444.1|,gi|220972086|gb|EED90419.1|	thioredoxin [Thalassiosira pseudonana CCMP1335]	0.162	4	9.38e-4	4	4	342
gi|224007537|ref|XP_002292728.1|,gi|220971590|gb|EED89924.1|	heat shock protein, partial [Thalassiosira pseudonana CCMP1335]	0.065	4	1.14e-4	3	3	343
gi|224008230|ref|XP_002293074.1|,gi|220971200|gb|EED89535.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.201	4	6.61e-4	1	1	344
gi|224009568|ref|XP_002293742.1|,gi|220970414|gb|EED88751.1|	hypothetical protein THAPSDRAFT_269759 [Thalassiosira pseudonana CCMP1335]	0.064	4	3.73e-4	1	1	345
gi|224009748|ref|XP_002293832.1|,gi|220970504|gb|EED88841.1|	histone H1 [Thalassiosira pseudonana CCMP1335]	0.074	4	7.30e-4	4	4	346
gi|220970679|gb|EED89016.1|,gi|224010098|ref|XP_002294007.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.048	4	4.76e-4	4	4	346
gi|224013082|ref|XP_002295193.1|,gi|220969155|gb|EED87497.1|	n-acetylornithine aminotransferase [Thalassiosira pseudonana CCMP1335]	0.075	4	2.06e-4	3	3	347
gi|224013108|ref|XP_002295206.1|,gi|220969168|gb|EED87510.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.176	4	3.05e-4	4	4	348
gi|224013196|ref|XP_002295250.1|,gi|220969212|gb|EED87554.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.172	4	3.03e-4	4	4	349
gi|224014134|ref|XP_002296730.1|,gi|220968585|gb|EED86931.1|	26S proteasome beta type 7 subunit [Thalassiosira pseudonana CCMP1335],26S proteasome beta type 7 subunit, partial [Thalassiosira pseudonana CCMP1335]	0.118	4	3.33e-4	3	3	350
gi|224015399|ref|XP_002297354.1|,gi|220967954|gb|EED86317.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.069	4	2.34e-4	1	1	351
gi|75905845|gb|ABA29338.1|	copper expressed protein 15 [Thalassiosira pseudonana]	0.119	4	4.05e-4	1	1	351
gi|224015815|ref|XP_002297555.1|,gi|220967763|gb|EED86140.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.239	4	5.47e-4	3	0	352
