Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
gi|224009568|ref|XP_002293742.1|,gi|220970414|gb|EED88751.1|	hypothetical protein THAPSDRAFT_269759 [Thalassiosira pseudonana CCMP1335]	0.303	7	8.40e-4	4	4	237
gi|224009610|ref|XP_002293763.1|,gi|220970435|gb|EED88772.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.139	7	8.09e-4	5	5	238
gi|224011591|ref|XP_002295570.1|,gi|209583601|gb|ACI64287.1|	triose-phosphate isomerase [Thalassiosira pseudonana CCMP1335]	0.058	7	8.03e-4	1	1	239
gi|224012385|ref|XP_002294845.1|,gi|220969284|gb|EED87625.1|	fucoxanthin chlorophyll a/c protein 4 [Thalassiosira pseudonana CCMP1335]	0.186	7	0.001	3	1	240
gi|224013150|ref|XP_002295227.1|,gi|220969189|gb|EED87531.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.165	7	9.35e-4	5	5	241
gi|2873343194|pdb|8ZEH|d,gi|2873343209|pdb|8ZET|d	Chain d, Photosystem I reaction center subunit II	0.288	7	0.002	4	0	242
gi|209583632|gb|ACI64318.1|,gi|224011653|ref|XP_002295601.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.190	6	5.72e-4	6	6	243
gi|220968944|gb|EED87288.1|,gi|224013856|ref|XP_002296592.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.296	6	0.002	3	3	244
gi|220972918|gb|EED91249.1|,gi|224002941|ref|XP_002291142.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.096	6	3.71e-4	2	2	245
gi|220973173|gb|EED91504.1|,gi|224003451|ref|XP_002291397.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.173	6	8.02e-4	2	2	246
gi|220975110|gb|EED93439.1|,gi|224000459|ref|XP_002289902.1|	probable dihydroxyacid dehydratase [Thalassiosira pseudonana CCMP1335]	0.050	6	2.97e-4	3	3	247
gi|223993205|ref|XP_002286286.1|,gi|220977601|gb|EED95927.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.170	6	4.20e-4	6	6	248
gi|223994401|ref|XP_002286884.1|,gi|220978199|gb|EED96525.1|	light-repressed protein a [Thalassiosira pseudonana CCMP1335]	0.192	6	9.60e-4	3	3	249
gi|223995701|ref|XP_002287524.1|,gi|220976640|gb|EED94967.1|	hypothetical protein THAPSDRAFT_39696 [Thalassiosira pseudonana CCMP1335]	0.121	6	3.05e-4	5	5	250
gi|223998266|ref|XP_002288806.1|,gi|220975914|gb|EED94242.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.070	6	2.95e-4	4	4	251
gi|223999513|ref|XP_002289429.1|,gi|220974637|gb|EED92966.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.351	6	0.002	3	3	252
gi|224000309|ref|XP_002289827.1|,gi|220975035|gb|EED93364.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.070	6	2.78e-4	3	3	253
gi|224001646|ref|XP_002290495.1|,gi|220973917|gb|EED92247.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.114	6	5.41e-4	2	2	254
gi|224001684|ref|XP_002290514.1|,gi|220973936|gb|EED92266.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.195	6	6.74e-4	4	4	255
gi|224001804|ref|XP_002290574.1|,gi|220973996|gb|EED92326.1|	triosephosphate isomerase/glyceraldehyde-3-phosphate dehydrogenase precursor [Thalassiosira pseudonana CCMP1335]	0.128	6	3.09e-4	5	3	256
gi|224001858|ref|XP_002290601.1|,gi|220974023|gb|EED92353.1|	malonyl coa-acyl carrier protein transacylase [Thalassiosira pseudonana CCMP1335]	0.101	6	5.34e-4	4	4	257
gi|224002132|ref|XP_002290738.1|,gi|220974160|gb|EED92490.1|	pyruvate phosphate dikinase [Thalassiosira pseudonana CCMP1335]	0.088	6	2.04e-4	5	5	258
gi|224005613|ref|XP_002291767.1|,gi|220972286|gb|EED90618.1|	putative v-type h-ATPase subunit [Thalassiosira pseudonana CCMP1335]	0.156	6	8.96e-4	2	2	259
gi|224006968|ref|XP_002292444.1|,gi|220972086|gb|EED90419.1|	thioredoxin [Thalassiosira pseudonana CCMP1335]	0.314	6	0.002	5	5	260
gi|224008839|ref|XP_002293378.1|,gi|220970778|gb|EED89114.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.170	6	6.86e-4	2	2	261
gi|224009323|ref|XP_002293620.1|,gi|220971020|gb|EED89356.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.137	6	4.92e-4	4	2	262
gi|224009668|ref|XP_002293792.1|,gi|220970464|gb|EED88801.1|	RS6, ribosomal protein 6 [Thalassiosira pseudonana CCMP1335]	0.082	6	7.82e-4	3	3	263
gi|224010639|ref|XP_002294277.1|,gi|220970294|gb|EED88632.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.161	6	7.12e-4	4	4	264
gi|224013492|ref|XP_002296410.1|,gi|220968762|gb|EED87106.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.226	6	9.74e-4	2	2	265
gi|2873343185|pdb|8ZEH|F	Chain F, Tp-Lhcr20	0.129	6	0.001	5	5	266
gi|2873343195|pdb|8ZEH|e,gi|2873343210|pdb|8ZET|e	Chain e, Photosystem I reaction center subunit IV	0.790	6	0.003	5	0	267
gi|220967856|gb|EED86229.1|,gi|224015681|ref|XP_002297490.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.075	5	2.78e-4	2	1	268
gi|220969459|gb|EED87800.1|,gi|224012735|ref|XP_002295020.1|	Hypothetical protein THAPSDRAFT_30659 [Thalassiosira pseudonana CCMP1335],THAPSDRAFT_30659 [Thalassiosira pseudonana CCMP1335]	0.174	5	5.40e-4	3	3	269
gi|220970707|gb|EED89043.1|,gi|224008697|ref|XP_002293307.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.159	5	0.001	3	3	270
gi|220970725|gb|EED89061.1|,gi|224008733|ref|XP_002293325.1|	coatomer protein subunit gamma [Thalassiosira pseudonana CCMP1335]	0.050	5	1.74e-4	2	2	271
gi|220971307|gb|EED89642.1|,gi|224008444|ref|XP_002293181.1|	translation factor elongation factor ef-tu [Thalassiosira pseudonana CCMP1335]	0.093	5	3.68e-4	3	2	272
gi|220971321|gb|EED89656.1|,gi|224008472|ref|XP_002293195.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.727	5	0.002	5	5	273
gi|220973409|gb|EED91740.1|,gi|224003923|ref|XP_002291633.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.085	5	5.39e-4	5	5	274
gi|220973734|gb|EED92064.1|,gi|224001280|ref|XP_002290312.1|	alanine-trna ligase [Thalassiosira pseudonana CCMP1335]	0.050	5	1.64e-4	4	4	275
gi|220975311|gb|EED93639.1|,gi|223997060|ref|XP_002288203.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.071	5	2.83e-4	4	4	276
gi|220975449|gb|EED93777.1|,gi|223997336|ref|XP_002288341.1|	phosphoglycerate kinase [Thalassiosira pseudonana CCMP1335]	0.106	5	4.10e-4	3	3	277
gi|220975923|gb|EED94251.1|,gi|223998284|ref|XP_002288815.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.067	5	5.07e-4	3	3	278
gi|220977557|gb|EED95883.1|,gi|223993117|ref|XP_002286242.1|	hypothetical protein THAPSDRAFT_260958, partial [Thalassiosira pseudonana CCMP1335]	0.081	5	2.80e-4	4	4	279
gi|223992539|ref|XP_002285953.1|,gi|220977268|gb|EED95594.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.062	5	1.38e-4	4	4	280
gi|223993805|ref|XP_002286586.1|,gi|220977901|gb|EED96227.1|	hypothetical protein THAPSDRAFT_997 [Thalassiosira pseudonana CCMP1335]	0.188	5	4.50e-4	5	5	281
gi|223993843|ref|XP_002286605.1|,gi|220977920|gb|EED96246.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.037	5	1.69e-4	2	2	282
gi|223995279|ref|XP_002287323.1|,gi|220976439|gb|EED94766.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.223	5	0.001	3	3	283
gi|223995731|ref|XP_002287539.1|,gi|220976655|gb|EED94982.1|	cyclophilin-type peptidyl-prolyl cis-trans isomerase [Thalassiosira pseudonana CCMP1335]	0.225	5	9.15e-4	5	5	284
gi|223995745|ref|XP_002287546.1|,gi|220976662|gb|EED94989.1|	phosphate transport protein [Thalassiosira pseudonana CCMP1335]	0.173	5	5.26e-4	3	3	285
gi|223995987|ref|XP_002287667.1|,gi|220976783|gb|EED95110.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.199	5	4.99e-4	4	4	286
gi|223997044|ref|XP_002288195.1|,gi|220975303|gb|EED93631.1|	histone H2B [Thalassiosira pseudonana CCMP1335]	0.100	5	0.001	1	1	287
gi|220974278|gb|EED92608.1|,gi|224002368|ref|XP_002290856.1|,gi|220970505|gb|EED88842.1|,gi|209586203|gb|ACI64888.1|,gi|224004324|ref|XP_002295813.1|,gi|224005040|ref|XP_002296171.1|,gi|209585845|gb|ACI64530.1|,gi|224009750|ref|XP_002293833.1|	histone H2B [Thalassiosira pseudonana CCMP1335],predicted protein [Thalassiosira pseudonana CCMP1335]	0.100	5	0.001	1	1	287
gi|223997688|ref|XP_002288517.1|,gi|220975625|gb|EED93953.1|	fucoxanthin chl a/c light-harvesting protein [Thalassiosira pseudonana CCMP1335]	0.182	5	7.40e-4	2	2	288
gi|2873343189|pdb|8ZEH|J	Chain J, Fucoxanthin chl a/c light-harvesting protein	0.213	5	8.65e-4	2	2	288
gi|223999105|ref|XP_002289225.1|,gi|220974433|gb|EED92762.1|	glutamate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.075	5	3.14e-4	1	1	289
gi|223999297|ref|XP_002289321.1|,gi|220974529|gb|EED92858.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.148	5	4.78e-4	3	3	290
gi|224001514|ref|XP_002290429.1|,gi|220973851|gb|EED92181.1|	RS19, ribosomal protein 19 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.128	5	0.001	2	2	291
gi|224001730|ref|XP_002290537.1|,gi|220973959|gb|EED92289.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.177	5	3.68e-4	4	4	292
gi|224003395|ref|XP_002291369.1|,gi|220973145|gb|EED91476.1|	glycine decarboxylase h-protein [Thalassiosira pseudonana CCMP1335]	0.608	5	0.001	5	5	293
gi|224003531|ref|XP_002291437.1|,gi|220973213|gb|EED91544.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.166	5	4.62e-4	3	3	294
gi|224003851|ref|XP_002291597.1|,gi|292630745|sp|B8C4D7.1|DRE2_THAPS,gi|220973373|gb|EED91704.1|	predicted protein [Thalassiosira pseudonana CCMP1335],RecName: Full=Anamorsin homolog; AltName: Full=Fe-S cluster assembly protein DRE2 homolog	0.160	5	5.76e-4	3	3	295
gi|224004900|ref|XP_002296101.1|,gi|209586133|gb|ACI64818.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.193	5	9.00e-4	2	2	296
gi|224008230|ref|XP_002293074.1|,gi|220971200|gb|EED89535.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.201	5	0.001	2	2	297
gi|224009880|ref|XP_002293898.1|,gi|220970570|gb|EED88907.1|	RS5, ribosomal protein 5 [Thalassiosira pseudonana CCMP1335]	0.211	5	7.26e-4	3	3	298
gi|224012988|ref|XP_002295146.1|,gi|220969108|gb|EED87450.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.167	5	6.44e-4	5	5	299
gi|224014134|ref|XP_002296730.1|,gi|220968585|gb|EED86931.1|	26S proteasome beta type 7 subunit [Thalassiosira pseudonana CCMP1335],26S proteasome beta type 7 subunit, partial [Thalassiosira pseudonana CCMP1335]	0.122	5	5.35e-4	5	5	300
gi|224014925|ref|XP_002297124.1|,gi|220968243|gb|EED86592.1|	THAPSDRAFT_25507 [Thalassiosira pseudonana CCMP1335],Hypothetical protein THAPSDRAFT_25507 [Thalassiosira pseudonana CCMP1335]	0.170	5	2.80e-4	5	5	301
gi|224015234|ref|XP_002297275.1|,gi|220968069|gb|EED86425.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.088	5	3.68e-4	3	3	302
gi|2873343202|pdb|8ZEH|r,gi|2873343217|pdb|8ZET|r	Chain r, Tp-PsaR	0.225	5	0.002	4	4	303
gi|223993351|ref|XP_002286359.1|,gi|220977674|gb|EED96000.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.144	5	0.001	4	4	303
gi|589908234|dbj|BAO52741.1|	phosphoenolpyruvate carboxylase 1 [Thalassiosira pseudonana]	0.043	5	1.71e-4	5	4	304
gi|125964509|sp|A0T0W4.1|PSAC_THAPS,gi|220967767|gb|EED86144.1|,gi|2050584496|gb|QWM93037.1|,gi|118411224|ref|YP_874618.1|,gi|116739971|gb|ABK20841.1|,gi|2843533618|pdb|8XLS|C,gi|116739929|gb|ABK20799.1|,gi|2050584538|gb|QWM93079.1|,gi|118411182|ref|YP_874576.1|,gi|224015823|ref|XP_002297559.1|	RecName: Full=Photosystem I iron-sulfur center; AltName: Full=9 kDa polypeptide; AltName: Full=PSI-C; AltName: Full=Photosystem I subunit VII; AltName: Full=PsaC,predicted protein [Thalassiosira pseudonana CCMP1335],subunit VII of photosystem I (Fe-Spolypeptide) (chloroplast) [Thalassiosira pseudonana],photosystem I subunit VII (chloroplast) [Thalassiosira pseudonana],photosystem I iron-sulfur center (chloroplast) [Thalassiosira pseudonana],Chain C, Photosystem I iron-sulfur center	0.383	4	0.002	4	4	305
gi|2873343205|pdb|8ZEH|c,gi|2873343208|pdb|8ZET|c	Chain c, Photosystem I iron-sulfur center	0.388	4	0.002	4	4	305
gi|209583455|gb|ACI64141.1|,gi|224011299|ref|XP_002295424.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.030	4	1.47e-4	1	1	306
gi|209585984|gb|ACI64669.1|,gi|224004602|ref|XP_002295952.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.293	4	6.74e-4	4	4	307
gi|209586173|gb|ACI64858.1|,gi|224004980|ref|XP_002296141.1|	RL3, ribosomal protein 3, 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.078	4	3.21e-4	4	4	308
gi|209586378|gb|ACI65063.1|,gi|224005390|ref|XP_002296346.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.141	4	6.63e-4	2	2	309
gi|224004686|ref|XP_002295994.1|,gi|209586026|gb|ACI64711.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.114	4	5.37e-4	2	2	309
gi|209586392|gb|ACI65077.1|,gi|224005418|ref|XP_002296360.1|	acyl-CoA dehydrogenase-like protein [Thalassiosira pseudonana CCMP1335]	0.032	4	1.57e-4	3	3	310
gi|220967775|gb|EED86151.1|,gi|116739885|gb|ABK20755.1|,gi|2050584441|gb|QWM92982.1|,gi|118411138|ref|YP_874532.1|,gi|224015726|ref|XP_002297511.1|	mg-protoporphyrin IX chelatase [Thalassiosira pseudonana CCMP1335],magnesium-chelatase subunit I (chloroplast) [Thalassiosira pseudonana],magnesium chelatase subunit of protochlorophyllide reductase (chloroplast) [Thalassiosira pseudonana],Mg-protoporyphyrin IX chelatase (chloroplast) [Thalassiosira pseudonana]	0.122	4	3.59e-4	2	2	311
gi|220969112|gb|EED87454.1|,gi|224012996|ref|XP_002295150.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.027	4	2.15e-4	4	4	312
gi|220969871|gb|EED88210.1|,gi|224010838|ref|XP_002294376.1|	oligopeptidase [Thalassiosira pseudonana CCMP1335]	0.078	4	1.77e-4	4	4	313
gi|220969999|gb|EED88338.1|,gi|224011094|ref|XP_002294504.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.045	4	3.18e-4	1	1	314
gi|220970120|gb|EED88458.1|,gi|224010291|ref|XP_002294103.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.030	4	1.83e-4	2	2	315
gi|220970313|gb|EED88651.1|,gi|224010677|ref|XP_002294296.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.147	4	0.001	4	4	316
gi|220970397|gb|EED88734.1|,gi|224009534|ref|XP_002293725.1|	udp-d-glucose 6-dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.211	4	2.67e-4	4	4	317
gi|220972099|gb|EED90432.1|,gi|224006994|ref|XP_002292457.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.135	4	4.87e-4	2	2	318
gi|220972595|gb|EED90927.1|,gi|224006231|ref|XP_002292076.1|	luminal binding protein, partial [Thalassiosira pseudonana CCMP1335]	0.098	4	1.97e-4	4	4	319
gi|220972664|gb|EED90996.1|,gi|224006369|ref|XP_002292145.1|	sulfolipid biosynthesis protein [Thalassiosira pseudonana CCMP1335]	0.091	4	2.74e-4	4	4	320
gi|220973244|gb|EED91575.1|,gi|224003593|ref|XP_002291468.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.132	4	4.51e-4	3	3	321
gi|220974143|gb|EED92473.1|,gi|224002098|ref|XP_002290721.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.089	4	3.43e-4	3	3	322
gi|220974202|gb|EED92532.1|,gi|224002216|ref|XP_002290780.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.060	4	2.61e-4	1	1	323
gi|220974283|gb|EED92613.1|,gi|224002378|ref|XP_002290861.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.028	4	8.91e-5	2	2	324
gi|220974777|gb|EED93106.1|,gi|223999793|ref|XP_002289569.1|	hypothetical protein THAPSDRAFT_26224 [Thalassiosira pseudonana CCMP1335]	0.109	4	4.46e-4	3	3	325
gi|220974845|gb|EED93174.1|,gi|223999929|ref|XP_002289637.1|	hypothetical protein THAPSDRAFT_262059, partial [Thalassiosira pseudonana CCMP1335]	0.100	4	2.94e-4	4	4	326
gi|220975845|gb|EED94173.1|,gi|223998128|ref|XP_002288737.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.043	4	2.10e-4	1	1	327
gi|220976132|gb|EED94460.1|,gi|223998702|ref|XP_002289024.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.155	4	6.12e-4	3	3	328
gi|220976371|gb|EED94698.1|,gi|223995143|ref|XP_002287255.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.133	4	3.18e-4	3	3	329
gi|220976574|gb|EED94901.1|,gi|223995569|ref|XP_002287458.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.105	4	4.02e-4	3	3	330
gi|220976792|gb|EED95119.1|,gi|223996005|ref|XP_002287676.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.084	4	1.98e-4	3	3	331
gi|220977577|gb|EED95903.1|,gi|223993157|ref|XP_002286262.1|	proteasome subunit alpha type 7-1 [Thalassiosira pseudonana CCMP1335]	0.077	4	5.11e-4	3	3	332
gi|223992765|ref|XP_002286066.1|,gi|220977381|gb|EED95707.1|	chelatase of mg-protoporphyrin IX chelatase [Thalassiosira pseudonana CCMP1335]	0.025	4	9.45e-5	2	2	333
gi|223994031|ref|XP_002286699.1|,gi|220978014|gb|EED96340.1|	hypothetical protein THAPSDRAFT_260862, partial [Thalassiosira pseudonana CCMP1335]	0.178	4	7.49e-4	3	3	334
gi|223994089|ref|XP_002286728.1|,gi|220978043|gb|EED96369.1|	aldose-1-epimerase, partial [Thalassiosira pseudonana CCMP1335]	0.129	4	4.54e-4	2	2	335
gi|223994655|ref|XP_002287011.1|,gi|220978326|gb|EED96652.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.131	4	4.74e-4	2	2	336
gi|223994789|ref|XP_002287078.1|,gi|220978393|gb|EED96719.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.251	4	6.77e-4	4	4	337
gi|223995245|ref|XP_002287306.1|,gi|220976422|gb|EED94749.1|	n-acetyl-gamma-glutamyl-phosphate reductase, urea cycle [Thalassiosira pseudonana CCMP1335]	0.081	4	3.55e-4	3	3	338
gi|223995657|ref|XP_002287502.1|,gi|220976618|gb|EED94945.1|	hypothetical protein THAPSDRAFT_39666 [Thalassiosira pseudonana CCMP1335]	0.061	4	3.69e-4	2	2	339
gi|223996485|ref|XP_002287916.1|,gi|220977032|gb|EED95359.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.125	4	6.88e-4	1	1	340
gi|223996555|ref|XP_002287951.1|,gi|220977067|gb|EED95394.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.088	4	1.85e-4	3	3	341
gi|223997116|ref|XP_002288231.1|,gi|220975339|gb|EED93667.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.030	4	2.09e-4	1	0	342
gi|223997212|ref|XP_002288279.1|,gi|220975387|gb|EED93715.1|	l-lactate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.037	4	2.94e-4	1	1	343
gi|223997214|ref|XP_002288280.1|,gi|220975388|gb|EED93716.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.055	4	3.17e-4	3	3	344
gi|223997268|ref|XP_002288307.1|,gi|220975415|gb|EED93743.1|	mitochondrial manganese superoxide dismutase, partial [Thalassiosira pseudonana CCMP1335]	0.053	4	5.21e-4	2	2	345
gi|223998678|ref|XP_002289012.1|,gi|220976120|gb|EED94448.1|	phosphoenolpyruvate carboxylase [Thalassiosira pseudonana CCMP1335]	0.062	4	1.43e-4	3	3	346
gi|589908236|dbj|BAO52742.1|	phosphoenolpyruvate carboxylase 2 [Thalassiosira pseudonana]	0.053	4	1.22e-4	3	3	346
gi|223998969|ref|XP_002289157.1|,gi|220974365|gb|EED92694.1|	coatomer protein subunit beta2 [Thalassiosira pseudonana CCMP1335]	0.072	4	1.21e-4	3	3	347
gi|223999571|ref|XP_002289458.1|,gi|220974666|gb|EED92995.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.091	4	4.59e-4	1	1	348
gi|223999739|ref|XP_002289542.1|,gi|220974750|gb|EED93079.1|	fucoxanthin chlorophyll a/c light-harvesting protein, lhcr type [Thalassiosira pseudonana CCMP1335]	0.069	4	6.24e-4	3	3	349
gi|2873343192|pdb|8ZEH|M	Chain M, Fucoxanthin chlorophyll a/c light-harvesting protein, lhcr type	0.082	4	7.41e-4	3	3	349
gi|224000015|ref|XP_002289680.1|,gi|220974888|gb|EED93217.1|	cold-shock DNA-binding domain-containing protein [Thalassiosira pseudonana CCMP1335]	0.257	4	9.31e-4	3	3	350
gi|224000387|ref|XP_002289866.1|,gi|220975074|gb|EED93403.1|	alpha enolase [Thalassiosira pseudonana CCMP1335]	0.141	4	2.88e-4	3	2	351
gi|224000489|ref|XP_002289917.1|,gi|220975125|gb|EED93454.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.083	4	3.91e-4	3	3	352
gi|224000768|ref|XP_002290056.1|,gi|220973478|gb|EED91808.1|	3-oxoacyl-synthase [Thalassiosira pseudonana CCMP1335]	0.065	4	2.72e-4	3	3	353
gi|224002709|ref|XP_002291026.1|,gi|220972802|gb|EED91133.1|	20S proteasome subunit alpha type 1 [Thalassiosira pseudonana CCMP1335]	0.055	4	4.66e-4	3	3	354
gi|224004214|ref|XP_002295758.1|,gi|209585790|gb|ACI64475.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.048	4	2.41e-4	1	1	355
gi|224004708|ref|XP_002296005.1|,gi|209586037|gb|ACI64722.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.050	4	2.44e-4	2	2	356
gi|224005062|ref|XP_002296182.1|,gi|209586214|gb|ACI64899.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.053	4	4.76e-4	2	2	357
gi|224006209|ref|XP_002292065.1|,gi|220972584|gb|EED90916.1|	probable naphthoate synthase [Thalassiosira pseudonana CCMP1335]	0.105	4	3.92e-4	4	4	358
gi|224007094|ref|XP_002292507.1|,gi|220972149|gb|EED90482.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.131	4	5.73e-4	3	3	359
gi|224007701|ref|XP_002292810.1|,gi|220971672|gb|EED90006.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.400	4	0.001	3	3	360
gi|224009944|ref|XP_002293930.1|,gi|220970602|gb|EED88939.1|	cystathionine beta-lyase [Thalassiosira pseudonana CCMP1335]	0.068	4	3.32e-4	2	2	361
gi|224010752|ref|XP_002294333.1|,gi|220969828|gb|EED88167.1|	glutamine fructose 6 phosphate transaminase [Thalassiosira pseudonana CCMP1335]	0.052	4	1.80e-4	3	3	362
gi|224010836|ref|XP_002294375.1|,gi|220969870|gb|EED88209.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.038	4	8.04e-5	4	4	363
gi|224011211|ref|XP_002295380.1|,gi|209583411|gb|ACI64097.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.204	4	5.86e-4	3	3	364
gi|224012523|ref|XP_002294914.1|,gi|220969353|gb|EED87694.1|	polyadenlyte binding protein, partial [Thalassiosira pseudonana CCMP1335]	0.041	4	2.07e-4	1	1	365
gi|224013082|ref|XP_002295193.1|,gi|220969155|gb|EED87497.1|	n-acetylornithine aminotransferase [Thalassiosira pseudonana CCMP1335]	0.073	4	2.64e-4	2	2	366
gi|224014994|ref|XP_002297158.1|,gi|220968133|gb|EED86483.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.056	4	3.38e-4	2	2	367
gi|2873343184|pdb|8ZEH|E,gi|2873343221|pdb|8ZET|E	Chain E, Tp-RedCAP	0.070	4	6.85e-4	2	2	368
gi|2843533628|pdb|8XLS|1,gi|2694527766|gb|WWT48828.1|	Chain 1, Fucoxanthin chlorophyll a/c-binding protein RedCAP,early light induced protein, partial [Thalassiosira pseudonana]	0.059	4	5.73e-4	2	2	368
WP_011043938.1,AAZ27758.1	phosphohistidine phosphatase SixA [Colwellia psychrerythraea],phosphohistidine phosphatase SixA [Colwellia psychrerythraea 34H]	0.145	3	5.72e-4	3	3	369
gi|118411161|ref|YP_874555.1|,gi|224015716|ref|XP_002297506.1|,gi|220967770|gb|EED86146.1|,gi|125991260|sp|A0T0U3.1|YCF4_THAPS,gi|116739908|gb|ABK20778.1|,gi|2050584418|gb|QWM92959.1|	photosystem I assembly protein Ycf4 (chloroplast) [Thalassiosira pseudonana],predicted protein [Thalassiosira pseudonana CCMP1335],RecName: Full=Photosystem I assembly protein Ycf4,photosystem I assembly protein ycf4 (chloroplast) [Thalassiosira pseudonana],hypothetical protein RF4 (chloroplast) [Thalassiosira pseudonana]	0.138	3	5.25e-4	2	2	370
gi|125987756|sp|A0T0Y9.1|RR5_THAPS,gi|118411207|ref|YP_874601.1|,gi|2050584513|gb|QWM93054.1|,gi|116739954|gb|ABK20824.1|	RecName: Full=Small ribosomal subunit protein uS5c; AltName: Full=30S ribosomal protein S5, chloroplastic,ribosomal protein S5 (chloroplast) [Thalassiosira pseudonana],30S ribosomal protein S5 (chloroplast) [Thalassiosira pseudonana]	0.179	3	5.31e-4	3	3	371
gi|2050584527|gb|QWM93068.1|,gi|116739940|gb|ABK20810.1|,gi|118411193|ref|YP_874587.1|,gi|125987575|sp|A0T0X5.1|RK2_THAPS	ribosomal protein L2 (chloroplast) [Thalassiosira pseudonana],50S ribosomal protein L2 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein uL2c; AltName: Full=50S ribosomal protein L2, chloroplastic	0.175	3	3.45e-4	2	2	372
