Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
gi|2873343189|pdb|8ZEH|J	Chain J, Fucoxanthin chl a/c light-harvesting protein	0.213	7	0.001	2	2	214
gi|224000667|ref|XP_002290006.1|,gi|220975214|gb|EED93543.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.084	7	1.51e-4	6	6	215
gi|224000946|ref|XP_002290145.1|,gi|220973567|gb|EED91897.1|	phosphoenolpyruvate carboxykinase [Thalassiosira pseudonana CCMP1335]	0.112	7	3.35e-4	5	0	216
gi|224003463|ref|XP_002291403.1|,gi|220973179|gb|EED91510.1|	L7Ae, ribosomal protein 7Ae 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.374	7	0.002	4	4	217
gi|224006554|ref|XP_002292237.1|,gi|220971879|gb|EED90212.1|	tubulin alpha [Thalassiosira pseudonana CCMP1335]	0.084	7	4.58e-4	4	4	218
gi|224011016|ref|XP_002294465.1|,gi|220969960|gb|EED88299.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.150	7	7.24e-4	2	2	219
gi|224011487|ref|XP_002295518.1|,gi|209583549|gb|ACI64235.1|	ASSY [Thalassiosira pseudonana CCMP1335]	0.196	7	4.95e-4	6	6	220
gi|116739845|gb|ABK20715.1|,gi|220967786|gb|EED86162.1|,gi|118411098|ref|YP_874492.1|,gi|224015748|ref|XP_002297522.1|,gi|2050584481|gb|QWM93022.1|	ferredoxin (chloroplast) [Thalassiosira pseudonana],ferredoxin [Thalassiosira pseudonana CCMP1335]	0.465	6	0.002	2	2	221
gi|118411190|ref|YP_874584.1|,gi|116739937|gb|ABK20807.1|,gi|125987628|sp|A0T0X2.1|RK3_THAPS	ribosomal protein L3 (chloroplast) [Thalassiosira pseudonana],50S ribosomal protein L3 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein uL3c; AltName: Full=50S ribosomal protein L3, chloroplastic	0.348	6	8.57e-4	4	4	222
gi|2050584530|gb|QWM93071.1|	ribosomal protein L3 (chloroplast) [Thalassiosira pseudonana]	0.332	6	8.18e-4	4	4	222
gi|2050584546|gb|QWM93087.1|,gi|2050584488|gb|QWM93029.1|	ribosomal protein L21 (chloroplast) [Thalassiosira pseudonana]	0.324	6	0.002	2	1	223
gi|209586160|gb|ACI64845.1|,gi|224004954|ref|XP_002296128.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.172	6	3.82e-4	5	5	224
gi|209586173|gb|ACI64858.1|,gi|224004980|ref|XP_002296141.1|	RL3, ribosomal protein 3, 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.078	6	4.49e-4	3	3	225
gi|220968629|gb|EED86975.1|,gi|224014222|ref|XP_002296774.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.431	6	0.001	5	5	226
gi|220968643|gb|EED86989.1|,gi|224014250|ref|XP_002296788.1|	glutathione s-transferase [Thalassiosira pseudonana CCMP1335]	0.160	6	7.46e-4	4	4	227
gi|220968788|gb|EED87132.1|,gi|224013544|ref|XP_002296436.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.134	6	5.67e-4	3	3	228
gi|220969005|gb|EED87348.1|,gi|224013261|ref|XP_002295282.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.105	6	4.23e-4	4	4	229
gi|220970120|gb|EED88458.1|,gi|224010291|ref|XP_002294103.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.030	6	2.56e-4	4	4	230
gi|220970397|gb|EED88734.1|,gi|224009534|ref|XP_002293725.1|	udp-d-glucose 6-dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.109	6	3.74e-4	5	5	231
gi|220971826|gb|EED90159.1|,gi|224006448|ref|XP_002292184.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.073	6	5.91e-4	1	0	232
gi|220973711|gb|EED92041.1|,gi|224001234|ref|XP_002290289.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.187	6	0.001	1	1	233
gi|220974072|gb|EED92402.1|,gi|2843533629|pdb|8XLS|2,gi|224001956|ref|XP_002290650.1|	fucoxanthin chl a/c light-harvesting protein [Thalassiosira pseudonana CCMP1335],Chain 2, Fucoxanthin chl a/c light-harvesting protein	0.283	6	8.96e-4	4	4	234
gi|2873343187|pdb|8ZEH|H,gi|2873343222|pdb|8ZET|H	Chain H, Fucoxanthin chl a/c light-harvesting protein	0.333	6	0.001	4	4	234
gi|220976781|gb|EED95108.1|,gi|223995983|ref|XP_002287665.1|	NADPH nitrite reductase [Thalassiosira pseudonana CCMP1335]	0.085	6	1.76e-4	4	4	235
gi|220977196|gb|EED95523.1|,gi|223996813|ref|XP_002288080.1|	RS4, ribosomal protein 4 [Thalassiosira pseudonana CCMP1335]	0.180	6	6.80e-4	4	4	236
gi|220977307|gb|EED95633.1|,gi|223992617|ref|XP_002285992.1|	aspartate aminotransferase [Thalassiosira pseudonana CCMP1335]	0.125	6	4.34e-4	2	2	237
gi|220977514|gb|EED95840.1|,gi|223993031|ref|XP_002286199.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.068	6	4.80e-4	4	2	238
gi|220978058|gb|EED96384.1|,gi|223994119|ref|XP_002286743.1|	heat shock protein belonging to the HSP70 family [Thalassiosira pseudonana CCMP1335]	0.082	6	2.16e-4	5	5	239
gi|220978394|gb|EED96720.1|,gi|223994791|ref|XP_002287079.1|	proteasome subunit alpha type 3 [Thalassiosira pseudonana CCMP1335]	0.124	6	6.48e-4	6	6	240
gi|223996187|ref|XP_002287767.1|,gi|220976883|gb|EED95210.1|	ran-type small G protein [Thalassiosira pseudonana CCMP1335]	0.269	6	8.21e-4	3	3	241
gi|223996511|ref|XP_002287929.1|,gi|220977045|gb|EED95372.1|	spermidine synthase [Thalassiosira pseudonana CCMP1335]	0.067	6	1.83e-4	5	5	242
gi|223997126|ref|XP_002288236.1|,gi|220975344|gb|EED93672.1|	enoyl-reductase [NADH] [Thalassiosira pseudonana CCMP1335]	0.221	6	5.69e-4	4	4	243
gi|223997212|ref|XP_002288279.1|,gi|220975387|gb|EED93715.1|	l-lactate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.104	6	4.12e-4	2	2	244
gi|224000309|ref|XP_002289827.1|,gi|220975035|gb|EED93364.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.083	6	2.60e-4	3	3	245
gi|224001660|ref|XP_002290502.1|,gi|220973924|gb|EED92254.1|	gdp-d-mannose 4,6-dehydratase [Thalassiosira pseudonana CCMP1335]	0.169	6	4.92e-4	5	5	246
gi|224002096|ref|XP_002290720.1|,gi|220974142|gb|EED92472.1|	probable bifunctional purine synthesis protein [Thalassiosira pseudonana CCMP1335]	0.031	6	2.88e-4	3	3	247
gi|224004604|ref|XP_002295953.1|,gi|209585985|gb|ACI64670.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.141	6	6.77e-4	5	5	248
gi|224006968|ref|XP_002292444.1|,gi|220972086|gb|EED90419.1|	thioredoxin [Thalassiosira pseudonana CCMP1335]	0.162	6	0.002	4	4	249
gi|224011241|ref|XP_002295395.1|,gi|209583426|gb|ACI64112.1|	RL5, ribosomal protein 5, 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.131	6	5.80e-4	3	3	250
gi|224012523|ref|XP_002294914.1|,gi|220969353|gb|EED87694.1|	polyadenlyte binding protein, partial [Thalassiosira pseudonana CCMP1335]	0.070	6	2.90e-4	4	4	251
gi|224013265|ref|XP_002295284.1|,gi|220969007|gb|EED87350.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.081	6	8.96e-4	4	4	252
gi|224015399|ref|XP_002297354.1|,gi|220967954|gb|EED86317.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.207	6	4.21e-4	4	4	253
gi|75905845|gb|ABA29338.1|	copper expressed protein 15 [Thalassiosira pseudonana]	0.358	6	7.30e-4	4	4	253
gi|224015815|ref|XP_002297555.1|,gi|220967763|gb|EED86140.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.300	6	9.86e-4	4	1	254
gi|118411180|ref|YP_874574.1|,gi|167011880|sp|A0T0W2.1|PSBA_THAPS,gi|118411226|ref|YP_874620.1|,gi|2050584540|gb|QWM93081.1|,gi|2050584494|gb|QWM93035.1|,gi|116739927|gb|ABK20797.1|,gi|116739973|gb|ABK20843.1|	photosystem II protein D1 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Photosystem II protein D1; Short=PSII D1 protein; AltName: Full=Photosystem II Q(B) protein; Flags: Precursor,D1 reaction center protein of photosystem II (chloroplast) [Thalassiosira pseudonana],photosystem II reaction center protein D1 (chloroplast) [Thalassiosira pseudonana]	0.150	6	4.93e-4	4	1	254
gi|2599405837|pdb|8IWH|a,gi|2599405792|pdb|8IWH|A	Chain a, Photosystem II protein D1,Chain A, Photosystem II protein D1	0.162	6	5.33e-4	4	1	254
gi|226696193|sp|A0T0P2.1|ATPF_THAPS,gi|2050584469|gb|QWM93010.1|,gi|118411110|ref|YP_874504.1|,gi|224015800|ref|XP_002297548.1|,gi|116739857|gb|ABK20727.1|,gi|220967812|gb|EED86188.1|	RecName: Full=ATP synthase subunit b, chloroplastic; AltName: Full=ATP synthase F(0) sector subunit b; AltName: Full=ATPase subunit I,CF0 subunit I of ATP synthase (chloroplast) [Thalassiosira pseudonana],ATP synthase CF0 B subunit (chloroplast) [Thalassiosira pseudonana],plastid thylakoid ATPase subunit, plastid protein [Thalassiosira pseudonana CCMP1335],ATP synthase CF0 B chain subunit I (chloroplast) [Thalassiosira pseudonana]	0.168	6	9.91e-4	2	2	255
gi|2873343194|pdb|8ZEH|d,gi|2873343209|pdb|8ZET|d	Chain d, Photosystem I reaction center subunit II	0.386	6	0.001	5	0	256
gi|116739856|gb|ABK20726.1|,gi|224015802|ref|XP_002297549.1|,gi|118411109|ref|YP_874503.1|,gi|220967813|gb|EED86189.1|,gi|226698825|sp|A0T0P1.1|ATPF2_THAPS,gi|2050584470|gb|QWM93011.1|	ATP synthase CF0 B' chain subunit II (chloroplast) [Thalassiosira pseudonana],predicted protein [Thalassiosira pseudonana CCMP1335],ATP synthase CF0 B' subunit (chloroplast) [Thalassiosira pseudonana],RecName: Full=ATP synthase subunit b', chloroplastic; AltName: Full=ATP synthase F(0) sector subunit b'; AltName: Full=ATPase subunit II,CF0 subunit II of ATP synthase (chloroplast) [Thalassiosira pseudonana]	0.199	5	9.48e-4	3	3	257
gi|209586218|gb|ACI64903.1|,gi|224005070|ref|XP_002296186.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.202	5	5.99e-4	3	3	258
gi|220967965|gb|EED86328.1|,gi|224015421|ref|XP_002297365.1|	hypothetical protein THAPSDRAFT_bd1658 [Thalassiosira pseudonana CCMP1335]	0.089	5	2.68e-4	3	3	259
gi|220969325|gb|EED87666.1|,gi|224012467|ref|XP_002294886.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.208	5	6.16e-4	2	2	260
gi|220972011|gb|EED90344.1|,gi|224006818|ref|XP_002292369.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.519	5	0.001	2	2	261
gi|220972368|gb|EED90700.1|,gi|224005777|ref|XP_002291849.1|	glyceraldehyde-3-phosphate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.198	5	4.19e-4	4	4	262
gi|220973347|gb|EED91678.1|,gi|224003799|ref|XP_002291571.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.142	5	2.76e-4	5	5	263
gi|220974619|gb|EED92948.1|,gi|223999477|ref|XP_002289411.1|	RS21, ribosomal protein 21 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.179	5	0.002	4	4	264
gi|220974717|gb|EED93046.1|,gi|223999673|ref|XP_002289509.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.105	5	3.62e-4	3	1	265
gi|220975340|gb|EED93668.1|,gi|223997118|ref|XP_002288232.1|	fucoxanthin chlorophyll a/c light-harvesting protein, major type [Thalassiosira pseudonana CCMP1335]	0.211	5	7.62e-4	3	3	266
gi|2599405845|pdb|8IWH|2,gi|2599405846|pdb|8IWH|8,gi|2599405844|pdb|8IWH|9,gi|2599405847|pdb|8IWH|1	Chain 2, Fucoxanthin chlorophyll a/c light-harvesting protein, major type,Chain 8, Fucoxanthin chlorophyll a/c light-harvesting protein, major type,Chain 9, Fucoxanthin chlorophyll a/c light-harvesting protein, major type,Chain 1, Fucoxanthin chlorophyll a/c light-harvesting protein, major type	0.212	5	7.66e-4	3	3	266
gi|220976691|gb|EED95018.1|,gi|223995803|ref|XP_002287575.1|	RL17A, ribosomal protein 27A 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.265	5	0.001	2	2	267
gi|220978390|gb|EED96716.1|,gi|223994783|ref|XP_002287075.1|	fucoxanthin chlorophyll a/c protein, LI818 clade [Thalassiosira pseudonana CCMP1335]	0.127	5	6.27e-4	1	1	268
gi|223993805|ref|XP_002286586.1|,gi|220977901|gb|EED96227.1|	hypothetical protein THAPSDRAFT_997 [Thalassiosira pseudonana CCMP1335]	0.219	5	4.20e-4	5	5	269
gi|223994047|ref|XP_002286707.1|,gi|220978022|gb|EED96348.1|	cysteine synthase [Thalassiosira pseudonana CCMP1335]	0.203	5	4.75e-4	4	4	270
gi|223996944|ref|XP_002288145.1|,gi|220975253|gb|EED93581.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.015	5	1.31e-4	1	1	271
gi|223997160|ref|XP_002288253.1|,gi|220975361|gb|EED93689.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.161	5	4.75e-4	2	2	272
gi|223997552|ref|XP_002288449.1|,gi|220975557|gb|EED93885.1|	40S ribosomal protein-like protein [Thalassiosira pseudonana CCMP1335]	0.111	5	6.09e-4	2	2	273
gi|223997764|ref|XP_002288555.1|,gi|220975663|gb|EED93991.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.043	5	4.01e-4	1	1	274
gi|224009464|ref|XP_002293690.1|,gi|220970362|gb|EED88699.1|	eukaryotic translation initiation factor 4A [Thalassiosira pseudonana CCMP1335]	0.043	5	4.01e-4	1	1	274
gi|223998266|ref|XP_002288806.1|,gi|220975914|gb|EED94242.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.040	5	2.30e-4	1	1	275
gi|223998678|ref|XP_002289012.1|,gi|220976120|gb|EED94448.1|	phosphoenolpyruvate carboxylase [Thalassiosira pseudonana CCMP1335]	0.091	5	1.67e-4	4	4	276
gi|589908236|dbj|BAO52742.1|	phosphoenolpyruvate carboxylase 2 [Thalassiosira pseudonana]	0.077	5	1.43e-4	4	4	276
gi|223999089|ref|XP_002289217.1|,gi|220974425|gb|EED92754.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.041	5	1.03e-4	2	2	277
gi|224000653|ref|XP_002289999.1|,gi|220975207|gb|EED93536.1|	vacuolar ATPase [Thalassiosira pseudonana CCMP1335]	0.115	5	2.92e-4	3	3	278
gi|224001514|ref|XP_002290429.1|,gi|220973851|gb|EED92181.1|	RS19, ribosomal protein 19 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.223	5	9.99e-4	2	2	279
gi|224001716|ref|XP_002290530.1|,gi|220973952|gb|EED92282.1|	heat shock protein, HSP70, hsc70 [Thalassiosira pseudonana CCMP1335]	0.096	5	2.37e-4	4	4	280
gi|224002106|ref|XP_002290725.1|,gi|220974147|gb|EED92477.1|	heat shock protein Hsp90 [Thalassiosira pseudonana CCMP1335]	0.046	5	2.08e-4	5	5	281
gi|224002769|ref|XP_002291056.1|,gi|220972832|gb|EED91163.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.174	5	9.18e-4	3	3	282
gi|224003801|ref|XP_002291572.1|,gi|220973348|gb|EED91679.1|	dihydrolipamide s-acetyltransferase [Thalassiosira pseudonana CCMP1335]	0.094	5	3.47e-4	4	4	283
gi|224006295|ref|XP_002292108.1|,gi|220972627|gb|EED90959.1|	gcpe-like protein [Thalassiosira pseudonana CCMP1335]	0.103	5	2.16e-4	5	5	284
gi|224007537|ref|XP_002292728.1|,gi|220971590|gb|EED89924.1|	heat shock protein, partial [Thalassiosira pseudonana CCMP1335]	0.067	5	1.70e-4	4	4	285
gi|224007935|ref|XP_002292927.1|,gi|220971789|gb|EED90123.1|	triose-phosphate isomerase, partial [Thalassiosira pseudonana CCMP1335]	0.195	5	7.58e-4	3	3	286
gi|224009568|ref|XP_002293742.1|,gi|220970414|gb|EED88751.1|	hypothetical protein THAPSDRAFT_269759 [Thalassiosira pseudonana CCMP1335]	0.269	5	5.60e-4	4	4	287
gi|2599405823|pdb|8IWH|u,gi|2599405822|pdb|8IWH|U,gi|223996703|ref|XP_002288025.1|,gi|220977141|gb|EED95468.1|	Chain u, PS II complex 12 kDa extrinsic protein,Chain U, PS II complex 12 kDa extrinsic protein,predicted protein [Thalassiosira pseudonana CCMP1335]	0.135	5	9.99e-4	2	2	288
gi|817090722|gb|AKF17965.1|	PSII protein D1, partial (chloroplast) [Thalassiosira pseudonana]	0.143	5	4.93e-4	3	0	289
gi|118411135|ref|YP_874529.1|,gi|125987726|sp|A0T0R7.1|ATPE_THAPS,gi|116739882|gb|ABK20752.1|,gi|2050584444|gb|QWM92985.1|	ATP synthase CF1 epsilon subunit (chloroplast) [Thalassiosira pseudonana],RecName: Full=ATP synthase epsilon chain, chloroplastic; AltName: Full=ATP synthase F1 sector epsilon subunit; AltName: Full=F-ATPase epsilon subunit,ATP synthase CF1 epsilon chain (chloroplast) [Thalassiosira pseudonana],CF1 epsilon subunit of ATP synthase (chloroplast) [Thalassiosira pseudonana]	0.278	4	8.89e-4	3	3	290
gi|118411174|ref|YP_874568.1|,gi|116739979|gb|ABK20849.1|,gi|125987554|sp|A0T0V6.1|RK21_THAPS,gi|118411232|ref|YP_874626.1|,gi|116739921|gb|ABK20791.1|	ribosomal protein L21 (chloroplast) [Thalassiosira pseudonana],50S ribosomal protein L21 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein bL21c; AltName: Full=50S ribosomal protein L21, chloroplastic	0.200	4	0.001	1	0	291
gi|209586392|gb|ACI65077.1|,gi|224005418|ref|XP_002296360.1|	acyl-CoA dehydrogenase-like protein [Thalassiosira pseudonana CCMP1335]	0.019	4	1.47e-4	2	2	292
gi|220967993|gb|EED86354.1|,gi|224015377|ref|XP_002297344.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.083	4	1.61e-4	3	3	293
gi|220969459|gb|EED87800.1|,gi|224012735|ref|XP_002295020.1|	Hypothetical protein THAPSDRAFT_30659 [Thalassiosira pseudonana CCMP1335],THAPSDRAFT_30659 [Thalassiosira pseudonana CCMP1335]	0.116	4	4.04e-4	1	1	294
gi|220969727|gb|EED88067.1|,gi|224012108|ref|XP_002294707.1|	hypothetical protein THAPSDRAFT_38460, partial [Thalassiosira pseudonana CCMP1335]	0.141	4	7.58e-4	2	2	295
gi|220971321|gb|EED89656.1|,gi|224008472|ref|XP_002293195.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.519	4	0.002	2	2	296
gi|220971780|gb|EED90114.1|,gi|224007917|ref|XP_002292918.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.214	4	6.84e-4	4	4	297
gi|220972171|gb|EED90504.1|,gi|224007138|ref|XP_002292529.1|	myosin light chain kinase [Thalassiosira pseudonana CCMP1335]	0.041	4	3.44e-4	3	3	298
gi|220973385|gb|EED91716.1|,gi|224003875|ref|XP_002291609.1|	calreticulin-like protein, partial [Thalassiosira pseudonana CCMP1335]	0.133	4	3.15e-4	4	4	299
gi|220973514|gb|EED91844.1|,gi|224000840|ref|XP_002290092.1|	cold-shock DNA-binding domain-containing protein, partial [Thalassiosira pseudonana CCMP1335]	0.569	4	0.002	2	2	300
gi|220974613|gb|EED92942.1|,gi|223999465|ref|XP_002289405.1|	pyruvate kinase [Thalassiosira pseudonana CCMP1335]	0.140	4	2.21e-4	4	4	301
gi|220974844|gb|EED93173.1|,gi|223999927|ref|XP_002289636.1|	phosphoglucomutase [Thalassiosira pseudonana CCMP1335]	0.084	4	2.12e-4	3	3	302
gi|220975475|gb|EED93803.1|,gi|223997388|ref|XP_002288367.1|	RL17, ribosomal protein 17-like 60S large ribosomal subunit, partial [Thalassiosira pseudonana CCMP1335]	0.099	4	7.35e-4	1	1	303
gi|220976132|gb|EED94460.1|,gi|223998702|ref|XP_002289024.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.072	4	5.71e-4	1	1	304
gi|220977985|gb|EED96311.1|,gi|223993973|ref|XP_002286670.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.167	4	8.57e-4	3	3	305
gi|220978204|gb|EED96530.1|,gi|223994411|ref|XP_002286889.1|	Long-chain-fatty-acid--CoA ligase, partial [Thalassiosira pseudonana CCMP1335]	0.045	4	2.14e-4	2	2	306
gi|220978318|gb|EED96644.1|,gi|223994639|ref|XP_002287003.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.117	4	2.23e-4	3	3	307
gi|223992539|ref|XP_002285953.1|,gi|220977268|gb|EED95594.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.038	4	1.03e-4	2	2	308
gi|223992961|ref|XP_002286164.1|,gi|220977479|gb|EED95805.1|	Ftr1_plasma membrane iron permease [Thalassiosira pseudonana CCMP1335]	0.030	4	3.24e-4	2	0	309
gi|223994413|ref|XP_002286890.1|,gi|220978205|gb|EED96531.1|	cation transport ATPase [Thalassiosira pseudonana CCMP1335]	0.033	4	1.17e-4	2	2	310
gi|223994789|ref|XP_002287078.1|,gi|220978393|gb|EED96719.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.176	4	6.33e-4	3	3	311
gi|223995701|ref|XP_002287524.1|,gi|220976640|gb|EED94967.1|	hypothetical protein THAPSDRAFT_39696 [Thalassiosira pseudonana CCMP1335]	0.092	4	1.90e-4	3	3	312
gi|223997214|ref|XP_002288280.1|,gi|220975388|gb|EED93716.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.055	4	2.96e-4	2	2	313
gi|223997696|ref|XP_002288521.1|,gi|220975629|gb|EED93957.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.206	4	5.53e-4	2	2	314
gi|223997840|ref|XP_002288593.1|,gi|220975701|gb|EED94029.1|	ABC transporter [Thalassiosira pseudonana CCMP1335]	0.055	4	8.10e-5	4	3	315
gi|223997910|ref|XP_002288628.1|,gi|220975736|gb|EED94064.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.079	4	2.84e-4	2	2	316
gi|223998400|ref|XP_002288873.1|,gi|220975981|gb|EED94309.1|	heat shock protein [Thalassiosira pseudonana CCMP1335]	0.057	4	1.54e-4	2	2	317
gi|223998614|ref|XP_002288980.1|,gi|220976088|gb|EED94416.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.067	4	2.13e-4	3	3	318
gi|223999087|ref|XP_002289216.1|,gi|220974424|gb|EED92753.1|	eukaryotic translation initiation factor 3, subunit 10, partial [Thalassiosira pseudonana CCMP1335]	0.032	4	1.31e-4	2	2	319
gi|223999571|ref|XP_002289458.1|,gi|220974666|gb|EED92995.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.174	4	4.29e-4	2	2	320
gi|223999739|ref|XP_002289542.1|,gi|220974750|gb|EED93079.1|	fucoxanthin chlorophyll a/c light-harvesting protein, lhcr type [Thalassiosira pseudonana CCMP1335]	0.143	4	5.83e-4	2	2	321
gi|2873343192|pdb|8ZEH|M	Chain M, Fucoxanthin chlorophyll a/c light-harvesting protein, lhcr type	0.170	4	6.92e-4	2	2	321
gi|223999741|ref|XP_002289543.1|,gi|220974751|gb|EED93080.1|	RL13e, ribosomal protein 13e 60S large ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.107	4	5.74e-4	3	3	322
gi|224000015|ref|XP_002289680.1|,gi|220974888|gb|EED93217.1|	cold-shock DNA-binding domain-containing protein [Thalassiosira pseudonana CCMP1335]	0.257	4	8.70e-4	3	3	323
gi|224001278|ref|XP_002290311.1|,gi|220973733|gb|EED92063.1|	enolase [Thalassiosira pseudonana CCMP1335]	0.126	4	2.71e-4	3	2	324
gi|224001644|ref|XP_002290494.1|,gi|220973916|gb|EED92246.1|	ABC transporter [Thalassiosira pseudonana CCMP1335]	0.037	4	8.40e-5	3	2	325
gi|224001718|ref|XP_002290531.1|,gi|220973953|gb|EED92283.1|	hypothetical protein THAPSDRAFT_22565 [Thalassiosira pseudonana CCMP1335]	0.048	4	2.47e-4	3	3	326
gi|224002132|ref|XP_002290738.1|,gi|220974160|gb|EED92490.1|	pyruvate phosphate dikinase [Thalassiosira pseudonana CCMP1335]	0.019	4	1.27e-4	2	2	327
gi|224005991|ref|XP_002291956.1|,gi|220972475|gb|EED90807.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.199	4	6.72e-4	4	4	328
gi|224007136|ref|XP_002292528.1|,gi|220972170|gb|EED90503.1|	synthase of ATP synthase [Thalassiosira pseudonana CCMP1335]	0.072	4	5.66e-4	1	1	329
gi|224007569|ref|XP_002292744.1|,gi|220971606|gb|EED89940.1|	RS2, ribosomal protein 2 [Thalassiosira pseudonana CCMP1335]	0.038	4	4.52e-4	2	2	330
gi|224008298|ref|XP_002293108.1|,gi|220971234|gb|EED89569.1|	copper induced cell-surface protein [Thalassiosira pseudonana CCMP1335]	0.088	4	1.97e-4	3	1	331
gi|224008654|ref|XP_002293286.1|,gi|220971412|gb|EED89747.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.140	4	2.75e-4	4	4	332
gi|224008689|ref|XP_002293303.1|,gi|220970703|gb|EED89039.1|	eukaryotic translation initiation factor 6 [Thalassiosira pseudonana CCMP1335]	0.188	4	4.64e-4	3	3	333
gi|224008839|ref|XP_002293378.1|,gi|220970778|gb|EED89114.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.245	4	4.27e-4	3	3	334
gi|224009748|ref|XP_002293832.1|,gi|220970504|gb|EED88841.1|	histone H1 [Thalassiosira pseudonana CCMP1335]	0.156	4	8.76e-4	4	4	335
gi|220970679|gb|EED89016.1|,gi|224010098|ref|XP_002294007.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.101	4	5.71e-4	4	4	335
gi|224011010|ref|XP_002294462.1|,gi|220969957|gb|EED88296.1|	glutamate synthase [Thalassiosira pseudonana CCMP1335]	0.050	4	7.18e-5	4	4	336
gi|224011591|ref|XP_002295570.1|,gi|209583601|gb|ACI64287.1|	triose-phosphate isomerase [Thalassiosira pseudonana CCMP1335]	0.058	4	4.29e-4	1	1	337
gi|224011770|ref|XP_002294538.1|,gi|220969558|gb|EED87898.1|	precursor of synthase [Thalassiosira pseudonana CCMP1335]	0.135	4	2.50e-4	4	4	338
gi|224013150|ref|XP_002295227.1|,gi|220969189|gb|EED87531.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.228	4	4.99e-4	4	4	339
gi|224013196|ref|XP_002295250.1|,gi|220969212|gb|EED87554.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.142	4	3.64e-4	4	4	340
gi|224015234|ref|XP_002297275.1|,gi|220968069|gb|EED86425.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.033	4	2.75e-4	2	2	341
