Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
AAZ28022.1,WP_011044417.1	conserved hypothetical protein TIGR00044 [Colwellia psychrerythraea 34H],YggS family pyridoxal phosphate-dependent enzyme [Colwellia psychrerythraea]	0.218	6	9.69e-5	4	4	1235
AAZ28085.1	hypothetical protein CPS_2162 [Colwellia psychrerythraea 34H]	0.207	6	1.41e-4	2	2	1236
AAZ28115.1,WP_011044059.1	universal stress protein family [Colwellia psychrerythraea 34H],universal stress protein [Colwellia psychrerythraea]	0.150	6	7.54e-5	3	3	1237
AAZ28383.1,WP_011041779.1	TonB-dependent receptor [Colwellia psychrerythraea 34H],TonB-dependent receptor [Colwellia psychrerythraea]	0.068	6	3.09e-5	4	4	1238
AAZ28792.1	PhoH family protein [Colwellia psychrerythraea 34H]	0.199	6	4.84e-5	5	5	1239
WP_049758064.1	MULTISPECIES: PhoH family protein [Colwellia]	0.201	6	4.90e-5	5	5	1239
WP_011041099.1,AAZ26630.1	polysaccharide deacetylase family protein [Colwellia psychrerythraea],polysaccharide deacetylase family protein [Colwellia psychrerythraea 34H]	0.162	6	6.49e-5	4	4	1240
WP_011041331.1,AAZ27270.1	pilus assembly protein PilP [Colwellia psychrerythraea],type IV pilus biogenesis protein PilP [Colwellia psychrerythraea 34H]	0.315	6	1.26e-4	5	5	1241
WP_011041447.1,AAZ25997.1	YcfL family protein [Colwellia psychrerythraea],putative lipoprotein [Colwellia psychrerythraea 34H]	0.070	6	1.47e-4	1	1	1242
WP_011041498.1,AAZ24116.1	ferrous iron transport protein B [Colwellia psychrerythraea],ferrous iron transport protein B [Colwellia psychrerythraea 34H]	0.096	6	3.18e-5	4	4	1243
WP_011041796.1,sp|Q487R3.1|DSBD_COLP3,AAZ24775.1	protein-disulfide reductase DsbD [Colwellia psychrerythraea],RecName: Full=Thiol:disulfide interchange protein DsbD; AltName: Full=Protein-disulfide reductase; Short=Disulfide reductase; Flags: Precursor,thiol:disulfide interchange protein DsbD [Colwellia psychrerythraea 34H]	0.118	6	3.81e-5	5	5	1244
WP_011041888.1,AAZ26343.1	MULTISPECIES: sodium ion-translocating decarboxylase subunit beta [Colwellia],oxaloacetate decarboxylase, beta subunit [Colwellia psychrerythraea 34H]	0.119	6	6.14e-5	2	2	1245
WP_011041921.1,AAZ28332.1,CBN69435.1	MULTISPECIES: NADH:ubiquinone reductase (Na(+)-transporting) subunit D [Colwellia],NADH:ubiquinone oxidoreductase, Na(+)-translocating, D subunit [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.077	6	1.12e-4	2	2	1246
WP_011042022.1,AAZ27576.1	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB [Colwellia psychrerythraea],putative glycoprotease family protein [Colwellia psychrerythraea 34H]	0.205	6	9.69e-5	3	3	1247
WP_011042289.1,AAZ23960.1,sp|Q485S0.1|T3HPD_COLP3	proline racemase family protein [Colwellia psychrerythraea],putative proline racemase [Colwellia psychrerythraea 34H],RecName: Full=Trans-3-hydroxy-L-proline dehydratase; Short=T3LHyp dehydratase; Short=t3HypD; AltName: Full=Trans-L-3-hydroxyproline dehydratase	0.214	6	6.52e-5	5	5	1248
WP_011042415.1,AAZ26912.1	alpha/beta fold hydrolase [Colwellia psychrerythraea],hydrolase, alpha/beta fold family [Colwellia psychrerythraea 34H]	0.091	6	8.74e-5	2	2	1249
WP_011043077.1,AAZ28722.1	acyl-CoA dehydrogenase C-terminal domain-containing protein [Colwellia psychrerythraea],acyl-CoA dehydrogenase family protein [Colwellia psychrerythraea 34H]	0.068	6	3.82e-5	3	2	1250
WP_011043486.1,AAZ24100.1	MULTISPECIES: GTP cyclohydrolase I FolE [Colwellia],GTP cyclohydrolase I [Colwellia psychrerythraea 34H]	0.256	6	1.29e-4	3	3	1251
WP_011044238.1,AAZ26079.1,sp|Q47YG8.1|LOLD_COLP3	lipoprotein-releasing ABC transporter ATP-binding protein LolD [Colwellia psychrerythraea],lipoprotein releasing system ATP-binding protein LolD [Colwellia psychrerythraea 34H],RecName: Full=Lipoprotein-releasing system ATP-binding protein LolD	0.357	6	8.97e-5	5	5	1252
WP_011044282.1,AAZ25399.1	anthranilate synthase component 1 [Colwellia psychrerythraea],anthranilate synthase component I [Colwellia psychrerythraea 34H]	0.066	6	4.23e-5	3	3	1253
WP_011044291.1,AAZ27433.1	MULTISPECIES: hypothetical protein [Colwellia],hypothetical protein CPS_3531 [Colwellia psychrerythraea 34H]	0.405	6	1.91e-4	3	3	1254
WP_011044368.1,AAZ27246.1	aminodeoxychorismate synthase component I [Colwellia psychrerythraea],para-aminobenzoate synthase, component I [Colwellia psychrerythraea 34H]	0.034	6	4.66e-5	2	2	1255
WP_011044480.1,AAZ24403.1	SDR family NAD(P)-dependent oxidoreductase [Colwellia psychrerythraea],oxidoreductase, short chain dehydrogenase/reductase family [Colwellia psychrerythraea 34H]	0.032	6	8.30e-5	1	0	1256
WP_011044846.1,AAZ27130.1	DUF4202 domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_4110 [Colwellia psychrerythraea 34H]	0.192	6	1.17e-4	4	4	1257
WP_011044849.1,AAZ27878.1	RNA methyltransferase [Colwellia psychrerythraea],RNA methyltransferase, TrmH family [Colwellia psychrerythraea 34H]	0.191	6	1.19e-4	3	3	1258
WP_011044876.1,AAZ24192.1	SulP family inorganic anion transporter [Colwellia psychrerythraea],sulfate permease family protein [Colwellia psychrerythraea 34H]	0.067	6	4.55e-5	2	2	1259
WP_011044908.1,AAZ26090.1	DNA topoisomerase IV subunit B [Colwellia psychrerythraea],DNA topoisomerase IV, B subunit [Colwellia psychrerythraea 34H]	0.086	6	3.69e-5	4	4	1260
WP_011044917.1,AAZ27260.1	bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase [Colwellia psychrerythraea],glutamate-ammonia-ligase adenylyltransferase [Colwellia psychrerythraea 34H]	0.050	6	2.43e-5	4	4	1261
WP_011044937.1,AAZ26302.1	CDP-glycerol--glycerophosphate glycerophosphotransferase [Colwellia psychrerythraea],CDP-Glycerol:Poly(glycerophosphate) glycerophosphotransferase family protein [Colwellia psychrerythraea 34H]	0.184	6	6.67e-5	4	4	1262
WP_011045186.1,AAZ25459.1,sp|Q47VR7.1|LPXC_COLP3	MULTISPECIES: UDP-3-O-acyl-N-acetylglucosamine deacetylase [Colwellia],UDP-3-0-acyl N-acetylglucosamine deacetylase [Colwellia psychrerythraea 34H],RecName: Full=UDP-3-O-acyl-N-acetylglucosamine deacetylase; Short=UDP-3-O-acyl-GlcNAc deacetylase; AltName: Full=UDP-3-O-[R-3-hydroxymyristoyl]-N-acetylglucosamine deacetylase	0.213	6	7.59e-5	4	4	1263
WP_011045231.1,AAZ28105.1	MULTISPECIES: FAD-dependent oxidoreductase [Colwellia],glutamate synthase, small subunit [Colwellia psychrerythraea 34H]	0.183	6	4.87e-5	6	6	1264
WP_011045267.1,AAZ26760.1	MULTISPECIES: KpsF/GutQ family sugar-phosphate isomerase [Colwellia],KpsF/GutQ family protein [Colwellia psychrerythraea 34H]	0.206	6	7.21e-5	5	5	1265
WP_011045396.1,AAZ27584.1	MULTISPECIES: polyamine ABC transporter substrate-binding protein [Colwellia],putrescine ABC transporter, periplasmic putrescine-binding protein [Colwellia psychrerythraea 34H]	0.130	6	6.41e-5	3	3	1266
WP_011045536.1,AAZ24747.1	peptide-methionine (S)-S-oxide reductase MsrA [Colwellia psychrerythraea],peptide methionine sulfoxide reductase MsrA [Colwellia psychrerythraea 34H]	0.201	6	1.26e-4	3	2	1267
WP_041736529.1,sp|Q48AG8.2|UBID_COLP3	4-hydroxy-3-polyprenylbenzoate decarboxylase [Colwellia psychrerythraea],RecName: Full=3-octaprenyl-4-hydroxybenzoate carboxy-lyase; AltName: Full=Polyprenyl p-hydroxybenzoate decarboxylase	0.191	6	4.70e-5	5	5	1268
AAZ25184.1	3-octaprenyl-4-hydroxybenzoate carboxy-lyase [Colwellia psychrerythraea 34H]	0.189	6	4.66e-5	5	5	1268
WP_041736989.1	MULTISPECIES: DUF5062 family protein [Colwellia]	0.407	6	2.69e-4	3	3	1269
AAZ26629.1	hypothetical protein CPS_2780 [Colwellia psychrerythraea 34H]	0.376	6	2.49e-4	3	3	1269
WP_041737108.1	TonB-dependent receptor [Colwellia psychrerythraea]	0.014	6	2.33e-5	2	0	1270
AAZ25995.1	TonB-dependent receptor [Colwellia psychrerythraea 34H]	0.015	6	2.41e-5	2	0	1270
WP_232769265.1	MULTISPECIES: methyltransferase [Colwellia]	0.116	6	6.56e-5	4	4	1271
AAZ28742.1,sp|Q47VN0.1|RSMC_COLP3	ribosomal RNA small subunit methyltransferase C [Colwellia psychrerythraea 34H],RecName: Full=Ribosomal RNA small subunit methyltransferase C; AltName: Full=16S rRNA m2G1207 methyltransferase; AltName: Full=rRNA (guanine-N(2)-)-methyltransferase RsmC	0.115	6	6.49e-5	4	4	1271
gi|220970785|gb|EED89121.1|,gi|224008853|ref|XP_002293385.1|	hypothetical protein THAPSDRAFT_264010 [Thalassiosira pseudonana CCMP1335]	0.028	6	9.34e-5	1	0	1272
gi|224006884|ref|XP_002292402.1|,gi|220972044|gb|EED90377.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.037	6	6.65e-5	1	0	1273
sp|Q47Y68.1|Y3584_COLP3,WP_011044338.1,AAZ24375.1	RecName: Full=UPF0178 protein CPS_3584,MULTISPECIES: YaiI/YqxD family protein [Colwellia],hypothetical protein CPS_3584 [Colwellia psychrerythraea 34H]	0.166	6	1.53e-4	2	2	1274
sp|Q47ZB6.1|FADI_COLP3,AAZ26685.1,WP_011043941.1	RecName: Full=3-ketoacyl-CoA thiolase; AltName: Full=ACSs; AltName: Full=Acetyl-CoA acyltransferase; AltName: Full=Acyl-CoA ligase; AltName: Full=Beta-ketothiolase; AltName: Full=Fatty acid oxidation complex subunit beta,fatty oxidation complex, beta subunit [Colwellia psychrerythraea 34H],acetyl-CoA C-acyltransferase FadI [Colwellia psychrerythraea]	0.101	6	5.32e-5	3	3	1275
sp|Q487E6.2|SURE_COLP3,WP_041737346.1	RecName: Full=5'-nucleotidase SurE; AltName: Full=Nucleoside 5'-monophosphate phosphohydrolase,MULTISPECIES: 5'/3'-nucleotidase SurE [Colwellia]	0.183	6	9.23e-5	3	3	1276
AAZ24272.1	acid phosphatase SurE [Colwellia psychrerythraea 34H]	0.177	6	8.91e-5	3	3	1276
AAZ23986.1,WP_011043609.1	putative membrane protein [Colwellia psychrerythraea 34H],MULTISPECIES: efflux RND transporter permease subunit [Colwellia]	0.048	5	2.50e-5	3	3	1277
AAZ24009.1,WP_011043961.1	ArsC family protein [Colwellia psychrerythraea 34H],MULTISPECIES: arsenate reductase [Colwellia]	0.328	5	1.66e-4	3	3	1278
AAZ24152.1,WP_011045101.1	hypothetical protein CPS_4371 [Colwellia psychrerythraea 34H],gamma-butyrobetaine hydroxylase family protein [Colwellia psychrerythraea]	0.256	5	1.54e-4	4	4	1279
AAZ24275.1,WP_011041263.1	hypothetical protein CPS_0402 [Colwellia psychrerythraea 34H],DUF481 domain-containing protein [Colwellia psychrerythraea]	0.164	5	5.19e-5	4	4	1280
AAZ24358.1	acetolactate synthase II, small subunit [Colwellia psychrerythraea 34H]	0.146	5	2.17e-4	1	1	1281
WP_049757955.1	MULTISPECIES: acetolactate synthase 2 small subunit [Colwellia]	0.141	5	2.10e-4	1	1	1281
AAZ24376.1,WP_011042915.1	putative acylneuraminate cytidylyltransferase [Colwellia psychrerythraea 34H],pseudaminic acid cytidylyltransferase [Colwellia psychrerythraea]	0.165	5	8.35e-5	4	4	1282
AAZ24434.1,WP_011042244.1	universal stress protein family [Colwellia psychrerythraea 34H],universal stress protein [Colwellia psychrerythraea]	0.130	5	1.20e-4	2	2	1283
AAZ24567.1,sp|Q47XD5.1|E4PD_COLP3,WP_011044621.1	D-erythrose-4-phosphate dehydrogenase [Colwellia psychrerythraea 34H],RecName: Full=D-erythrose-4-phosphate dehydrogenase; Short=E4PDH,MULTISPECIES: erythrose-4-phosphate dehydrogenase [Colwellia]	0.103	5	5.69e-5	2	2	1284
AAZ24683.1,WP_011042018.1	riboflavin biosynthesis protein RibF [Colwellia psychrerythraea 34H],bifunctional riboflavin kinase/FAD synthetase [Colwellia psychrerythraea]	0.111	5	6.31e-5	3	3	1285
AAZ24859.1,WP_011044767.1	formate dehydrogenase, beta subunit [Colwellia psychrerythraea 34H],formate dehydrogenase beta subunit [Colwellia psychrerythraea]	0.123	5	3.59e-5	3	2	1286
AAZ25106.1,WP_011042453.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H],methyl-accepting chemotaxis protein [Colwellia psychrerythraea]	0.111	5	3.76e-5	4	3	1287
AAZ25329.1,WP_011042374.1	hypothetical protein CPS_1538 [Colwellia psychrerythraea 34H],DUF2986 domain-containing protein [Colwellia psychrerythraea]	0.321	5	3.64e-4	2	2	1288
AAZ25466.1,WP_011044223.1	proline/sodium symporter [Colwellia psychrerythraea 34H],MULTISPECIES: sodium/proline symporter PutP [Colwellia]	0.099	5	3.90e-5	3	3	1289
AAZ25728.1,WP_011044957.1	putative heme biosynthesis protein [Colwellia psychrerythraea 34H],MULTISPECIES: siroheme decarboxylase subunit beta [Colwellia]	0.148	5	1.05e-4	2	2	1290
AAZ25859.1,WP_011043014.1	electron transport complex, RnfABCDGE type, G subunit [Colwellia psychrerythraea 34H],electron transport complex subunit RsxG [Colwellia psychrerythraea]	0.143	5	7.45e-5	3	3	1291
AAZ25869.1,WP_011045142.1	putative lipoprotein [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.100	5	1.93e-4	2	2	1292
AAZ25931.1,WP_011041817.1	putative sugar-binding protein [Colwellia psychrerythraea 34H],LacI family DNA-binding transcriptional regulator [Colwellia psychrerythraea]	0.112	5	5.68e-5	3	3	1293
AAZ26165.1,WP_011043679.1	alanine racemase [Colwellia psychrerythraea 34H],alanine racemase [Colwellia psychrerythraea]	0.158	5	5.36e-5	4	4	1294
AAZ26307.1,WP_011041971.1	iron-sulfur cluster assembly protein [Colwellia psychrerythraea 34H],MULTISPECIES: iron-sulfur cluster assembly protein IscA [Colwellia]	0.206	5	1.80e-4	2	2	1295
AAZ26325.1,WP_011044438.1	hypothetical protein CPS_3684 [Colwellia psychrerythraea 34H],DUF342 domain-containing protein [Colwellia psychrerythraea]	0.096	5	3.43e-5	4	4	1296
AAZ26640.1,WP_011042353.1	flagellar biosynthetic protein FlhF [Colwellia psychrerythraea 34H],flagellar biosynthesis protein FlhF [Colwellia psychrerythraea]	0.160	5	3.76e-5	5	5	1297
AAZ26695.1,WP_011042838.1	exodeoxyribonuclease I [Colwellia psychrerythraea 34H],exodeoxyribonuclease I [Colwellia psychrerythraea]	0.109	5	3.96e-5	4	4	1298
AAZ26697.1,WP_011045706.1	hypothetical protein CPS_4987 [Colwellia psychrerythraea 34H],DNA-3-methyladenine glycosylase I [Colwellia psychrerythraea]	0.239	5	7.94e-5	4	4	1299
AAZ26698.1,WP_011044010.1	hypothetical protein CPS_3233 [Colwellia psychrerythraea 34H],MULTISPECIES: 5'-deoxynucleotidase [Colwellia]	0.162	5	9.79e-5	2	2	1300
AAZ27042.1,WP_011041811.1	hypothetical protein CPS_0968 [Colwellia psychrerythraea 34H],DUF3016 domain-containing protein [Colwellia psychrerythraea]	0.216	5	1.16e-4	3	3	1301
AAZ27171.1,WP_011042388.1	hypothetical protein CPS_1552 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.248	5	9.37e-5	3	3	1302
AAZ27613.1,WP_011045318.1	general secretion pathway protein E [Colwellia psychrerythraea 34H],type II secretion system ATPase GspE [Colwellia psychrerythraea]	0.041	5	3.79e-5	3	3	1303
AAZ27696.1,WP_011045087.1	formyltetrahydrofolate deformylase [Colwellia psychrerythraea 34H],formyltetrahydrofolate deformylase [Colwellia psychrerythraea]	0.185	5	6.75e-5	3	3	1304
AAZ27739.1,WP_011042418.1	2-oxoisovalerate dehydrogenase complex, E1 component, alpha subunit [Colwellia psychrerythraea 34H],thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha [Colwellia psychrerythraea]	0.048	5	4.91e-5	2	2	1305
AAZ27795.1,WP_011041898.1	napE protein [Colwellia psychrerythraea 34H],MULTISPECIES: periplasmic nitrate reductase, NapE protein [Colwellia]	0.208	5	3.64e-4	1	1	1306
AAZ27860.1,WP_011041579.1,sp|Q488N5.1|NRDR_COLP3	conserved hypothetical protein TIGR00244 [Colwellia psychrerythraea 34H],MULTISPECIES: transcriptional regulator NrdR [Colwellia],RecName: Full=Transcriptional repressor NrdR	0.103	5	1.17e-4	2	2	1307
AAZ28070.1,WP_011044475.1	hypothetical protein CPS_3722 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.057	5	1.68e-5	4	4	1308
AAZ28341.1,WP_011042396.1	membrane-associated zinc metalloprotease EcfE [Colwellia psychrerythraea 34H],sigma E protease regulator RseP [Colwellia psychrerythraea]	0.086	5	4.27e-5	3	3	1309
AAZ28446.1,WP_011044339.1	cation channel family protein [Colwellia psychrerythraea 34H],MULTISPECIES: ion transporter [Colwellia]	0.058	5	7.04e-5	1	1	1310
AAZ28447.1	hypothetical protein CPS_4204 [Colwellia psychrerythraea 34H]	0.105	5	4.31e-5	3	3	1311
WP_138140316.1	capsule assembly Wzi family protein [Colwellia psychrerythraea]	0.102	5	4.17e-5	3	3	1311
AAZ28648.1,WP_011041812.1	mechanosensitive ion channel family protein [Colwellia psychrerythraea 34H],mechanosensitive ion channel family protein [Colwellia psychrerythraea]	0.130	5	3.48e-5	5	5	1312
WP_011040956.1,AAZ24911.1	diguanylate cyclase [Colwellia psychrerythraea],response regulator/GGDEF domain protein [Colwellia psychrerythraea 34H]	0.122	5	4.61e-5	3	3	1313
WP_011040958.1,AAZ28429.1	DNA helicase RecQ [Colwellia psychrerythraea],ATP-dependent DNA helicase RecQ [Colwellia psychrerythraea 34H]	0.039	5	3.14e-5	2	2	1314
WP_011040979.1,AAZ24194.1	MULTISPECIES: mechanosensitive ion channel family protein [Colwellia],mechanosensitive ion channel family protein [Colwellia psychrerythraea 34H]	0.175	5	6.24e-5	3	3	1315
WP_011041166.1,AAZ28775.1	MULTISPECIES: DUF2750 domain-containing protein [Colwellia],hypothetical protein CPS_0293 [Colwellia psychrerythraea 34H]	0.231	5	1.48e-4	2	2	1316
WP_011041199.1,AAZ24566.1	ribosome rescue GTPase HflX [Colwellia psychrerythraea],GTP-binding protein HflX [Colwellia psychrerythraea 34H]	0.096	5	4.51e-5	4	4	1317
WP_011041273.1,AAZ26064.1	MULTISPECIES: transcriptional repressor [Colwellia],zinc uptake regulation protein [Colwellia psychrerythraea 34H]	0.253	5	1.32e-4	3	3	1318
WP_011041301.1,AAZ24999.1	MULTISPECIES: acyl-CoA thioesterase [Colwellia],thioesterase family protein [Colwellia psychrerythraea 34H]	0.184	5	1.22e-4	2	2	1319
WP_011041503.1,AAZ25364.1	spondin domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_0653 [Colwellia psychrerythraea 34H]	0.197	5	8.07e-5	2	2	1320
WP_011041507.1,AAZ24063.1	MULTISPECIES: enoyl-CoA hydratase [Colwellia],enoyl-CoA hydratase/isomerase family protein [Colwellia psychrerythraea 34H]	0.209	5	7.48e-5	3	3	1321
WP_011041612.1,AAZ27146.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.083	5	2.92e-5	3	1	1322
WP_011041840.1,AAZ28732.1	lysophospholipid acyltransferase family protein [Colwellia psychrerythraea],acyltransferase family protein [Colwellia psychrerythraea 34H]	0.152	5	6.65e-5	3	3	1323
WP_011041851.1,sp|Q487K8.1|NAGB_COLP3,AAZ24456.1	MULTISPECIES: glucosamine-6-phosphate deaminase [Colwellia],RecName: Full=Glucosamine-6-phosphate deaminase; AltName: Full=GlcN6P deaminase; Short=GNPDA; AltName: Full=Glucosamine-6-phosphate isomerase,glucosamine-6-phosphate isomerase [Colwellia psychrerythraea 34H]	0.131	5	7.20e-5	2	2	1324
WP_011041927.1,AAZ24962.1	MULTISPECIES: (2E,6E)-farnesyl diphosphate synthase [Colwellia],geranyltranstransferase [Colwellia psychrerythraea 34H]	0.160	5	6.43e-5	3	3	1325
WP_011042055.1,AAZ26468.1	TapY2 family type IVa secretion system protein [Colwellia psychrerythraea],hypothetical protein CPS_1218 [Colwellia psychrerythraea 34H]	0.235	5	1.68e-4	2	2	1326
WP_011042110.1,AAZ24274.1	UbiH/UbiF/VisC/COQ6 family ubiquinone biosynthesis hydroxylase [Colwellia psychrerythraea],monooxygenase family protein [Colwellia psychrerythraea 34H]	0.167	5	4.37e-5	4	4	1327
WP_011042176.1,AAZ26392.1	MULTISPECIES: DnaJ domain-containing protein [Colwellia],DnaJ domain protein [Colwellia psychrerythraea 34H]	0.372	5	2.24e-4	3	3	1328
WP_011042252.1,AAZ24067.1	DUF2750 domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_1415 [Colwellia psychrerythraea 34H]	0.150	5	1.61e-4	1	1	1329
WP_011042269.1,AAZ24282.1	CoA-acylating methylmalonate-semialdehyde dehydrogenase [Colwellia psychrerythraea],methylmalonate-semialdehyde dehydrogenase [Colwellia psychrerythraea 34H]	0.169	5	3.87e-5	5	5	1330
WP_011042307.1,AAZ26014.1	flagellar export chaperone FlgN [Colwellia psychrerythraea],putative flagellar protein FlgN [Colwellia psychrerythraea 34H]	0.250	5	1.30e-4	2	2	1331
WP_011042395.1,AAZ26435.1,sp|Q485G4.1|DXR_COLP3	1-deoxy-D-xylulose-5-phosphate reductoisomerase [Colwellia psychrerythraea],1-deoxy-D-xylulose 5-phosphate reductoisomerase [Colwellia psychrerythraea 34H],RecName: Full=1-deoxy-D-xylulose 5-phosphate reductoisomerase; Short=DXP reductoisomerase; AltName: Full=1-deoxyxylulose-5-phosphate reductoisomerase; AltName: Full=2-C-methyl-D-erythritol 4-phosphate synthase	0.185	5	4.69e-5	4	4	1332
WP_011042409.1,AAZ24429.1,sp|Q485F0.1|SSTT_COLP3	serine/threonine transporter SstT [Colwellia psychrerythraea],sodium:dicarboxylate symporter [Colwellia psychrerythraea 34H],RecName: Full=Serine/threonine transporter SstT; AltName: Full=Na(+)/serine-threonine symporter	0.086	5	4.73e-5	3	3	1333
WP_011042435.1,AAZ26440.1	hydroxymethylglutaryl-CoA lyase [Colwellia psychrerythraea],hydroxymethylglutaryl-CoA lyase [Colwellia psychrerythraea 34H]	0.140	5	6.26e-5	3	3	1334
WP_011042602.1,AAZ26885.1	MULTISPECIES: ATP-binding cassette domain-containing protein [Colwellia],putative molybdenum ABC transporter, ATP-binding protein ModF [Colwellia psychrerythraea 34H]	0.111	5	4.20e-5	4	4	1335
WP_011042789.1,AAZ28634.1	MULTISPECIES: TetR/AcrR family transcriptional regulator [Colwellia],transcriptional regulator, TetR family [Colwellia psychrerythraea 34H]	0.157	5	9.19e-5	3	3	1336
WP_011043183.1,AAZ26954.1	LacI family DNA-binding transcriptional regulator [Colwellia psychrerythraea],transcription regulator, LacI family [Colwellia psychrerythraea 34H]	0.077	5	5.73e-5	2	2	1337
WP_011043374.1,AAZ25810.1	MULTISPECIES: YeaC family protein [Colwellia],hypothetical protein CPS_2565 [Colwellia psychrerythraea 34H]	0.458	5	1.80e-4	3	3	1338
WP_011043456.1,AAZ28568.1	MULTISPECIES: carbohydrate kinase family protein [Colwellia],carbohydrate kinase, PfkB family [Colwellia psychrerythraea 34H]	0.131	5	5.74e-5	4	4	1339
WP_011044851.1,AAZ25070.1	GTP diphosphokinase [Colwellia psychrerythraea],GTP pyrophosphokinase [Colwellia psychrerythraea 34H]	0.104	5	2.62e-5	5	5	1340
WP_011045104.1,sp|Q47VZ9.1|RRAA_COLP3,AAZ25880.1,CAV23361.1	ribonuclease E activity regulator RraA [Colwellia psychrerythraea],RecName: Full=Regulator of ribonuclease activity A,hypothetical protein CPS_4374 [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.182	5	1.17e-4	2	2	1341
WP_011045176.1,AAZ27809.1	type IV-A pilus assembly ATPase PilB [Colwellia psychrerythraea],type IV pilus biogenesis protein PilB [Colwellia psychrerythraea 34H]	0.133	5	3.41e-5	5	5	1342
WP_011045192.1,sp|Q47VR1.1|DDL_COLP3,AAZ27413.1	D-alanine--D-alanine ligase [Colwellia psychrerythraea],RecName: Full=D-alanine--D-alanine ligase; AltName: Full=D-Ala-D-Ala ligase; AltName: Full=D-alanylalanine synthetase,D-alanine--D-alanine ligase [Colwellia psychrerythraea 34H]	0.183	5	6.09e-5	4	4	1343
WP_011045200.1,AAZ25083.1	MULTISPECIES: peptidoglycan glycosyltransferase FtsI [Colwellia],peptidoglycan synthetase FtsI [Colwellia psychrerythraea 34H]	0.036	5	3.26e-5	2	2	1344
WP_011045221.1,AAZ24236.1	PLP-dependent decarboxylase [Colwellia psychrerythraea],putative pyridoxal-dependent decarboxylase [Colwellia psychrerythraea 34H]	0.116	5	4.65e-5	3	3	1345
WP_011045451.1,AAZ24961.1	OapA family protein [Colwellia psychrerythraea],peptidase, M23/M37 family [Colwellia psychrerythraea 34H]	0.102	5	3.87e-5	4	4	1346
WP_011045546.1,AAZ25486.1	MULTISPECIES: acyl-CoA thioesterase II [Colwellia],acyl-CoA thioesterase II [Colwellia psychrerythraea 34H]	0.168	5	6.77e-5	3	3	1347
WP_011045680.1,AAZ25296.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.201	5	3.66e-5	5	4	1348
WP_041737094.1	hypothetical protein [Colwellia psychrerythraea]	0.182	5	1.30e-4	3	3	1349
AAZ24065.1	hypothetical protein CPS_3469 [Colwellia psychrerythraea 34H]	0.201	5	1.44e-4	3	3	1349
WP_041737865.1	succinyl-diaminopimelate desuccinylase [Colwellia psychrerythraea]	0.152	5	4.87e-5	3	3	1350
sp|Q47Z95.1|DAPE_COLP3,AAZ24835.1	RecName: Full=Succinyl-diaminopimelate desuccinylase; Short=SDAP desuccinylase; AltName: Full=N-succinyl-LL-2,6-diaminoheptanedioate amidohydrolase,succinyl-diaminopimelate desuccinylase [Colwellia psychrerythraea 34H]	0.150	5	4.84e-5	3	3	1350
WP_101153738.1	MULTISPECIES: Lon protease family protein [Colwellia]	0.096	5	2.40e-5	4	4	1351
AAZ25463.1	putative ATP-dependent protease LA [Colwellia psychrerythraea 34H]	0.096	5	2.41e-5	4	4	1351
WP_138140240.1	PilW family protein [Colwellia psychrerythraea]	0.179	5	5.76e-5	3	3	1352
AAZ28208.1	hypothetical protein CPS_1214 [Colwellia psychrerythraea 34H]	0.186	5	5.99e-5	3	3	1352
WP_337998949.1	SUI1 family translation initiation factor [Colwellia psychrerythraea]	0.432	5	1.46e-4	3	1	1353
gi|116739948|gb|ABK20818.1|,gi|125987536|sp|A0T0Y3.1|RK14_THAPS,gi|118411201|ref|YP_874595.1|,gi|2050584519|gb|QWM93060.1|	50S ribosomal protein L14 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein uL14c; AltName: Full=50S ribosomal protein L14, chloroplastic,ribosomal protein L14 (chloroplast) [Thalassiosira pseudonana]	0.074	5	1.59e-4	1	0	1354
