Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
WP_011041151.1,AAZ27928.1	xanthine dehydrogenase family protein molybdopterin-binding subunit [Colwellia psychrerythraea],isoquinoline 1-oxidoreductase, beta subunit [Colwellia psychrerythraea 34H]	0.084	6	3.75e-5	4	4	1018
WP_011041268.1,AAZ27395.1	peptide deformylase [Colwellia psychrerythraea],polypeptide deformylase [Colwellia psychrerythraea 34H]	0.163	6	1.70e-4	2	2	1019
WP_011041437.1,AAZ26171.1	asparagine synthase-related protein [Colwellia psychrerythraea],hypothetical protein CPS_0587 [Colwellia psychrerythraea 34H]	0.072	6	5.82e-5	3	3	1020
WP_011041562.1,AAZ26311.1	MULTISPECIES: BolA family protein [Colwellia],bolA protein [Colwellia psychrerythraea 34H]	0.115	6	2.71e-4	1	1	1021
WP_011041862.1,AAZ24879.1	MULTISPECIES: LacI family DNA-binding transcriptional regulator [Colwellia],transcriptional regulator, LacI family [Colwellia psychrerythraea 34H]	0.091	6	8.28e-5	2	2	1022
WP_011041886.1,AAZ24817.1	MULTISPECIES: OadG family protein [Colwellia],oxaloacetate decarboxylase, gamma subunit [Colwellia psychrerythraea 34H]	0.207	6	3.06e-4	1	1	1023
WP_011041891.1,AAZ28207.1,sp|Q487G8.1|PDXH_COLP3	pyridoxamine 5'-phosphate oxidase [Colwellia psychrerythraea],pyridoxamine 5'-phosphate oxidase [Colwellia psychrerythraea 34H],RecName: Full=Pyridoxine/pyridoxamine 5'-phosphate oxidase; AltName: Full=PNP/PMP oxidase; Short=PNPOx; AltName: Full=Pyridoxal 5'-phosphate synthase	0.161	6	1.30e-4	3	3	1024
WP_011041992.1,AAZ25157.1	peptidase U32 family protein [Colwellia psychrerythraea],hypothetical protein CPS_1155 [Colwellia psychrerythraea 34H]	0.079	6	3.60e-5	4	4	1025
WP_011042577.1,AAZ26901.1	MULTISPECIES: hypoxanthine phosphoribosyltransferase [Colwellia],hypoxanthine phosphoribosyltransferase [Colwellia psychrerythraea 34H]	0.284	6	1.60e-4	3	3	1026
WP_011042846.1,AAZ26066.1	NAD-dependent succinate-semialdehyde dehydrogenase [Colwellia psychrerythraea],succinate-semialdehyde dehydrogenase [Colwellia psychrerythraea 34H]	0.022	6	5.75e-5	1	0	1027
WP_011042917.1,AAZ27628.1	formyltransferase family protein [Colwellia psychrerythraea],hypothetical protein CPS_2096 [Colwellia psychrerythraea 34H]	0.219	6	1.29e-4	3	3	1028
WP_011043129.1,AAZ25044.1	lysozyme inhibitor LprI family protein [Colwellia psychrerythraea],hypothetical protein CPS_2315 [Colwellia psychrerythraea 34H]	0.210	6	1.97e-4	3	3	1029
WP_011043474.1,AAZ27725.1	efflux RND transporter periplasmic adaptor subunit [Colwellia psychrerythraea],efflux transporter, RND family, MFP subunit, AcrA/E family [Colwellia psychrerythraea 34H]	0.150	6	7.27e-5	5	5	1030
WP_011043729.1,AAZ24757.1,sp|Q47ZY2.1|QUEC2_COLP3	7-cyano-7-deazaguanine synthase QueC [Colwellia psychrerythraea],exsB protein [Colwellia psychrerythraea 34H],RecName: Full=7-cyano-7-deazaguanine synthase 2; AltName: Full=7-cyano-7-carbaguanine synthase 2; AltName: Full=PreQ(0) synthase 2; AltName: Full=Queuosine biosynthesis protein QueC 2	0.265	6	1.29e-4	3	3	1031
WP_011043950.1,AAZ27420.1	S9 family peptidase [Colwellia psychrerythraea],putative peptidase [Colwellia psychrerythraea 34H]	0.118	6	3.44e-5	5	5	1032
WP_011044117.1,AAZ26473.1	MULTISPECIES: ArsJ-associated glyceraldehyde-3-phosphate dehydrogenase [Colwellia],glyceraldehyde-3-phosphate dehydrogenase, type I [Colwellia psychrerythraea 34H]	0.167	6	8.38e-5	3	3	1033
WP_011044345.1,AAZ24070.1	3-oxoacid CoA-transferase subunit A [Colwellia psychrerythraea],3-oxoadipate CoA-transferase, alpha subunit [Colwellia psychrerythraea 34H]	0.181	6	1.02e-4	4	4	1034
WP_011044900.1,AAZ28247.1	MULTISPECIES: cation:dicarboxylate symporter family transporter [Colwellia],sodium:dicarboxylate symporter family/bacterial extracellular solute-binding family 3 protein [Colwellia psychrerythraea 34H]	0.078	6	3.90e-5	4	4	1035
WP_011044908.1,AAZ26090.1	DNA topoisomerase IV subunit B [Colwellia psychrerythraea],DNA topoisomerase IV, B subunit [Colwellia psychrerythraea 34H]	0.035	6	4.48e-5	2	2	1036
WP_011044933.1,AAZ27198.1	DegT/DnrJ/EryC1/StrS family aminotransferase [Colwellia psychrerythraea],polysaccharide biosynthesis protein [Colwellia psychrerythraea 34H]	0.136	6	7.22e-5	4	4	1037
WP_011045231.1,AAZ28105.1	MULTISPECIES: FAD-dependent oxidoreductase [Colwellia],glutamate synthase, small subunit [Colwellia psychrerythraea 34H]	0.160	6	5.93e-5	5	5	1038
WP_011045364.1,AAZ24754.1	MULTISPECIES: cyclic pyranopterin monophosphate synthase MoaC [Colwellia],molybdenum cofactor biosynthesis protein C [Colwellia psychrerythraea 34H]	0.440	6	1.61e-4	5	5	1039
WP_011045680.1,AAZ25296.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.123	6	5.34e-5	3	2	1040
WP_041736888.1	MULTISPECIES: lipoprotein NlpI [Colwellia]	0.151	6	9.23e-5	5	5	1041
AAZ24399.1	TPR domain protein [Colwellia psychrerythraea 34H]	0.160	6	9.81e-5	5	5	1041
WP_041737153.1	phospholipid ABC transporter ATP-binding protein MlaF [Colwellia psychrerythraea]	0.188	6	1.02e-4	2	2	1042
AAZ24087.1	ABC transporter, ATP-binding protein [Colwellia psychrerythraea 34H]	0.195	6	1.05e-4	2	2	1042
WP_041738008.1	glutaredoxin family protein [Colwellia psychrerythraea]	0.451	6	2.31e-4	3	3	1043
AAZ27965.1	hypothetical protein CPS_3634 [Colwellia psychrerythraea 34H]	0.444	6	2.27e-4	3	3	1043
WP_041738109.1	MULTISPECIES: ribonuclease III [Colwellia]	0.080	6	1.07e-4	2	2	1044
sp|Q47WP5.1|RNC_COLP3,AAZ27454.1	RecName: Full=Ribonuclease 3; AltName: Full=Ribonuclease III; Short=RNase III,ribonuclease III [Colwellia psychrerythraea 34H]	0.079	6	1.06e-4	2	2	1044
WP_049757950.1	enoyl-CoA hydratase-related protein [Colwellia psychrerythraea]	0.212	6	1.15e-4	3	3	1045
AAZ25815.1	enoyl-CoA hydratase/isomerase family protein [Colwellia psychrerythraea 34H]	0.215	6	1.16e-4	3	3	1045
WP_238383558.1	SDR family oxidoreductase [Colwellia psychrerythraea]	0.154	6	1.04e-4	2	2	1046
AAZ27387.1	oxidoreductase, short chain dehydrogenase/reductase family [Colwellia psychrerythraea 34H]	0.155	6	1.04e-4	2	2	1046
gi|116739948|gb|ABK20818.1|,gi|125987536|sp|A0T0Y3.1|RK14_THAPS,gi|118411201|ref|YP_874595.1|,gi|2050584519|gb|QWM93060.1|	50S ribosomal protein L14 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Large ribosomal subunit protein uL14c; AltName: Full=50S ribosomal protein L14, chloroplastic,ribosomal protein L14 (chloroplast) [Thalassiosira pseudonana]	0.074	6	2.33e-4	1	0	1047
sp|Q47Y31.1|TYSY_COLP3,AAZ25571.1,WP_011044375.1	RecName: Full=Thymidylate synthase; Short=TS; Short=TSase,thymidylate synthase [Colwellia psychrerythraea 34H],thymidylate synthase [Colwellia psychrerythraea]	0.187	6	9.95e-5	4	4	1048
sp|Q47YA5.1|RLMM_COLP3,AAZ26479.1,WP_011044301.1	RecName: Full=Ribosomal RNA large subunit methyltransferase M; AltName: Full=23S rRNA (cytidine2498-2'-O)-methyltransferase; AltName: Full=23S rRNA 2'-O-ribose methyltransferase RlmM,hypothetical protein CPS_3541 [Colwellia psychrerythraea 34H],MULTISPECIES: 23S rRNA (cytidine(2498)-2'-O)-methyltransferase RlmM [Colwellia]	0.073	6	7.65e-5	3	3	1049
AAZ23966.1	pantetheine-phosphate adenylyltransferase [Colwellia psychrerythraea 34H]	0.404	5	1.50e-4	3	3	1050
WP_085961184.1	MULTISPECIES: pantetheine-phosphate adenylyltransferase [Colwellia]	0.401	5	1.49e-4	3	3	1050
AAZ24128.1,WP_011044390.1	peptidyl-prolyl cis-trans isomerase C [Colwellia psychrerythraea 34H],MULTISPECIES: peptidylprolyl isomerase [Colwellia]	0.554	5	2.55e-4	3	3	1051
AAZ24390.1,WP_011043422.1	hypothetical protein CPS_2614 [Colwellia psychrerythraea 34H],6-carboxytetrahydropterin synthase [Colwellia psychrerythraea]	0.071	5	7.93e-5	2	2	1052
AAZ24617.1,WP_011042305.1	putative lipoprotein [Colwellia psychrerythraea 34H],FlgO family outer membrane protein [Colwellia psychrerythraea]	0.140	5	1.10e-4	2	2	1053
AAZ24629.1,WP_011042573.1	hypothetical protein CPS_1748 [Colwellia psychrerythraea 34H],alpha/beta hydrolase family protein [Colwellia psychrerythraea]	0.203	5	9.35e-5	3	3	1054
AAZ24682.1,WP_011044906.1	hypothetical protein CPS_4174 [Colwellia psychrerythraea 34H],HlyD family secretion protein [Colwellia psychrerythraea]	0.104	5	5.68e-5	3	3	1055
AAZ24830.1,WP_011043088.1	cystathionine beta-lyase [Colwellia psychrerythraea 34H],MULTISPECIES: cystathionine beta-lyase [Colwellia]	0.087	5	5.97e-5	3	3	1056
AAZ24896.1,WP_011041152.1	isoquinoline 1-oxidoreductase, alpha subunit [Colwellia psychrerythraea 34H],MULTISPECIES: (2Fe-2S)-binding protein [Colwellia]	0.431	5	1.30e-4	4	4	1057
AAZ24969.1	rdgB protein [Colwellia psychrerythraea 34H]	0.288	5	1.14e-4	2	2	1058
WP_198560075.1	MULTISPECIES: RdgB/HAM1 family non-canonical purine NTP pyrophosphatase [Colwellia]	0.286	5	1.14e-4	2	2	1058
AAZ25020.1,WP_011043090.1	HIT family protein [Colwellia psychrerythraea 34H],HIT domain-containing protein [Colwellia psychrerythraea]	0.190	5	2.02e-4	2	2	1059
AAZ25561.1,WP_011044707.1	hypothetical protein CPS_3963 [Colwellia psychrerythraea 34H],MULTISPECIES: DUF6172 family protein [Colwellia]	0.133	5	2.23e-4	1	1	1060
AAZ25754.1,WP_011044824.1	poly-beta-hydroxybutyrate polymerase [Colwellia psychrerythraea 34H],PHA/PHB synthase family protein [Colwellia psychrerythraea]	0.080	5	4.00e-5	3	3	1061
AAZ25756.1,sp|Q483R5.1|KITH_COLP3,WP_011042795.1	thymidine kinase [Colwellia psychrerythraea 34H],RecName: Full=Thymidine kinase,thymidine kinase [Colwellia psychrerythraea]	0.349	5	1.22e-4	5	5	1062
AAZ25783.1,WP_011043773.1	sulfatase family protein [Colwellia psychrerythraea 34H],arylsulfatase [Colwellia psychrerythraea]	0.121	5	4.58e-5	4	4	1063
AAZ26178.1,WP_011043466.1	ATP-dependent RNA helicase, DEAD box family [Colwellia psychrerythraea 34H],DEAD/DEAH box helicase [Colwellia psychrerythraea]	0.083	5	5.88e-5	2	1	1064
AAZ26837.1,WP_011044005.1	hypothetical protein CPS_3228 [Colwellia psychrerythraea 34H],RNA-binding S4 domain-containing protein [Colwellia psychrerythraea]	0.179	5	1.50e-4	2	2	1065
AAZ26979.1,WP_011043455.1	hypothetical protein CPS_2647 [Colwellia psychrerythraea 34H],AGE family epimerase/isomerase [Colwellia psychrerythraea]	0.107	5	6.00e-5	3	3	1066
AAZ26989.1,WP_011042788.1	endonuclease/exonuclease/phosphatase family protein [Colwellia psychrerythraea 34H],endonuclease/exonuclease/phosphatase family protein [Colwellia psychrerythraea]	0.117	5	5.95e-5	4	4	1067
AAZ27031.1,WP_011042339.1	flagellar motor switch protein FliG [Colwellia psychrerythraea 34H],MULTISPECIES: flagellar motor switch protein FliG [Colwellia]	0.094	5	6.68e-5	2	2	1068
AAZ27286.1,WP_011041027.1	hypothetical protein CPS_0152 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.104	5	3.87e-5	3	3	1069
AAZ27304.1	aspartokinase/homoserine dehydrogenase II [Colwellia psychrerythraea 34H]	0.077	5	2.82e-5	4	4	1070
WP_049757715.1	bifunctional aspartate kinase/homoserine dehydrogenase II [Colwellia psychrerythraea]	0.075	5	2.77e-5	4	4	1070
AAZ27739.1,WP_011042418.1	2-oxoisovalerate dehydrogenase complex, E1 component, alpha subunit [Colwellia psychrerythraea 34H],thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha [Colwellia psychrerythraea]	0.145	5	5.97e-5	3	3	1071
AAZ27880.1,WP_011044819.1,sp|Q47WT4.1|RF2_COLP3	peptide chain release factor 2, programmed frameshift [Colwellia psychrerythraea 34H],MULTISPECIES: peptide chain release factor 2 [Colwellia],RecName: Full=Peptide chain release factor 2; Short=RF-2	0.110	5	6.43e-5	3	3	1072
AAZ27935.1,WP_011044798.1	transcriptional regulator, TetR family [Colwellia psychrerythraea 34H],TetR/AcrR family transcriptional regulator [Colwellia psychrerythraea]	0.234	5	1.08e-4	4	4	1073
AAZ28022.1,WP_011044417.1	conserved hypothetical protein TIGR00044 [Colwellia psychrerythraea 34H],YggS family pyridoxal phosphate-dependent enzyme [Colwellia psychrerythraea]	0.088	5	9.82e-5	2	2	1074
AAZ28211.1,WP_011044233.1	ribonuclease T [Colwellia psychrerythraea 34H],ribonuclease T [Colwellia psychrerythraea]	0.195	5	1.02e-4	3	3	1075
AAZ28242.1,WP_011042356.1	chemotaxis protein CheY [Colwellia psychrerythraea 34H],MULTISPECIES: chemotaxis response regulator CheY [Colwellia]	0.094	5	1.85e-4	3	3	1076
AAZ28508.1,WP_011043526.1	3-hydroxyacyl-CoA dehydrogenase [Colwellia psychrerythraea 34H],3-hydroxyacyl-CoA dehydrogenase [Colwellia psychrerythraea]	0.176	5	9.20e-5	3	2	1077
AAZ28570.1,WP_011044866.1	L-aspartate oxidase [Colwellia psychrerythraea 34H],L-aspartate oxidase [Colwellia psychrerythraea]	0.102	5	4.41e-5	4	4	1078
AAZ28771.1,WP_011045333.1	glyoxalase family protein [Colwellia psychrerythraea 34H],VOC family protein [Colwellia psychrerythraea]	0.259	5	8.32e-5	4	4	1079
AAZ28788.1,WP_011043427.1	tellurite resistance protein TehB [Colwellia psychrerythraea 34H],MULTISPECIES: tellurite resistance methyltransferase TehB [Colwellia]	0.128	5	1.25e-4	2	2	1080
CBG18771.1,sp|Q47W60.1|PANB_COLP3,AAZ24014.1,WP_011045043.1,CBV32126.1	unnamed protein product [Colwellia psychrerythraea 34H],RecName: Full=3-methyl-2-oxobutanoate hydroxymethyltransferase; AltName: Full=Ketopantoate hydroxymethyltransferase; Short=KPHMT,3-methyl-2-oxobutanoate hydroxymethyltransferase [Colwellia psychrerythraea 34H],MULTISPECIES: 3-methyl-2-oxobutanoate hydroxymethyltransferase [Colwellia]	0.148	5	8.89e-5	2	2	1081
WP_011041330.1,AAZ26877.1	type IV pilus inner membrane component PilO [Colwellia psychrerythraea],type IV pilus biogenesis protein PilO [Colwellia psychrerythraea 34H]	0.217	5	1.18e-4	2	2	1082
WP_011041503.1,AAZ25364.1	spondin domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_0653 [Colwellia psychrerythraea 34H]	0.226	5	9.82e-5	3	3	1083
WP_011041942.1,AAZ25487.1	S9 family peptidase [Colwellia psychrerythraea],dipeptidyl peptidase IV [Colwellia psychrerythraea 34H]	0.051	5	3.12e-5	3	3	1084
WP_011042040.1,AAZ24964.1	HDOD domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_1203 [Colwellia psychrerythraea 34H]	0.196	5	8.38e-5	3	3	1085
WP_011042123.1,AAZ28544.1	M16 family metallopeptidase [Colwellia psychrerythraea],putative metallopeptidase, M16 family [Colwellia psychrerythraea 34H]	0.069	5	2.43e-5	5	5	1086
WP_011042804.1,AAZ25156.1	endonuclease/exonuclease/phosphatase family protein [Colwellia psychrerythraea],endonuclease/exonuclease/phosphatase family protein [Colwellia psychrerythraea 34H]	0.110	5	7.79e-5	2	2	1087
WP_011043007.1,AAZ24898.1	M28 family peptidase [Colwellia psychrerythraea],putative peptidase, M28 family [Colwellia psychrerythraea 34H]	0.088	5	4.79e-5	4	4	1088
WP_011043074.1,AAZ27480.1	MULTISPECIES: DNA polymerase III subunit epsilon [Colwellia],DNA polymerase III, epsilon subunit [Colwellia psychrerythraea 34H]	0.113	5	9.16e-5	2	2	1089
WP_011043100.1,AAZ27724.1	MULTISPECIES: DUF4339 domain-containing protein [Colwellia],hypothetical protein CPS_2286 [Colwellia psychrerythraea 34H]	0.252	5	1.64e-4	2	2	1090
WP_011043938.1,AAZ27758.1	phosphohistidine phosphatase SixA [Colwellia psychrerythraea],phosphohistidine phosphatase SixA [Colwellia psychrerythraea 34H]	0.108	5	1.41e-4	2	2	1091
WP_011044413.1,AAZ24800.1	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [Colwellia psychrerythraea],putative nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [Colwellia psychrerythraea 34H]	0.092	5	5.98e-5	3	3	1092
WP_011044575.1,AAZ28800.1	outer membrane protein assembly factor BamE [Colwellia psychrerythraea],SmpA/OmlA family protein [Colwellia psychrerythraea 34H]	0.153	5	1.63e-4	1	1	1093
WP_011044673.1,AAZ25241.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea],methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H]	0.050	5	4.65e-5	2	2	1094
WP_011045186.1,AAZ25459.1,sp|Q47VR7.1|LPXC_COLP3	MULTISPECIES: UDP-3-O-acyl-N-acetylglucosamine deacetylase [Colwellia],UDP-3-0-acyl N-acetylglucosamine deacetylase [Colwellia psychrerythraea 34H],RecName: Full=UDP-3-O-acyl-N-acetylglucosamine deacetylase; Short=UDP-3-O-acyl-GlcNAc deacetylase; AltName: Full=UDP-3-O-[R-3-hydroxymyristoyl]-N-acetylglucosamine deacetylase	0.164	5	7.69e-5	3	3	1095
WP_011045262.1,AAZ25987.1	MlaC/ttg2D family ABC transporter substrate-binding protein [Colwellia psychrerythraea],toluene tolerance family protein [Colwellia psychrerythraea 34H]	0.121	5	9.13e-5	3	3	1096
WP_011045285.1,AAZ28327.1	ribonuclease G [Colwellia psychrerythraea],ribonuclease G [Colwellia psychrerythraea 34H]	0.070	5	4.84e-5	2	2	1097
WP_011045322.1,AAZ26994.1,sp|Q47VD1.1|HSLO_COLP3	Hsp33 family molecular chaperone HslO [Colwellia psychrerythraea],chaperone protein HslO [Colwellia psychrerythraea 34H],RecName: Full=33 kDa chaperonin; AltName: Full=Heat shock protein 33 homolog; Short=HSP33	0.190	5	8.09e-5	3	3	1098
WP_011045459.1,AAZ24223.1	ABC transporter ATP-binding protein [Colwellia psychrerythraea],copper ABC transporter, ATP-binding protein [Colwellia psychrerythraea 34H]	0.109	5	7.72e-5	3	3	1099
WP_011045546.1,AAZ25486.1	MULTISPECIES: acyl-CoA thioesterase II [Colwellia],acyl-CoA thioesterase II [Colwellia psychrerythraea 34H]	0.081	5	8.23e-5	2	2	1100
WP_041736518.1	fatty acid cis/trans isomerase [Colwellia psychrerythraea]	0.068	5	2.95e-5	3	3	1101
AAZ24945.1	fatty acid cis/trans isomerase [Colwellia psychrerythraea 34H]	0.070	5	3.03e-5	3	3	1101
WP_041736529.1,sp|Q48AG8.2|UBID_COLP3	4-hydroxy-3-polyprenylbenzoate decarboxylase [Colwellia psychrerythraea],RecName: Full=3-octaprenyl-4-hydroxybenzoate carboxy-lyase; AltName: Full=Polyprenyl p-hydroxybenzoate decarboxylase	0.061	5	4.76e-5	2	2	1102
AAZ25184.1	3-octaprenyl-4-hydroxybenzoate carboxy-lyase [Colwellia psychrerythraea 34H]	0.060	5	4.72e-5	2	2	1102
WP_041737056.1	MULTISPECIES: YgiQ family radical SAM protein [Colwellia]	0.066	5	3.06e-5	3	3	1103
AAZ28220.1	radical SAM domain protein [Colwellia psychrerythraea 34H]	0.068	5	3.12e-5	3	3	1103
WP_041737156.1	hypothetical protein [Colwellia psychrerythraea]	0.196	5	7.31e-5	4	4	1104
WP_041738212.1	hypothetical protein [Colwellia psychrerythraea]	0.140	5	1.82e-4	2	2	1105
AAZ24459.1	hypothetical protein CPS_4834 [Colwellia psychrerythraea 34H]	0.136	5	1.78e-4	2	2	1105
WP_202944319.1	peptide-methionine (S)-S-oxide reductase MsrA [Colwellia psychrerythraea]	0.024	5	5.72e-5	1	0	1106
AAZ27263.1	peptide methionine sulfoxide reductase MsrA/MsrB [Colwellia psychrerythraea 34H]	0.022	5	5.14e-5	1	0	1106
gi|220967779|gb|EED86155.1|,gi|125987659|sp|A0T0Q9.1|RPOC2_THAPS,gi|116739874|gb|ABK20744.1|,gi|118411127|ref|YP_874521.1|,gi|2050584452|gb|QWM92993.1|,gi|224015734|ref|XP_002297515.1|	plastid RNA polymerase beta subunit, plastid-encoded [Thalassiosira pseudonana CCMP1335],RecName: Full=DNA-directed RNA polymerase subunit beta''; AltName: Full=PEP; AltName: Full=Plastid-encoded RNA polymerase subunit beta''; Short=RNA polymerase subunit beta'',DNA-directed RNA polymerase beta' chain (chloroplast) [Thalassiosira pseudonana],RNA polymerase beta'' subunit (chloroplast) [Thalassiosira pseudonana]	0.006	5	1.62e-5	1	0	1107
gi|220970785|gb|EED89121.1|,gi|224008853|ref|XP_002293385.1|	hypothetical protein THAPSDRAFT_264010 [Thalassiosira pseudonana CCMP1335]	0.028	5	9.46e-5	1	0	1108
gi|223993109|ref|XP_002286238.1|,gi|220977553|gb|EED95879.1|	hypothetical protein THAPSDRAFT_1456 [Thalassiosira pseudonana CCMP1335]	0.062	5	3.54e-5	2	1	1109
gi|224001154|ref|XP_002290249.1|,gi|220973671|gb|EED92001.1|	hypothetical protein THAPSDRAFT_34228, partial [Thalassiosira pseudonana CCMP1335]	0.007	5	2.02e-5	1	1	1110
gi|224006884|ref|XP_002292402.1|,gi|220972044|gb|EED90377.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.037	5	6.74e-5	1	0	1111
sp|Q47U36.1|MNME_COLP3,WP_011045767.1,AAZ23973.1	RecName: Full=tRNA modification GTPase MnmE,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE [Colwellia psychrerythraea],tRNA modification GTPase TrmE [Colwellia psychrerythraea 34H]	0.170	5	4.98e-5	5	5	1112
sp|Q47ZU5.1|TTCA_COLP3,WP_011043763.1,AAZ25342.1	RecName: Full=tRNA-cytidine(32) 2-sulfurtransferase; AltName: Full=Two-thiocytidine biosynthesis protein A; AltName: Full=tRNA 2-thiocytidine biosynthesis protein TtcA,tRNA 2-thiocytidine(32) synthetase TtcA [Colwellia psychrerythraea],PP-loop family protein [Colwellia psychrerythraea 34H]	0.201	5	7.47e-5	4	4	1113
AAZ23986.1,WP_011043609.1	putative membrane protein [Colwellia psychrerythraea 34H],MULTISPECIES: efflux RND transporter permease subunit [Colwellia]	0.051	4	2.43e-5	3	3	1114
AAZ23990.1,WP_011042756.1	DNA-binding response regulator [Colwellia psychrerythraea 34H],MULTISPECIES: response regulator transcription factor [Colwellia]	0.050	4	8.57e-5	1	1	1115
AAZ23995.1,WP_011042026.1	long-chain-fatty-acid--CoA ligase [Colwellia psychrerythraea 34H],MULTISPECIES: long-chain-fatty-acid--CoA ligase FadD [Colwellia]	0.151	4	3.41e-5	4	4	1116
AAZ24124.1,WP_011043423.1	peptidase, M23/M37 family [Colwellia psychrerythraea 34H],M23 family metallopeptidase [Colwellia psychrerythraea]	0.083	4	6.52e-5	3	3	1117
AAZ24198.1,WP_011045281.1	hypothetical protein CPS_4552 [Colwellia psychrerythraea 34H],MULTISPECIES: ribosome biogenesis factor YjgA [Colwellia]	0.236	4	1.08e-4	3	3	1118
AAZ24439.1,WP_011042819.1	cytochrome c oxidase, cbb3-type, subunit I [Colwellia psychrerythraea 34H],MULTISPECIES: cytochrome-c oxidase, cbb3-type subunit I [Colwellia]	0.021	4	3.96e-5	1	1	1119
AAZ24595.1,WP_011042966.1	UDP-glucose 4-epimerase [Colwellia psychrerythraea 34H],UDP-glucose 4-epimerase GalE [Colwellia psychrerythraea]	0.097	4	5.52e-5	3	3	1120
AAZ24601.1,WP_011044490.1	TonB-dependent receptor [Colwellia psychrerythraea 34H],MULTISPECIES: TonB-dependent receptor [Colwellia]	0.047	4	1.89e-5	3	3	1121
AAZ24921.1,sp|Q485G0.1|LPXD_COLP3	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [Colwellia psychrerythraea 34H],RecName: Full=UDP-3-O-acylglucosamine N-acyltransferase	0.072	4	5.38e-5	1	1	1122
WP_187148307.1	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase [Colwellia psychrerythraea]	0.071	4	5.35e-5	1	1	1122
AAZ25119.1,WP_011042956.1	hypothetical protein CPS_2137 [Colwellia psychrerythraea 34H],MULTISPECIES: DUF1244 domain-containing protein [Colwellia]	0.126	4	1.98e-4	2	2	1123
AAZ25355.1,WP_011042166.1	peptidyl-prolyl cis-trans isomerase, cyclophilin-type [Colwellia psychrerythraea 34H],peptidylprolyl isomerase [Colwellia psychrerythraea]	0.100	4	8.57e-5	2	2	1124
AAZ25404.1,WP_011042536.1	HIT family protein [Colwellia psychrerythraea 34H],HIT domain-containing protein [Colwellia psychrerythraea]	0.201	4	1.30e-4	2	2	1125
AAZ25498.1,WP_011041547.1	putative arginine repressor [Colwellia psychrerythraea 34H],MULTISPECIES: transcriptional regulator ArgR [Colwellia]	0.194	4	1.17e-4	3	3	1126
AAZ25581.1,WP_011040910.1	polypeptide deformylase [Colwellia psychrerythraea 34H],peptide deformylase [Colwellia psychrerythraea]	0.135	4	1.10e-4	2	2	1127
AAZ25600.1,sp|Q487V5.1|HUTI_COLP3,WP_011041754.1	imidazolonepropionase [Colwellia psychrerythraea 34H],RecName: Full=Imidazolonepropionase; AltName: Full=Imidazolone-5-propionate hydrolase,imidazolonepropionase [Colwellia psychrerythraea]	0.089	4	4.49e-5	3	3	1128
AAZ26038.1,WP_011044656.1	hypothetical protein CPS_3912 [Colwellia psychrerythraea 34H],MULTISPECIES: DUF4124 domain-containing protein [Colwellia]	0.255	4	1.17e-4	3	3	1129
AAZ26052.1,WP_011044061.1	hypothetical protein CPS_3298 [Colwellia psychrerythraea 34H],AAA family ATPase [Colwellia psychrerythraea]	0.046	4	6.68e-5	1	1	1130
AAZ26123.1,WP_011041054.1	DNA-binding response regulator, LuxR family [Colwellia psychrerythraea 34H],MULTISPECIES: response regulator transcription factor [Colwellia]	0.142	4	8.57e-5	3	2	1131
AAZ26187.1,WP_011044965.1	hypothetical protein CPS_4234 [Colwellia psychrerythraea 34H],DUF885 domain-containing protein [Colwellia psychrerythraea]	0.051	4	3.09e-5	2	2	1132
AAZ27347.1,WP_011041012.1	single-strand binding protein family protein [Colwellia psychrerythraea 34H],MULTISPECIES: single-stranded DNA-binding protein [Colwellia]	0.095	4	8.09e-5	1	1	1133
AAZ27587.1,WP_011045730.1	hypothetical protein CPS_5011 [Colwellia psychrerythraea 34H],glycosyltransferase [Colwellia psychrerythraea]	0.048	4	4.74e-5	2	2	1134
AAZ27802.1,AAZ25652.1	formyltetrahydrofolate deformylase [Colwellia psychrerythraea 34H]	0.082	4	6.43e-5	2	0	1135
WP_420794794.1	formyltetrahydrofolate deformylase [Colwellia psychrerythraea]	0.083	4	6.49e-5	2	0	1135
AAZ27819.1,WP_011044782.1	NADPH-dependent F420 reductase [Colwellia psychrerythraea 34H],NADPH-dependent F420 reductase [Colwellia psychrerythraea]	0.120	4	8.34e-5	2	2	1136
