Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
WP_011042123.1,AAZ28544.1	M16 family metallopeptidase [Colwellia psychrerythraea],putative metallopeptidase, M16 family [Colwellia psychrerythraea 34H]	0.153	12	5.43e-5	10	10	878
WP_011042173.1,AAZ24970.1	TorF family putative porin [Colwellia psychrerythraea],hypothetical protein CPS_1336 [Colwellia psychrerythraea 34H]	0.368	12	2.24e-4	5	5	879
WP_011042196.1,AAZ25325.1,CBX85594.1	adenosine deaminase [Colwellia psychrerythraea],adenosine deaminase [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.372	12	1.56e-4	8	8	880
WP_011043462.1,AAZ28315.1	basic secretory protein-like protein [Colwellia psychrerythraea],PKD domain protein [Colwellia psychrerythraea 34H]	0.168	12	7.60e-5	8	8	881
WP_011043729.1,AAZ24757.1,sp|Q47ZY2.1|QUEC2_COLP3	7-cyano-7-deazaguanine synthase QueC [Colwellia psychrerythraea],exsB protein [Colwellia psychrerythraea 34H],RecName: Full=7-cyano-7-deazaguanine synthase 2; AltName: Full=7-cyano-7-carbaguanine synthase 2; AltName: Full=PreQ(0) synthase 2; AltName: Full=Queuosine biosynthesis protein QueC 2	0.342	12	2.39e-4	5	5	882
WP_011043774.1,AAZ28766.1	arylsulfatase [Colwellia psychrerythraea],sulfatase family protein [Colwellia psychrerythraea 34H]	0.163	12	1.04e-4	6	5	883
WP_011043932.1,AAZ24318.1	rhodanese-like domain-containing protein [Colwellia psychrerythraea],putative phage shock protein E [Colwellia psychrerythraea 34H]	0.316	12	3.94e-4	3	3	884
WP_011044677.1,AAZ28525.1	alkaline phosphatase [Colwellia psychrerythraea],alkaline phosphatase family protein [Colwellia psychrerythraea 34H]	0.193	12	8.51e-5	7	6	885
WP_011045710.1,AAZ26909.1	glycosyltransferase [Colwellia psychrerythraea],hypothetical protein CPS_4991 [Colwellia psychrerythraea 34H]	0.260	12	1.53e-4	7	7	886
WP_041737257.1	low molecular weight protein-tyrosine-phosphatase [Colwellia psychrerythraea]	0.572	12	3.45e-4	7	7	887
AAZ25765.1	phosphotyrosine protein phosphatase [Colwellia psychrerythraea 34H]	0.565	12	3.40e-4	7	7	887
WP_081428736.1,AAZ26206.1	fatty acid oxidation complex subunit alpha FadJ [Colwellia psychrerythraea],fatty oxidation complex, alpha subunit [Colwellia psychrerythraea 34H]	0.156	12	6.66e-5	7	7	888
gi|2050584451|gb|QWM92992.1|,gi|118411128|ref|YP_874522.1|,gi|116739875|gb|ABK20745.1|,gi|125987655|sp|A0T0R0.1|RPOC1_THAPS	RNA polymerase beta' subunit (chloroplast) [Thalassiosira pseudonana],DNA-directed RNA polymerase beta' chain (chloroplast) [Thalassiosira pseudonana],RecName: Full=DNA-directed RNA polymerase subunit beta'; AltName: Full=PEP; AltName: Full=Plastid-encoded RNA polymerase subunit beta'; Short=RNA polymerase subunit beta'	0.020	12	7.16e-5	2	0	889
gi|220967778|gb|EED86154.1|,gi|224015732|ref|XP_002297514.1|	hypothetical protein THAPSDRAFT_bd997 [Thalassiosira pseudonana CCMP1335]	0.022	12	7.53e-5	2	0	889
gi|21594989|gb|AAH31559.1|	(CONTAMINANT) Keratin 20 [Homo sapiens]	0.066	12	1.24e-4	5	1	890
sp|Q47XB5.1|HIS5_COLP3,WP_011044641.1,AAZ28140.1	RecName: Full=Imidazole glycerol phosphate synthase subunit HisH; AltName: Full=IGP synthase glutaminase subunit; AltName: Full=IGP synthase subunit HisH; AltName: Full=ImGP synthase subunit HisH; Short=IGPS subunit HisH,imidazole glycerol phosphate synthase subunit HisH [Colwellia psychrerythraea],imidazole glycerol phosphate synthase, glutamine amidotransferase subunit [Colwellia psychrerythraea 34H]	0.338	12	2.33e-4	4	4	891
sp|Q486Y7.1|HSCB_COLP3,WP_011041972.1,AAZ28735.1	RecName: Full=Co-chaperone protein HscB homolog,MULTISPECIES: co-chaperone HscB [Colwellia],co-chaperone Hsc20 [Colwellia psychrerythraea 34H]	0.434	12	3.00e-4	6	6	892
AAZ24678.1,WP_011041893.1	cytochrome c-type protein NapC [Colwellia psychrerythraea 34H],MULTISPECIES: cytochrome c3 family protein [Colwellia]	0.221	11	2.46e-4	4	4	893
AAZ24723.1,WP_011045411.1	oxidoreductase, FAD-binding/iron-sulfur cluster-binding protein [Colwellia psychrerythraea 34H],FAD-binding and (Fe-S)-binding domain-containing protein [Colwellia psychrerythraea]	0.053	11	5.09e-5	3	3	894
AAZ25754.1,WP_011044824.1	poly-beta-hydroxybutyrate polymerase [Colwellia psychrerythraea 34H],PHA/PHB synthase family protein [Colwellia psychrerythraea]	0.147	11	8.19e-5	5	5	895
AAZ25779.1,WP_011041668.1	putative esterase [Colwellia psychrerythraea 34H],MULTISPECIES: S-formylglutathione hydrolase [Colwellia]	0.442	11	1.70e-4	7	7	896
AAZ25864.1	hypothetical protein CPS_3761 [Colwellia psychrerythraea 34H]	0.241	11	1.47e-4	7	0	897
AAZ26058.1,WP_011040997.1	thiosulfate sulfurtransferase [Colwellia psychrerythraea 34H],MULTISPECIES: thiosulfate sulfurtransferase GlpE [Colwellia]	0.361	11	4.45e-4	3	3	898
AAZ27857.1,WP_011041289.1	hypothetical protein CPS_0428 [Colwellia psychrerythraea 34H],MULTISPECIES: DUF1338 domain-containing protein [Colwellia]	0.174	11	1.81e-4	4	4	899
WP_011040920.1,AAZ27050.1,sp|Q48AV5.1|AROE_COLP3	shikimate dehydrogenase [Colwellia psychrerythraea],shikimate 5-dehydrogenase [Colwellia psychrerythraea 34H],RecName: Full=Shikimate dehydrogenase (NADP(+)); Short=SDH	0.342	11	1.75e-4	7	7	900
WP_011041329.1,AAZ28815.1	PilN domain-containing protein [Colwellia psychrerythraea],type IV pilus biogenesis protein PilN [Colwellia psychrerythraea 34H]	0.309	11	2.56e-4	4	4	901
WP_011042068.1,AAZ25775.1	MULTISPECIES: LysR family transcriptional regulator [Colwellia],transcriptional regulator, LysR family [Colwellia psychrerythraea 34H]	0.238	11	1.53e-4	6	6	902
WP_011042346.1,AAZ28391.1	MULTISPECIES: flagellar motor switch protein FliN [Colwellia],flagellar motor switch protein FliN [Colwellia psychrerythraea 34H]	0.374	11	3.67e-4	3	3	903
WP_011042583.1,AAZ27188.1	choice-of-anchor I family protein [Colwellia psychrerythraea],putative alkaline phosphatase [Colwellia psychrerythraea 34H]	0.122	11	7.74e-5	4	4	904
WP_011042656.1,AAZ25854.1	MULTISPECIES: pentaheme c-type cytochrome TorC [Colwellia],cytochrome c-type protein TorC [Colwellia psychrerythraea 34H]	0.186	11	1.23e-4	5	5	905
WP_011043034.1,AAZ25060.1	MULTISPECIES: succinate dehydrogenase, cytochrome b556 subunit [Colwellia],succinate dehydrogenase, cytochrome b556 subunit [Colwellia psychrerythraea 34H]	0.194	11	3.88e-4	2	2	906
WP_011043665.1,AAZ27035.1	efflux RND transporter periplasmic adaptor subunit [Colwellia psychrerythraea],efflux transporter, RND family, MFP subunit [Colwellia psychrerythraea 34H]	0.210	11	1.07e-4	7	7	907
WP_011044293.1,AAZ24878.1,sp|Q47YB3.1|QUEF_COLP3	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF [Colwellia psychrerythraea],GTP cyclohydrolase I family protein [Colwellia psychrerythraea 34H],RecName: Full=NADPH-dependent 7-cyano-7-deazaguanine reductase; AltName: Full=7-cyano-7-carbaguanine reductase; AltName: Full=NADPH-dependent nitrile oxidoreductase; AltName: Full=PreQ(0) reductase	0.241	11	1.68e-4	4	4	908
WP_011044297.1,AAZ27811.1	nucleotide 5'-monophosphate nucleosidase PpnN [Colwellia psychrerythraea],lysine decarboxylase family protein [Colwellia psychrerythraea 34H]	0.281	11	1.07e-4	7	7	909
WP_011044502.1,AAZ24599.1	MULTISPECIES: YehS family protein [Colwellia],hypothetical protein CPS_3749 [Colwellia psychrerythraea 34H]	0.313	11	2.12e-4	5	5	910
WP_011045021.1,AAZ26876.1	homoserine kinase [Colwellia psychrerythraea],homoserine kinase [Colwellia psychrerythraea 34H]	0.235	11	1.47e-4	4	4	911
WP_011045268.1,AAZ27209.1	3-deoxy-manno-octulosonate-8-phosphatase KdsC [Colwellia psychrerythraea],phosphatase, YrbI family [Colwellia psychrerythraea 34H]	0.287	11	2.65e-4	4	4	912
WP_011045272.1,AAZ28160.1	MULTISPECIES: RNA polymerase factor sigma-54 [Colwellia],RNA polymerase sigma-54 factor [Colwellia psychrerythraea 34H]	0.111	11	9.52e-5	5	5	913
WP_011045275.1,AAZ25340.1,sp|Q47VH8.1|Y4546_COLP3	MULTISPECIES: RNase adapter RapZ [Colwellia],hypothetical protein CPS_4546 [Colwellia psychrerythraea 34H],RecName: Full=Nucleotide-binding protein CPS_4546	0.243	11	1.69e-4	5	5	914
WP_041738008.1	glutaredoxin family protein [Colwellia psychrerythraea]	0.451	11	3.94e-4	3	3	915
AAZ27965.1	hypothetical protein CPS_3634 [Colwellia psychrerythraea 34H]	0.444	11	3.88e-4	3	3	915
WP_198560025.1	MULTISPECIES: GTP cyclohydrolase II RibA [Colwellia]	0.273	11	2.43e-4	4	0	916
gi|223997788|ref|XP_002288567.1|,gi|220975675|gb|EED94003.1|	heat shock protein/chaperone [Thalassiosira pseudonana CCMP1335]	0.025	11	7.46e-5	2	0	917
pdb|6A4D|A,pdb|6A4D|B	Chain A, Oligoribonuclease,Chain B, Oligoribonuclease	0.277	11	2.61e-4	5	0	918
pdb|6A4E|C,pdb|6A4E|A	Chain C, Oligoribonuclease,Chain A, Oligoribonuclease	0.282	11	2.65e-4	5	0	918
sp|Q47YH9.1|ZIPA_COLP3,AAZ26162.1,WP_011044227.1	RecName: Full=Cell division protein ZipA,putative cell division protein ZipA [Colwellia psychrerythraea 34H],MULTISPECIES: cell division protein ZipA [Colwellia]	0.208	11	1.26e-4	6	6	919
AAZ24023.1,WP_011044903.1	DNA topoisomerase IV, A subunit [Colwellia psychrerythraea 34H],MULTISPECIES: DNA topoisomerase IV subunit A [Colwellia]	0.139	10	5.68e-5	7	7	920
AAZ24119.1,WP_011044414.1	putative lipoprotein [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.335	10	2.40e-4	5	5	921
AAZ25107.1,WP_011045593.1	putative malate synthase [Colwellia psychrerythraea 34H],malate synthase G [Colwellia psychrerythraea]	0.104	10	5.99e-5	7	6	922
AAZ25119.1,WP_011042956.1	hypothetical protein CPS_2137 [Colwellia psychrerythraea 34H],MULTISPECIES: DUF1244 domain-containing protein [Colwellia]	0.295	10	4.60e-4	3	3	923
AAZ25205.1,WP_011042880.1	formate dehydrogenase, alpha subunit [Colwellia psychrerythraea 34H],formate dehydrogenase subunit alpha [Colwellia psychrerythraea]	0.065	10	4.52e-5	5	1	924
AAZ25231.1,WP_011043424.1	hypothetical protein CPS_2616 [Colwellia psychrerythraea 34H],ATP-binding protein [Colwellia psychrerythraea]	0.047	10	3.51e-5	5	5	925
AAZ25721.1,WP_011045150.1	TonB-dependent receptor [Colwellia psychrerythraea 34H],TonB-dependent receptor domain-containing protein [Colwellia psychrerythraea]	0.182	10	5.73e-5	7	7	926
AAZ25783.1,WP_011043773.1	sulfatase family protein [Colwellia psychrerythraea 34H],arylsulfatase [Colwellia psychrerythraea]	0.098	10	8.53e-5	5	5	927
AAZ26294.1,WP_011042740.1	copper-translocating P-type ATPase [Colwellia psychrerythraea 34H],heavy metal translocating P-type ATPase [Colwellia psychrerythraea]	0.063	10	5.52e-5	4	4	928
AAZ26586.1,WP_011041029.1	beta-lactamase [Colwellia psychrerythraea 34H],serine hydrolase [Colwellia psychrerythraea]	0.106	10	8.31e-5	4	4	929
AAZ26920.1,WP_011045110.1	ribosome small subunit-dependent GTPase A [Colwellia psychrerythraea 34H],MULTISPECIES: small ribosomal subunit biogenesis GTPase RsgA [Colwellia]	0.202	10	1.24e-4	4	4	930
AAZ27007.1,sp|Q483D0.1|CMOB_COLP3,WP_011042931.1	putative methyltransferase [Colwellia psychrerythraea 34H],RecName: Full=tRNA U34 carboxymethyltransferase,tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB [Colwellia psychrerythraea]	0.323	10	1.36e-4	7	7	931
AAZ27139.1,WP_011043625.1	putative AcnD-accessory protein PrpF [Colwellia psychrerythraea 34H],2-methylaconitate cis-trans isomerase PrpF [Colwellia psychrerythraea]	0.207	10	1.10e-4	5	5	932
AAZ27192.1,WP_011041175.1	phosphomannomutase [Colwellia psychrerythraea 34H],phosphohexomutase domain-containing protein [Colwellia psychrerythraea]	0.140	10	9.29e-5	6	6	933
AAZ27221.1,sp|Q47YI0.1|DNLJ_COLP3,WP_011044226.1	DNA ligase, NAD-dependent [Colwellia psychrerythraea 34H],RecName: Full=DNA ligase; AltName: Full=Polydeoxyribonucleotide synthase [NAD(+)],NAD-dependent DNA ligase LigA [Colwellia psychrerythraea]	0.129	10	6.34e-5	7	7	934
AAZ27304.1	aspartokinase/homoserine dehydrogenase II [Colwellia psychrerythraea 34H]	0.109	10	5.25e-5	5	5	935
WP_049757715.1	bifunctional aspartate kinase/homoserine dehydrogenase II [Colwellia psychrerythraea]	0.107	10	5.15e-5	5	5	935
AAZ27976.1,WP_011041088.1	transcriptional regulator, TetR family [Colwellia psychrerythraea 34H],MULTISPECIES: TetR/AcrR family transcriptional regulator [Colwellia]	0.206	10	2.00e-4	4	4	936
AAZ28211.1,WP_011044233.1	ribonuclease T [Colwellia psychrerythraea 34H],ribonuclease T [Colwellia psychrerythraea]	0.195	10	1.89e-4	3	3	937
AAZ28574.1,WP_011041436.1	glycosyl transferase, group 1 family protein [Colwellia psychrerythraea 34H],glycosyltransferase [Colwellia psychrerythraea]	0.205	10	1.15e-4	6	6	938
CBG18771.1,sp|Q47W60.1|PANB_COLP3,AAZ24014.1,WP_011045043.1,CBV32126.1	unnamed protein product [Colwellia psychrerythraea 34H],RecName: Full=3-methyl-2-oxobutanoate hydroxymethyltransferase; AltName: Full=Ketopantoate hydroxymethyltransferase; Short=KPHMT,3-methyl-2-oxobutanoate hydroxymethyltransferase [Colwellia psychrerythraea 34H],MULTISPECIES: 3-methyl-2-oxobutanoate hydroxymethyltransferase [Colwellia]	0.197	10	1.65e-4	3	3	939
WP_011041483.1,AAZ28059.1	succinylglutamate desuccinylase [Colwellia psychrerythraea],succinylglutamate desuccinylase [Colwellia psychrerythraea 34H]	0.258	10	1.10e-4	7	7	940
WP_011041815.1,AAZ25886.1,sp|Q487P4.1|EFP_COLP3	MULTISPECIES: elongation factor P [Colwellia],translation elongation factor P [Colwellia psychrerythraea 34H],RecName: Full=Elongation factor P; Short=EF-P	0.157	10	2.29e-4	2	2	941
WP_011041847.1,AAZ27255.1	ABC transporter ATP-binding protein [Colwellia psychrerythraea],ABC transporter, ATP-binding protein [Colwellia psychrerythraea 34H]	0.291	10	1.34e-4	7	7	942
WP_011042334.1,AAZ26500.1	sigma-54 interaction domain-containing protein [Colwellia psychrerythraea],flagellar regulatory protein A [Colwellia psychrerythraea 34H]	0.153	10	8.58e-5	5	5	943
WP_011043077.1,AAZ28722.1	acyl-CoA dehydrogenase C-terminal domain-containing protein [Colwellia psychrerythraea],acyl-CoA dehydrogenase family protein [Colwellia psychrerythraea 34H]	0.094	10	7.21e-5	4	3	944
WP_011043107.1,AAZ28658.1,CBM34854.1	23S rRNA accumulation protein YceD [Colwellia psychrerythraea],hypothetical protein CPS_2293 [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.376	10	2.57e-4	4	4	945
WP_011044394.1,AAZ27746.1,sp|Q47Y12.1|PSTB_COLP3	MULTISPECIES: phosphate ABC transporter ATP-binding protein PstB [Colwellia],phosphate ABC transporter, ATP-binding protein [Colwellia psychrerythraea 34H],RecName: Full=Phosphate import ATP-binding protein PstB; AltName: Full=ABC phosphate transporter; AltName: Full=Phosphate-transporting ATPase	0.247	10	1.57e-4	6	6	946
WP_011044908.1,AAZ26090.1	DNA topoisomerase IV subunit B [Colwellia psychrerythraea],DNA topoisomerase IV, B subunit [Colwellia psychrerythraea 34H]	0.126	10	6.96e-5	6	6	947
WP_011045165.1,AAZ26069.1	MULTISPECIES: ClpXP protease specificity-enhancing factor [Colwellia],stringent starvation protein B [Colwellia psychrerythraea 34H]	0.497	10	2.75e-4	5	5	948
WP_011045202.1,sp|Q47VQ1.1|RSMH_COLP3,AAZ27604.1	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH [Colwellia psychrerythraea],RecName: Full=Ribosomal RNA small subunit methyltransferase H; AltName: Full=16S rRNA m(4)C1402 methyltransferase; AltName: Full=rRNA (cytosine-N(4)-)-methyltransferase RsmH,S-adenosyl-methyltransferase MraW [Colwellia psychrerythraea 34H]	0.155	10	1.38e-4	6	6	949
WP_011045260.1,AAZ27538.1	BolA family protein [Colwellia psychrerythraea],BolA/YrbA family protein [Colwellia psychrerythraea 34H]	0.552	10	5.02e-4	3	3	950
WP_011045694.1,AAZ28850.1	MULTISPECIES: tRNA (guanosine(18)-2'-O)-methyltransferase TrmH [Colwellia],tRNA (guanosine-2'-O-)-methyltransferase [Colwellia psychrerythraea 34H]	0.323	10	1.86e-4	5	5	951
WP_041736888.1	MULTISPECIES: lipoprotein NlpI [Colwellia]	0.200	10	1.43e-4	6	6	952
AAZ24399.1	TPR domain protein [Colwellia psychrerythraea 34H]	0.213	10	1.52e-4	6	6	952
WP_041737191.1	XrtA-associated tyrosine autokinase [Colwellia psychrerythraea]	0.182	10	1.47e-4	4	3	953
gi|14602965|gb|AAH09971.1|	(CONTAMINANT) Type I hair keratin 3B [Homo sapiens]	0.064	10	1.08e-4	3	0	954
gi|6016413|sp|Q15323|K1H1_HUMAN	(CONTAMINANT) Keratin, type I cuticular HA1 (Hair keratin, type I HA1)	0.063	10	1.05e-4	3	0	954
sp|Q47XW2.1|RECR_COLP3,WP_011044444.1,AAZ24710.1	RecName: Full=Recombination protein RecR,MULTISPECIES: recombination mediator RecR [Colwellia],recombination protein RecR [Colwellia psychrerythraea 34H]	0.294	10	2.17e-4	5	5	955
AAZ24425.1,WP_011045744.1	polysaccharide biosynthesis/export protein [Colwellia psychrerythraea 34H],XrtA/PEP-CTERM system exopolysaccharide export protein [Colwellia psychrerythraea]	0.128	9	1.86e-4	2	2	956
AAZ24544.1,WP_011044014.1	acetolactate synthase III, small subunit [Colwellia psychrerythraea 34H],MULTISPECIES: acetolactate synthase small subunit [Colwellia]	0.303	9	2.38e-4	4	4	957
AAZ24585.1,WP_011043988.1	hypothetical protein CPS_3205 [Colwellia psychrerythraea 34H],23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ [Colwellia psychrerythraea]	0.244	9	1.33e-4	3	3	958
AAZ24748.1,WP_011045242.1	octaprenyl-diphosphate synthase [Colwellia psychrerythraea 34H],MULTISPECIES: octaprenyl diphosphate synthase [Colwellia]	0.199	9	1.20e-4	4	4	959
AAZ24787.1,WP_011041968.1	Rrf2 family protein [Colwellia psychrerythraea 34H],MULTISPECIES: Fe-S cluster assembly transcriptional regulator IscR [Colwellia]	0.274	9	2.34e-4	3	3	960
AAZ24859.1,WP_011044767.1	formate dehydrogenase, beta subunit [Colwellia psychrerythraea 34H],formate dehydrogenase beta subunit [Colwellia psychrerythraea]	0.220	9	7.32e-5	6	5	961
AAZ25188.1,WP_011042778.1	tryptophan synthase, beta subunit [Colwellia psychrerythraea 34H],tryptophan synthase subunit beta [Colwellia psychrerythraea]	0.182	9	9.83e-5	5	5	962
AAZ25303.1,WP_011043664.1	heavy metal efflux pump, CzcA family [Colwellia psychrerythraea 34H],efflux RND transporter permease subunit [Colwellia psychrerythraea]	0.071	9	3.69e-5	5	5	963
AAZ25367.1,WP_011044352.1	hypothetical protein CPS_3598 [Colwellia psychrerythraea 34H],YceI family protein [Colwellia psychrerythraea]	0.307	9	1.98e-4	5	5	964
AAZ25649.1,WP_011045442.1	alkyl hydroperoxide reductase, subunit C [Colwellia psychrerythraea 34H],MULTISPECIES: alkyl hydroperoxide reductase subunit C [Colwellia]	0.651	9	2.08e-4	8	8	965
AAZ26397.1,WP_011041880.1	cytochrome c-type biogenesis protein CcmH [Colwellia psychrerythraea 34H],cytochrome c-type biogenesis protein [Colwellia psychrerythraea]	0.329	9	2.54e-4	4	4	966
AAZ26599.1,WP_011040906.1	hypothetical protein CPS_0016 [Colwellia psychrerythraea 34H],TolB family protein [Colwellia psychrerythraea]	0.058	9	4.02e-5	5	5	967
AAZ26989.1,WP_011042788.1	endonuclease/exonuclease/phosphatase family protein [Colwellia psychrerythraea 34H],endonuclease/exonuclease/phosphatase family protein [Colwellia psychrerythraea]	0.312	9	9.98e-5	7	7	968
AAZ27171.1,WP_011042388.1	hypothetical protein CPS_1552 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.141	9	1.91e-4	3	3	969
AAZ27193.1,WP_011041471.1	preprotein translocase, SecY subunit [Colwellia psychrerythraea 34H],MULTISPECIES: preprotein translocase subunit SecY [Colwellia]	0.115	9	8.84e-5	4	4	970
AAZ27522.1,WP_011045388.1	aminotransferase, class III [Colwellia psychrerythraea 34H],MULTISPECIES: aspartate aminotransferase family protein [Colwellia]	0.149	9	8.72e-5	5	5	971
AAZ28399.1,WP_011044285.1	indole-3-glycerol phosphate synthase/phosphoribosylanthranilate isomerase [Colwellia psychrerythraea 34H],bifunctional indole-3-glycerol-phosphate synthase TrpC/phosphoribosylanthranilate isomerase TrpF [Colwellia psychrerythraea]	0.115	9	8.19e-5	4	4	972
CAY05511.1,AAZ26220.1	unnamed protein product [Colwellia psychrerythraea 34H],putative Xaa-Pro dipeptidase [Colwellia psychrerythraea 34H]	0.249	9	9.06e-5	7	7	973
WP_138140352.1	metal-dependent hydrolase family protein [Colwellia psychrerythraea]	0.251	9	9.14e-5	7	7	973
WP_011041331.1,AAZ27270.1	pilus assembly protein PilP [Colwellia psychrerythraea],type IV pilus biogenesis protein PilP [Colwellia psychrerythraea 34H]	0.473	9	2.14e-4	5	5	974
WP_011041583.1,AAZ26764.1	hypothetical protein [Colwellia psychrerythraea],hypothetical protein CPS_0733 [Colwellia psychrerythraea 34H]	0.143	9	1.01e-4	4	4	975
WP_011041896.1,AAZ25376.1	MULTISPECIES: chaperone NapD [Colwellia],napD protein [Colwellia psychrerythraea 34H]	0.524	9	3.74e-4	3	3	976
WP_011043322.1,AAZ27105.1	MULTISPECIES: DUF3297 family protein [Colwellia],hypothetical protein CPS_2512 [Colwellia psychrerythraea 34H]	0.378	9	4.79e-4	4	4	977
WP_011043357.1,AAZ25996.1	VOC family protein [Colwellia psychrerythraea],hypothetical protein CPS_2548 [Colwellia psychrerythraea 34H]	0.389	9	3.12e-4	2	2	978
WP_011043363.1,AAZ28528.1	M28 family peptidase [Colwellia psychrerythraea],peptidase, M28 family [Colwellia psychrerythraea 34H]	0.237	9	8.38e-5	5	5	979
WP_011043461.1,AAZ27257.1	MULTISPECIES: TonB-dependent receptor domain-containing protein [Colwellia],TonB-dependent receptor [Colwellia psychrerythraea 34H]	0.083	9	4.18e-5	5	5	980
WP_011045285.1,AAZ28327.1	ribonuclease G [Colwellia psychrerythraea],ribonuclease G [Colwellia psychrerythraea 34H]	0.157	9	8.11e-5	5	5	981
WP_011045322.1,AAZ26994.1,sp|Q47VD1.1|HSLO_COLP3	Hsp33 family molecular chaperone HslO [Colwellia psychrerythraea],chaperone protein HslO [Colwellia psychrerythraea 34H],RecName: Full=33 kDa chaperonin; AltName: Full=Heat shock protein 33 homolog; Short=HSP33	0.276	9	1.36e-4	6	6	982
gi|2050584490|gb|QWM93031.1|,gi|118411176|ref|YP_874570.1|,gi|2050584544|gb|QWM93085.1|,gi|116739923|gb|ABK20793.1|,gi|166919135|sp|A0T0V8.1|SECA_THAPS,gi|118411230|ref|YP_874624.1|,gi|116739977|gb|ABK20847.1|	subunit A of preprotein-translocase (chloroplast) [Thalassiosira pseudonana],preprotein translocase subunit SecA (chloroplast) [Thalassiosira pseudonana],preprotein translocase subunit A (chloroplast) [Thalassiosira pseudonana],RecName: Full=Protein translocase subunit SecA	0.008	9	4.48e-5	1	0	983
sp|Q47U36.1|MNME_COLP3,WP_011045767.1,AAZ23973.1	RecName: Full=tRNA modification GTPase MnmE,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE [Colwellia psychrerythraea],tRNA modification GTPase TrmE [Colwellia psychrerythraea 34H]	0.223	9	8.35e-5	7	7	984
sp|Q47YA5.1|RLMM_COLP3,AAZ26479.1,WP_011044301.1	RecName: Full=Ribosomal RNA large subunit methyltransferase M; AltName: Full=23S rRNA (cytidine2498-2'-O)-methyltransferase; AltName: Full=23S rRNA 2'-O-ribose methyltransferase RlmM,hypothetical protein CPS_3541 [Colwellia psychrerythraea 34H],MULTISPECIES: 23S rRNA (cytidine(2498)-2'-O)-methyltransferase RlmM [Colwellia]	0.182	9	1.07e-4	5	5	985
sp|Q47ZU5.1|TTCA_COLP3,WP_011043763.1,AAZ25342.1	RecName: Full=tRNA-cytidine(32) 2-sulfurtransferase; AltName: Full=Two-thiocytidine biosynthesis protein A; AltName: Full=tRNA 2-thiocytidine biosynthesis protein TtcA,tRNA 2-thiocytidine(32) synthetase TtcA [Colwellia psychrerythraea],PP-loop family protein [Colwellia psychrerythraea 34H]	0.207	9	1.25e-4	5	5	986
AAZ24751.1,WP_011044139.1	putative lipoprotein [Colwellia psychrerythraea 34H],DUF1254 domain-containing protein [Colwellia psychrerythraea]	0.114	8	7.00e-5	4	4	987
AAZ24979.1,WP_011042276.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H],methyl-accepting chemotaxis protein [Colwellia psychrerythraea]	0.184	8	5.45e-5	7	6	988
AAZ25404.1,WP_011042536.1	HIT family protein [Colwellia psychrerythraea 34H],HIT domain-containing protein [Colwellia psychrerythraea]	0.201	8	2.43e-4	2	2	989
AAZ26178.1,WP_011043466.1	ATP-dependent RNA helicase, DEAD box family [Colwellia psychrerythraea 34H],DEAD/DEAH box helicase [Colwellia psychrerythraea]	0.083	8	8.76e-5	2	1	990
AAZ26640.1,WP_011042353.1	flagellar biosynthetic protein FlhF [Colwellia psychrerythraea 34H],flagellar biosynthesis protein FlhF [Colwellia psychrerythraea]	0.187	8	6.81e-5	6	6	991
AAZ26802.1,WP_011044162.1	ATP-dependent RNA helicase, DEAD box family [Colwellia psychrerythraea 34H],DEAD/DEAH box helicase [Colwellia psychrerythraea]	0.141	8	8.09e-5	5	5	992
AAZ26824.1,WP_011044984.1	hypothetical protein CPS_4253 [Colwellia psychrerythraea 34H],RodZ domain-containing protein [Colwellia psychrerythraea]	0.242	8	1.06e-4	5	5	993
AAZ26983.1,WP_011044437.1	hypothetical protein CPS_3683 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.306	8	3.24e-4	3	3	994
AAZ27065.1,WP_011043399.1	nitroreductase family protein [Colwellia psychrerythraea 34H],MULTISPECIES: nitroreductase family protein [Colwellia]	0.232	8	1.77e-4	3	3	995
AAZ27151.1,WP_011042354.1	flagellar biosynthetic protein FlhG [Colwellia psychrerythraea 34H],MULTISPECIES: MinD/ParA family ATP-binding protein [Colwellia]	0.229	8	1.25e-4	5	5	996
AAZ27361.1,WP_011045763.1	parA family protein [Colwellia psychrerythraea 34H],MULTISPECIES: ParA family protein [Colwellia]	0.157	8	1.30e-4	4	4	997
AAZ27363.1,WP_011044053.1	hypothetical protein CPS_3290 [Colwellia psychrerythraea 34H],HopJ type III effector protein [Colwellia psychrerythraea]	0.475	8	2.86e-4	4	4	998
