Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
gi|2873343185|pdb|8ZEH|F	Chain F, Tp-Lhcr20	0.365	11	2.62e-4	4	1	1032
gi|817090722|gb|AKF17965.1|	PSII protein D1, partial (chloroplast) [Thalassiosira pseudonana]	0.120	11	1.48e-4	3	0	1033
sp|Q480P2.1|IF1_COLP3,WP_011043571.1,AAZ28108.1	RecName: Full=Translation initiation factor IF-1,MULTISPECIES: translation initiation factor IF-1 [Gammaproteobacteria],translation initiation factor IF-1 [Colwellia psychrerythraea 34H]	0.472	11	6.18e-4	3	3	1034
sp|Q485K0.1|CHEB_COLP3,AAZ25939.1,WP_011042359.1	RecName: Full=Protein-glutamate methylesterase/protein-glutamine glutaminase,protein-glutamate methylesterase CheB [Colwellia psychrerythraea 34H],protein-glutamate methylesterase/protein-glutamine glutaminase [Colwellia psychrerythraea]	0.145	11	1.17e-4	5	5	1035
sp|Q48AL2.1|PLSB_COLP3,AAZ27641.1,WP_011041008.1	RecName: Full=Glycerol-3-phosphate acyltransferase; Short=GPAT,glycerol-3-phosphate acyltransferase [Colwellia psychrerythraea 34H],glycerol-3-phosphate 1-O-acyltransferase PlsB [Colwellia psychrerythraea]	0.109	11	5.49e-5	6	6	1036
AAZ24119.1,WP_011044414.1	putative lipoprotein [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.341	10	2.22e-4	4	4	1037
AAZ24544.1,WP_011044014.1	acetolactate synthase III, small subunit [Colwellia psychrerythraea 34H],MULTISPECIES: acetolactate synthase small subunit [Colwellia]	0.418	10	2.45e-4	5	5	1038
AAZ24595.1,WP_011042966.1	UDP-glucose 4-epimerase [Colwellia psychrerythraea 34H],UDP-glucose 4-epimerase GalE [Colwellia psychrerythraea]	0.215	10	1.19e-4	5	5	1039
AAZ25231.1,WP_011043424.1	hypothetical protein CPS_2616 [Colwellia psychrerythraea 34H],ATP-binding protein [Colwellia psychrerythraea]	0.052	10	3.26e-5	5	5	1040
AAZ26020.1,WP_011041266.1	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase [Colwellia psychrerythraea 34H],UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase [Colwellia psychrerythraea]	0.169	10	8.45e-5	6	6	1041
AAZ26059.1,WP_011042401.1	acyl-(acyl-carrier-protein)--UDP-N-acetylglucosamine O-acyltransferase [Colwellia psychrerythraea 34H],MULTISPECIES: acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase [Colwellia]	0.281	10	1.58e-4	4	4	1042
AAZ26096.1,WP_011041919.1	NADH:ubiquinone oxidoreductase, Na(+)-translocating, B subunit [Colwellia psychrerythraea 34H],MULTISPECIES: NADH:ubiquinone reductase (Na(+)-transporting) subunit B [Colwellia]	0.068	10	1.01e-4	3	3	1043
AAZ26528.1	hypothetical protein CPS_0687 [Colwellia psychrerythraea 34H]	0.269	10	1.63e-4	5	5	1044
WP_238383583.1	class I SAM-dependent methyltransferase [Colwellia psychrerythraea]	0.267	10	1.61e-4	5	5	1044
AAZ26824.1,WP_011044984.1	hypothetical protein CPS_4253 [Colwellia psychrerythraea 34H],RodZ domain-containing protein [Colwellia psychrerythraea]	0.170	10	1.23e-4	5	5	1045
AAZ26960.1	putative endoribonuclease L-PSP [Colwellia psychrerythraea 34H]	0.519	10	3.14e-4	4	4	1046
WP_187148322.1	MULTISPECIES: RidA family protein [Colwellia]	0.515	10	3.11e-4	4	4	1046
AAZ27407.1,WP_011041316.1	cystathionine gamma-synthase [Colwellia psychrerythraea 34H],cystathionine gamma-synthase [Colwellia psychrerythraea]	0.139	10	1.04e-4	4	4	1047
AAZ27841.1,WP_011042171.1	choline dehydrogenase [Colwellia psychrerythraea 34H],choline dehydrogenase [Colwellia psychrerythraea]	0.163	10	7.23e-5	6	4	1048
AAZ28064.1,sp|Q47YC2.1|TRPD_COLP3,WP_011044284.1	anthranilate phosphoribosyltransferase [Colwellia psychrerythraea 34H],RecName: Full=Anthranilate phosphoribosyltransferase,anthranilate phosphoribosyltransferase [Colwellia psychrerythraea]	0.148	10	1.11e-4	5	5	1049
AAZ28785.1,WP_011042029.1	hypothetical protein CPS_1192 [Colwellia psychrerythraea 34H],VolA/Pla-1 family phospholipase [Colwellia psychrerythraea]	0.177	10	4.67e-5	7	7	1050
WP_011041433.1,AAZ24796.1	asparagine synthase-related protein [Colwellia psychrerythraea],hypothetical protein CPS_0583 [Colwellia psychrerythraea 34H]	0.180	10	7.92e-5	7	7	1051
WP_011041453.1,AAZ27834.1	S10 family peptidase [Colwellia psychrerythraea],serine carboxypeptidase [Colwellia psychrerythraea 34H]	0.127	10	8.05e-5	4	4	1052
WP_011042815.1,AAZ27635.1	MULTISPECIES: FixH family protein [Colwellia],hypothetical protein CPS_1991 [Colwellia psychrerythraea 34H]	0.311	10	2.47e-4	4	4	1053
WP_011043266.1,AAZ26711.1	GTPase HflX [Colwellia psychrerythraea],putative GTP-binding protein HflX [Colwellia psychrerythraea 34H]	0.134	10	8.90e-5	4	4	1054
WP_011044340.1,AAZ25544.1	MBL fold metallo-hydrolase [Colwellia psychrerythraea],metallo-beta-lactamase family protein [Colwellia psychrerythraea 34H]	0.274	10	1.85e-4	6	6	1055
WP_011044393.1,AAZ27216.1	MULTISPECIES: phosphate signaling complex protein PhoU [Colwellia],phosphate transport system regulatory protein PhoU [Colwellia psychrerythraea 34H]	0.476	10	1.74e-4	8	8	1056
WP_011045075.1,AAZ27267.1	MULTISPECIES: Z-ring associated ZapG family protein [Colwellia],hypothetical protein CPS_4345 [Colwellia psychrerythraea 34H]	0.517	10	2.68e-4	8	8	1057
WP_011045275.1,AAZ25340.1,sp|Q47VH8.1|Y4546_COLP3	MULTISPECIES: RNase adapter RapZ [Colwellia],hypothetical protein CPS_4546 [Colwellia psychrerythraea 34H],RecName: Full=Nucleotide-binding protein CPS_4546	0.208	10	1.43e-4	4	4	1058
WP_011045472.1,AAZ28708.1	nitroreductase family protein [Colwellia psychrerythraea],nitroreductase family protein [Colwellia psychrerythraea 34H]	0.317	10	1.86e-4	6	6	1059
WP_041736601.1	MULTISPECIES: HDOD domain-containing protein [Colwellia]	0.147	10	1.06e-4	5	2	1060
WP_138140322.1	DUF3581 family protein [Colwellia psychrerythraea]	0.225	10	1.69e-4	5	1	1061
WP_232769045.1	MULTISPECIES: beta-phosphoglucomutase [Colwellia]	0.225	10	1.82e-4	4	4	1062
AAZ27663.1	putative beta-phosphoglucomutase [Colwellia psychrerythraea 34H]	0.226	10	1.83e-4	4	4	1062
gi|220967779|gb|EED86155.1|,gi|125987659|sp|A0T0Q9.1|RPOC2_THAPS,gi|116739874|gb|ABK20744.1|,gi|118411127|ref|YP_874521.1|,gi|2050584452|gb|QWM92993.1|,gi|224015734|ref|XP_002297515.1|	plastid RNA polymerase beta subunit, plastid-encoded [Thalassiosira pseudonana CCMP1335],RecName: Full=DNA-directed RNA polymerase subunit beta''; AltName: Full=PEP; AltName: Full=Plastid-encoded RNA polymerase subunit beta''; Short=RNA polymerase subunit beta'',DNA-directed RNA polymerase beta' chain (chloroplast) [Thalassiosira pseudonana],RNA polymerase beta'' subunit (chloroplast) [Thalassiosira pseudonana]	0.006	10	2.80e-5	1	0	1063
gi|220967794|gb|EED86170.1|,gi|118411154|ref|YP_874548.1|,gi|116739901|gb|ABK20771.1|,gi|224015764|ref|XP_002297530.1|,gi|125991823|sp|A0T0T6.1|CYB6_THAPS,gi|2050584425|gb|QWM92966.1|	cytochrome B6 [Thalassiosira pseudonana CCMP1335],cytochrome b6 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Cytochrome b6,apocytochrome b6 of cytochrome b6/f complex (chloroplast) [Thalassiosira pseudonana]	0.153	10	1.88e-4	2	2	1064
gi|220970155|gb|EED88493.1|,gi|224010361|ref|XP_002294138.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.383	10	3.52e-4	4	4	1065
gi|220970671|gb|EED89008.1|,gi|224010082|ref|XP_002293999.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.264	10	1.87e-4	4	4	1066
gi|220971321|gb|EED89656.1|,gi|224008472|ref|XP_002293195.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.740	10	5.26e-4	4	4	1067
gi|220975075|gb|EED93404.1|,gi|224000389|ref|XP_002289867.1|	pyruvate kinase [Thalassiosira pseudonana CCMP1335]	0.129	10	7.94e-5	6	6	1068
gi|220975807|gb|EED94135.1|,gi|223998052|ref|XP_002288699.1|	glycine decarboxylase p-protein [Thalassiosira pseudonana CCMP1335]	0.039	10	4.16e-5	6	2	1069
gi|220976885|gb|EED95212.1|,gi|223996191|ref|XP_002287769.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.205	10	1.48e-4	4	4	1070
gi|223993443|ref|XP_002286405.1|,gi|220977720|gb|EED96046.1|	precursor of synthetase [Thalassiosira pseudonana CCMP1335]	0.148	10	9.66e-5	5	5	1071
gi|223997268|ref|XP_002288307.1|,gi|220975415|gb|EED93743.1|	mitochondrial manganese superoxide dismutase, partial [Thalassiosira pseudonana CCMP1335]	0.152	10	1.67e-4	5	5	1072
gi|223998666|ref|XP_002289006.1|,gi|220976114|gb|EED94442.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.147	10	9.16e-5	6	6	1073
gi|224000728|ref|XP_002290036.1|,gi|220973458|gb|EED91788.1|,gi|220973902|gb|EED92232.1|,gi|224001616|ref|XP_002290480.1|	cation transporting ATPase, partial [Thalassiosira pseudonana CCMP1335],predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.084	10	4.30e-5	6	2	1074
gi|224007002|ref|XP_002292461.1|,gi|220972103|gb|EED90436.1|	adenosine kinase [Thalassiosira pseudonana CCMP1335]	0.270	10	1.20e-4	6	6	1075
gi|224009880|ref|XP_002293898.1|,gi|220970570|gb|EED88907.1|	RS5, ribosomal protein 5 [Thalassiosira pseudonana CCMP1335]	0.170	10	1.86e-4	3	3	1076
gi|224011888|ref|XP_002294597.1|,gi|220969617|gb|EED87957.1|	hypothetical protein THAPSDRAFT_25629 [Thalassiosira pseudonana CCMP1335]	0.113	10	5.12e-5	6	5	1077
sp|Q487I6.1|CCME_COLP3,AAZ25135.1,WP_011041873.1	RecName: Full=Cytochrome c-type biogenesis protein CcmE; AltName: Full=Cytochrome c maturation protein E; AltName: Full=Heme chaperone CcmE,cytochrome c-type biogenesis protein CcmE [Colwellia psychrerythraea 34H],cytochrome c maturation protein CcmE [Colwellia psychrerythraea]	0.163	10	2.27e-4	3	3	1078
sp|Q488Q3.1|RLMG_COLP3,AAZ28509.1,WP_011041561.1	RecName: Full=Ribosomal RNA large subunit methyltransferase G; AltName: Full=23S rRNA m2G1835 methyltransferase; AltName: Full=rRNA (guanine-N(2)-)-methyltransferase RlmG,ribosomal RNA small subunit methyltransferase D [Colwellia psychrerythraea 34H],MULTISPECIES: methyltransferase [Colwellia]	0.194	10	1.03e-4	6	6	1079
AAZ24112.1,WP_011041821.1	transcription regulator, LacI family [Colwellia psychrerythraea 34H],MULTISPECIES: LacI family DNA-binding transcriptional regulator [Colwellia]	0.177	9	1.07e-4	5	5	1080
AAZ24425.1,WP_011045744.1	polysaccharide biosynthesis/export protein [Colwellia psychrerythraea 34H],XrtA/PEP-CTERM system exopolysaccharide export protein [Colwellia psychrerythraea]	0.128	9	1.73e-4	2	2	1081
AAZ24748.1,WP_011045242.1	octaprenyl-diphosphate synthase [Colwellia psychrerythraea 34H],MULTISPECIES: octaprenyl diphosphate synthase [Colwellia]	0.202	9	1.11e-4	4	4	1082
AAZ24821.1,WP_011041867.1	hypothetical protein CPS_1024 [Colwellia psychrerythraea 34H],SapC family protein [Colwellia psychrerythraea]	0.232	9	1.56e-4	4	4	1083
AAZ25020.1,WP_011043090.1	HIT family protein [Colwellia psychrerythraea 34H],HIT domain-containing protein [Colwellia psychrerythraea]	0.526	9	3.14e-4	5	5	1084
AAZ26037.1,sp|Q47VJ8.1|RSMA_COLP3,WP_011045255.1	dimethyladenosine transferase [Colwellia psychrerythraea 34H],RecName: Full=Ribosomal RNA small subunit methyltransferase A; AltName: Full=16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase; AltName: Full=16S rRNA dimethyladenosine transferase; AltName: Full=16S rRNA dimethylase; AltName: Full=S-adenosylmethionine-6-N', N'-adenosyl(rRNA) dimethyltransferase,16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA [Colwellia psychrerythraea]	0.252	9	1.21e-4	5	5	1085
AAZ26178.1,WP_011043466.1	ATP-dependent RNA helicase, DEAD box family [Colwellia psychrerythraea 34H],DEAD/DEAH box helicase [Colwellia psychrerythraea]	0.188	9	9.13e-5	4	3	1086
AAZ26380.1	hypothetical protein CPS_1596 [Colwellia psychrerythraea 34H]	0.278	9	2.74e-4	3	3	1087
WP_232769080.1	MULTISPECIES: DUF3718 domain-containing protein [Colwellia]	0.311	9	3.06e-4	3	3	1087
AAZ26920.1,WP_011045110.1	ribosome small subunit-dependent GTPase A [Colwellia psychrerythraea 34H],MULTISPECIES: small ribosomal subunit biogenesis GTPase RsgA [Colwellia]	0.250	9	1.03e-4	5	5	1088
AAZ26983.1,WP_011044437.1	hypothetical protein CPS_3683 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.380	9	3.37e-4	4	4	1089
AAZ27065.1,WP_011043399.1	nitroreductase family protein [Colwellia psychrerythraea 34H],MULTISPECIES: nitroreductase family protein [Colwellia]	0.177	9	1.84e-4	3	3	1090
AAZ27139.1,WP_011043625.1	putative AcnD-accessory protein PrpF [Colwellia psychrerythraea 34H],2-methylaconitate cis-trans isomerase PrpF [Colwellia psychrerythraea]	0.302	9	9.18e-5	7	7	1091
AAZ28734.1,WP_011040954.1,CAV23201.1	HAD-superfamily hydrolase, subfamily IA, variant 1 family protein [Colwellia psychrerythraea 34H],HAD-IA family hydrolase [Colwellia psychrerythraea],unnamed protein product [Colwellia psychrerythraea 34H]	0.249	9	1.42e-4	5	5	1092
CBG18771.1,sp|Q47W60.1|PANB_COLP3,AAZ24014.1,WP_011045043.1,CBV32126.1	unnamed protein product [Colwellia psychrerythraea 34H],RecName: Full=3-methyl-2-oxobutanoate hydroxymethyltransferase; AltName: Full=Ketopantoate hydroxymethyltransferase; Short=KPHMT,3-methyl-2-oxobutanoate hydroxymethyltransferase [Colwellia psychrerythraea 34H],MULTISPECIES: 3-methyl-2-oxobutanoate hydroxymethyltransferase [Colwellia]	0.148	9	1.38e-4	2	2	1093
WP_011041419.1,AAZ28515.1	YjbH domain-containing protein [Colwellia psychrerythraea],hypothetical protein CPS_0569 [Colwellia psychrerythraea 34H]	0.101	9	5.25e-5	6	6	1094
WP_011041815.1,AAZ25886.1,sp|Q487P4.1|EFP_COLP3	MULTISPECIES: elongation factor P [Colwellia],translation elongation factor P [Colwellia psychrerythraea 34H],RecName: Full=Elongation factor P; Short=EF-P	0.157	9	1.91e-4	2	2	1095
WP_011041862.1,AAZ24879.1	MULTISPECIES: LacI family DNA-binding transcriptional regulator [Colwellia],transcriptional regulator, LacI family [Colwellia psychrerythraea 34H]	0.182	9	1.07e-4	5	5	1096
WP_011042009.1,AAZ24856.1	MULTISPECIES: class II aldolase/adducin family protein [Colwellia],class II aldolase/adducin domain protein [Colwellia psychrerythraea 34H]	0.203	9	1.42e-4	5	5	1097
WP_011042068.1,AAZ25775.1	MULTISPECIES: LysR family transcriptional regulator [Colwellia],transcriptional regulator, LysR family [Colwellia psychrerythraea 34H]	0.149	9	1.16e-4	4	4	1098
WP_011042196.1,AAZ25325.1,CBX85594.1	adenosine deaminase [Colwellia psychrerythraea],adenosine deaminase [Colwellia psychrerythraea 34H],unnamed protein product [Colwellia psychrerythraea 34H]	0.292	9	1.08e-4	5	5	1099
WP_011042257.1,AAZ26767.1	MULTISPECIES: YehS family protein [Colwellia],hypothetical protein CPS_1420 [Colwellia psychrerythraea 34H]	0.278	9	2.41e-4	3	3	1100
WP_011042346.1,AAZ28391.1	MULTISPECIES: flagellar motor switch protein FliN [Colwellia],flagellar motor switch protein FliN [Colwellia psychrerythraea 34H]	0.374	9	2.78e-4	3	3	1101
WP_011042920.1,AAZ24227.1	capsular polysaccharide export protein, LipB/KpsS family [Colwellia psychrerythraea],hypothetical protein CPS_2099 [Colwellia psychrerythraea 34H]	0.166	9	7.18e-5	6	6	1102
WP_011043461.1,AAZ27257.1	MULTISPECIES: TonB-dependent receptor domain-containing protein [Colwellia],TonB-dependent receptor [Colwellia psychrerythraea 34H]	0.140	9	3.88e-5	9	9	1103
WP_011043665.1,AAZ27035.1	efflux RND transporter periplasmic adaptor subunit [Colwellia psychrerythraea],efflux transporter, RND family, MFP subunit [Colwellia psychrerythraea 34H]	0.196	9	8.13e-5	7	7	1104
WP_011044282.1,AAZ25399.1	anthranilate synthase component 1 [Colwellia psychrerythraea],anthranilate synthase component I [Colwellia psychrerythraea 34H]	0.062	9	6.66e-5	3	3	1105
WP_011045021.1,AAZ26876.1	homoserine kinase [Colwellia psychrerythraea],homoserine kinase [Colwellia psychrerythraea 34H]	0.152	9	1.11e-4	3	3	1106
WP_011045119.1,AAZ28132.1	glutaredoxin 3 [Colwellia psychrerythraea],glutaredoxin [Colwellia psychrerythraea 34H]	0.616	9	4.24e-4	3	3	1107
WP_011045202.1,sp|Q47VQ1.1|RSMH_COLP3,AAZ27604.1	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH [Colwellia psychrerythraea],RecName: Full=Ribosomal RNA small subunit methyltransferase H; AltName: Full=16S rRNA m(4)C1402 methyltransferase; AltName: Full=rRNA (cytosine-N(4)-)-methyltransferase RsmH,S-adenosyl-methyltransferase MraW [Colwellia psychrerythraea 34H]	0.133	9	1.15e-4	5	5	1108
WP_011045694.1,AAZ28850.1	MULTISPECIES: tRNA (guanosine(18)-2'-O)-methyltransferase TrmH [Colwellia],tRNA (guanosine-2'-O-)-methyltransferase [Colwellia psychrerythraea 34H]	0.213	9	1.55e-4	5	5	1109
WP_011045749.1,AAZ28388.1	PEP-CTERM-box response regulator transcription factor [Colwellia psychrerythraea],sigma-54 dependent DNA-binding response regulator, Fis family [Colwellia psychrerythraea 34H]	0.203	9	8.11e-5	7	7	1110
gi|220968788|gb|EED87132.1|,gi|224013544|ref|XP_002296436.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.109	9	1.16e-4	2	2	1111
gi|220971973|gb|EED90306.1|,gi|224006742|ref|XP_002292331.1|	RS1, ribosomal protein 1, partial [Thalassiosira pseudonana CCMP1335]	0.352	9	1.27e-4	9	9	1112
gi|220974843|gb|EED93172.1|,gi|223999925|ref|XP_002289635.1|	RS20, ribosomal protein 20 40S small ribosomal subunit, partial [Thalassiosira pseudonana CCMP1335],RS20, ribosomal protein 20 40S small ribosomal subunit [Thalassiosira pseudonana CCMP1335]	0.210	9	2.94e-4	2	2	1113
gi|223993109|ref|XP_002286238.1|,gi|220977553|gb|EED95879.1|	hypothetical protein THAPSDRAFT_1456 [Thalassiosira pseudonana CCMP1335]	0.097	9	5.50e-5	3	2	1114
gi|223999069|ref|XP_002289207.1|,gi|220974415|gb|EED92744.1|	ABC cassette-containing protein, partial [Thalassiosira pseudonana CCMP1335]	0.103	9	3.90e-5	6	6	1115
gi|224000209|ref|XP_002289777.1|,gi|220974985|gb|EED93314.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.056	9	3.65e-5	4	4	1116
gi|224009237|ref|XP_002293577.1|,gi|220970977|gb|EED89313.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.359	9	1.47e-4	5	5	1117
sp|Q47XW2.1|RECR_COLP3,WP_011044444.1,AAZ24710.1	RecName: Full=Recombination protein RecR,MULTISPECIES: recombination mediator RecR [Colwellia],recombination protein RecR [Colwellia psychrerythraea 34H]	0.294	9	1.81e-4	4	4	1118
sp|Q47YH9.1|ZIPA_COLP3,AAZ26162.1,WP_011044227.1	RecName: Full=Cell division protein ZipA,putative cell division protein ZipA [Colwellia psychrerythraea 34H],MULTISPECIES: cell division protein ZipA [Colwellia]	0.208	9	9.59e-5	6	6	1119
sp|Q486Y7.1|HSCB_COLP3,WP_011041972.1,AAZ28735.1	RecName: Full=Co-chaperone protein HscB homolog,MULTISPECIES: co-chaperone HscB [Colwellia],co-chaperone Hsc20 [Colwellia psychrerythraea 34H]	0.434	9	2.08e-4	6	6	1120
AAZ24136.1,WP_011045003.1	sigma-54 dependent response regulator [Colwellia psychrerythraea 34H],MULTISPECIES: sigma 54-interacting transcriptional regulator [Colwellia]	0.164	8	7.08e-5	5	5	1121
AAZ24198.1,WP_011045281.1	hypothetical protein CPS_4552 [Colwellia psychrerythraea 34H],MULTISPECIES: ribosome biogenesis factor YjgA [Colwellia]	0.236	8	1.86e-4	3	3	1122
AAZ24229.1,WP_011043875.1	hypothetical protein CPS_3088 [Colwellia psychrerythraea 34H],hypothetical protein [Colwellia psychrerythraea]	0.350	8	5.40e-4	2	2	1123
AAZ24376.1,WP_011042915.1	putative acylneuraminate cytidylyltransferase [Colwellia psychrerythraea 34H],pseudaminic acid cytidylyltransferase [Colwellia psychrerythraea]	0.165	8	1.40e-4	5	5	1124
AAZ24387.1,sp|Q47WM2.1|TRMB_COLP3,WP_011044881.1	tRNA (guanine-N(7)-)-methyltransferase [Colwellia psychrerythraea 34H],RecName: Full=tRNA (guanine-N(7)-)-methyltransferase; AltName: Full=tRNA (guanine(46)-N(7))-methyltransferase; AltName: Full=tRNA(m7G46)-methyltransferase,tRNA (guanosine(46)-N7)-methyltransferase TrmB [Colwellia psychrerythraea]	0.160	8	1.33e-4	4	4	1125
AAZ24969.1	rdgB protein [Colwellia psychrerythraea 34H]	0.385	8	1.58e-4	4	4	1126
WP_198560075.1	MULTISPECIES: RdgB/HAM1 family non-canonical purine NTP pyrophosphatase [Colwellia]	0.383	8	1.57e-4	4	4	1126
AAZ24979.1,WP_011042276.1	methyl-accepting chemotaxis protein [Colwellia psychrerythraea 34H],methyl-accepting chemotaxis protein [Colwellia psychrerythraea]	0.114	8	5.05e-5	5	4	1127
AAZ25012.1,sp|Q482G2.1|IHFB_COLP3,WP_011043150.1	integration host factor, beta subunit [Colwellia psychrerythraea 34H],RecName: Full=Integration host factor subunit beta; Short=IHF-beta,MULTISPECIES: integration host factor subunit beta [Colwellia]	0.211	8	3.41e-4	2	2	1128
AAZ25188.1,WP_011042778.1	tryptophan synthase, beta subunit [Colwellia psychrerythraea 34H],tryptophan synthase subunit beta [Colwellia psychrerythraea]	0.145	8	8.09e-5	5	5	1129
AAZ25205.1,WP_011042880.1	formate dehydrogenase, alpha subunit [Colwellia psychrerythraea 34H],formate dehydrogenase subunit alpha [Colwellia psychrerythraea]	0.047	8	3.35e-5	4	0	1130
AAZ25329.1,WP_011042374.1	hypothetical protein CPS_1538 [Colwellia psychrerythraea 34H],DUF2986 domain-containing protein [Colwellia psychrerythraea]	0.321	8	6.11e-4	2	2	1131
AAZ25561.1,WP_011044707.1	hypothetical protein CPS_3963 [Colwellia psychrerythraea 34H],MULTISPECIES: DUF6172 family protein [Colwellia]	0.438	8	3.08e-4	3	3	1132
AAZ25777.1,WP_011041163.1	transcriptional regulator, TetR family [Colwellia psychrerythraea 34H],TetR/AcrR family transcriptional regulator [Colwellia psychrerythraea]	0.198	8	1.31e-4	4	4	1133
AAZ25971.1,WP_011045212.1	AcrB/AcrD/AcrF family protein [Colwellia psychrerythraea 34H],efflux RND transporter permease subunit [Colwellia psychrerythraea]	0.028	8	3.01e-5	3	3	1134
AAZ26397.1,WP_011041880.1	cytochrome c-type biogenesis protein CcmH [Colwellia psychrerythraea 34H],cytochrome c-type biogenesis protein [Colwellia psychrerythraea]	0.252	8	2.09e-4	3	3	1135
AAZ26586.1,WP_011041029.1	beta-lactamase [Colwellia psychrerythraea 34H],serine hydrolase [Colwellia psychrerythraea]	0.106	8	6.16e-5	4	4	1136
AAZ27117.1,sp|Q488Z2.1|RL36_COLP3,WP_011041472.1	ribosomal protein L36 [Colwellia psychrerythraea 34H],RecName: Full=Large ribosomal subunit protein bL36; AltName: Full=50S ribosomal protein L36,MULTISPECIES: 50S ribosomal protein L36 [Colwellia]	0.189	8	8.75e-4	1	1	1137
AAZ27304.1	aspartokinase/homoserine dehydrogenase II [Colwellia psychrerythraea 34H]	0.099	8	3.89e-5	5	5	1138
WP_049757715.1	bifunctional aspartate kinase/homoserine dehydrogenase II [Colwellia psychrerythraea]	0.097	8	3.82e-5	5	5	1138
AAZ27473.1,WP_011044990.1	AMP-binding protein [Colwellia psychrerythraea 34H],acyl-CoA synthetase [Colwellia psychrerythraea]	0.098	8	5.98e-5	4	4	1139
AAZ27739.1,WP_011042418.1	2-oxoisovalerate dehydrogenase complex, E1 component, alpha subunit [Colwellia psychrerythraea 34H],thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha [Colwellia psychrerythraea]	0.181	8	8.24e-5	4	4	1140
AAZ27819.1,WP_011044782.1	NADPH-dependent F420 reductase [Colwellia psychrerythraea 34H],NADPH-dependent F420 reductase [Colwellia psychrerythraea]	0.387	8	1.44e-4	5	5	1141
AAZ27922.1	RNA pseudouridine synthase family protein [Colwellia psychrerythraea 34H]	0.280	8	1.03e-4	6	1	1142
AAZ27955.1	hypothetical protein CPS_4402 [Colwellia psychrerythraea 34H]	0.170	8	1.38e-4	4	0	1143
AAZ28211.1,WP_011044233.1	ribonuclease T [Colwellia psychrerythraea 34H],ribonuclease T [Colwellia psychrerythraea]	0.255	8	1.40e-4	4	4	1144
CBL85400.1,CAY03819.1,AAZ27837.1,WP_011044697.1	unnamed protein product [Colwellia psychrerythraea 34H],chorismate mutase/prephenate dehydrogenase [Colwellia psychrerythraea 34H],MULTISPECIES: bifunctional chorismate mutase/prephenate dehydrogenase [Colwellia]	0.160	8	8.50e-5	4	4	1145
WP_011041255.1,AAZ24900.1	bifunctional diguanylate cyclase/phosphodiesterase [Colwellia psychrerythraea],response regulator/GGDEF/EAL domain protein [Colwellia psychrerythraea 34H]	0.114	8	4.38e-5	6	6	1146
WP_011041942.1,AAZ25487.1	S9 family peptidase [Colwellia psychrerythraea],dipeptidyl peptidase IV [Colwellia psychrerythraea 34H]	0.077	8	4.31e-5	4	4	1147
WP_011041992.1,AAZ25157.1	peptidase U32 family protein [Colwellia psychrerythraea],hypothetical protein CPS_1155 [Colwellia psychrerythraea 34H]	0.092	8	4.14e-5	5	5	1148
WP_011042000.1,AAZ27930.1	MULTISPECIES: cobalamin-binding protein [Colwellia],putative vitamin B12 transport protein BtuF [Colwellia psychrerythraea 34H]	0.173	8	1.10e-4	5	5	1149
WP_011042123.1,AAZ28544.1	M16 family metallopeptidase [Colwellia psychrerythraea],putative metallopeptidase, M16 family [Colwellia psychrerythraea 34H]	0.109	8	3.35e-5	6	6	1150
WP_011042560.1,AAZ25922.1	MULTISPECIES: protein TolQ [Colwellia],tolQ protein [Colwellia psychrerythraea 34H]	0.193	8	1.42e-4	3	3	1151
WP_011042578.1,AAZ24946.1	MULTISPECIES: NCS2 family permease [Colwellia],xanthine/uracil permease family protein [Colwellia psychrerythraea 34H]	0.129	8	6.72e-5	4	4	1152
WP_011043564.1,AAZ27385.1	outer membrane lipoprotein periplasmic chaperone LolA [Colwellia psychrerythraea],outer membrane lipoprotein carrier protein LolA [Colwellia psychrerythraea 34H]	0.369	8	1.33e-4	4	4	1153
