Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
gi|220974959|gb|EED93288.1|,gi|224000157|ref|XP_002289751.1|	hypothetical protein THAPSDRAFT_33701, partial [Thalassiosira pseudonana CCMP1335]	0.091	7	1.48e-4	3	3	1271
gi|220975050|gb|EED93379.1|,gi|224000339|ref|XP_002289842.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.092	7	1.09e-4	2	2	1272
gi|220975187|gb|EED93516.1|,gi|224000613|ref|XP_002289979.1|	importin beta-1 subunit-like protein, partial [Thalassiosira pseudonana CCMP1335]	0.092	7	3.86e-5	5	5	1273
gi|220975367|gb|EED93695.1|,gi|223997172|ref|XP_002288259.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.223	7	9.84e-5	5	5	1274
gi|220975375|gb|EED93703.1|,gi|223997188|ref|XP_002288267.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.073	7	6.11e-5	3	3	1275
gi|220975691|gb|EED94019.1|,gi|223997820|ref|XP_002288583.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.198	7	1.18e-4	5	5	1276
gi|220976202|gb|EED94530.1|,gi|223998842|ref|XP_002289094.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.337	7	1.58e-4	4	4	1277
gi|220976349|gb|EED94676.1|,gi|223995099|ref|XP_002287233.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.210	7	9.14e-5	3	3	1278
gi|220976582|gb|EED94909.1|,gi|223995585|ref|XP_002287466.1|	glutamate dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.134	7	5.29e-5	4	4	1279
gi|220976742|gb|EED95069.1|,gi|223995905|ref|XP_002287626.1|	histone H3 [Thalassiosira pseudonana CCMP1335]	0.072	7	3.19e-4	1	0	1280
gi|220977066|gb|EED95393.1|,gi|223996553|ref|XP_002287950.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.111	7	5.35e-5	4	4	1281
gi|220977663|gb|EED95989.1|,gi|223993329|ref|XP_002286348.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.125	7	1.04e-4	4	4	1282
gi|220978369|gb|EED96695.1|,gi|223994741|ref|XP_002287054.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.177	7	1.33e-4	3	3	1283
gi|223993469|ref|XP_002286418.1|,gi|220977733|gb|EED96059.1|	26S proteasome regulatory subunit [Thalassiosira pseudonana CCMP1335]	0.095	7	8.15e-5	3	3	1284
gi|223993515|ref|XP_002286441.1|,gi|220977756|gb|EED96082.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.039	7	4.64e-5	3	3	1285
gi|223994161|ref|XP_002286764.1|,gi|220978079|gb|EED96405.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.099	7	5.38e-5	4	4	1286
gi|223994331|ref|XP_002286849.1|,gi|220978164|gb|EED96490.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.227	7	1.05e-4	5	5	1287
gi|223994625|ref|XP_002286996.1|,gi|220978311|gb|EED96637.1|	U5 small nuclear ribonucleoprotein, U5 snRNP [Thalassiosira pseudonana CCMP1335]	0.085	7	3.41e-5	6	6	1288
gi|223995007|ref|XP_002287187.1|,gi|220976303|gb|EED94630.1|	carnitine acetyl transferase, partial [Thalassiosira pseudonana CCMP1335]	0.125	7	5.38e-5	6	6	1289
gi|223995257|ref|XP_002287312.1|,gi|220976428|gb|EED94755.1|	signal recognition particle 54 kDA subunit [Thalassiosira pseudonana CCMP1335]	0.150	7	6.36e-5	6	6	1290
gi|223995749|ref|XP_002287548.1|,gi|220976664|gb|EED94991.1|	probable cytidylate kinase [Thalassiosira pseudonana CCMP1335]	0.197	7	1.27e-4	4	4	1291
gi|223996363|ref|XP_002287855.1|,gi|220976971|gb|EED95298.1|	hypothetical protein THAPSDRAFT_261394, partial [Thalassiosira pseudonana CCMP1335]	0.212	7	1.19e-4	4	4	1292
gi|223996717|ref|XP_002288032.1|,gi|220977148|gb|EED95475.1|	ribonuceoprotein, partial [Thalassiosira pseudonana CCMP1335]	0.132	7	8.68e-5	4	4	1293
gi|223997136|ref|XP_002288241.1|,gi|220975349|gb|EED93677.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.118	7	4.67e-5	6	6	1294
gi|223997234|ref|XP_002288290.1|,gi|220975398|gb|EED93726.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.153	7	7.17e-5	5	5	1295
gi|223998320|ref|XP_002288833.1|,gi|220975941|gb|EED94269.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.129	7	6.55e-5	5	5	1296
gi|223998802|ref|XP_002289074.1|,gi|220976182|gb|EED94510.1|	inorganic H+ pyrophosphatase, partial [Thalassiosira pseudonana CCMP1335]	0.075	7	4.66e-5	5	4	1297
gi|224000249|ref|XP_002289797.1|,gi|220975005|gb|EED93334.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.063	7	3.33e-5	5	5	1298
gi|224001050|ref|XP_002290197.1|,gi|220973619|gb|EED91949.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.116	7	4.78e-5	5	5	1299
gi|224001124|ref|XP_002290234.1|,gi|220973656|gb|EED91986.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.129	7	5.69e-5	5	5	1300
gi|224002018|ref|XP_002290681.1|,gi|220974103|gb|EED92433.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.242	7	8.61e-5	5	5	1301
gi|224002162|ref|XP_002290753.1|,gi|220974175|gb|EED92505.1|	v-type h-atpase subunit, partial [Thalassiosira pseudonana CCMP1335]	0.217	7	1.24e-4	4	4	1302
gi|224003015|ref|XP_002291179.1|,gi|220972955|gb|EED91286.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.190	7	2.18e-4	3	3	1303
gi|224003081|ref|XP_002291212.1|,gi|220972988|gb|EED91319.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.122	7	6.62e-5	4	4	1304
gi|224003307|ref|XP_002291325.1|,gi|220973101|gb|EED91432.1|	Cryptochrome/Photolyase family 3 [Thalassiosira pseudonana CCMP1335]	0.021	7	5.41e-5	1	1	1305
gi|224003383|ref|XP_002291363.1|,gi|220973139|gb|EED91470.1|	DNA directed RNA polymerase II, second largest subunit [Thalassiosira pseudonana CCMP1335]	0.054	7	2.58e-5	5	5	1306
gi|224003895|ref|XP_002291619.1|,gi|220973395|gb|EED91726.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.111	7	1.22e-4	4	4	1307
gi|224004466|ref|XP_002295884.1|,gi|209585916|gb|ACI64601.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.114	7	7.22e-5	3	3	1308
gi|224004494|ref|XP_002295898.1|,gi|209585930|gb|ACI64615.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.076	7	4.70e-5	4	4	1309
gi|224005765|ref|XP_002291843.1|,gi|220972362|gb|EED90694.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.314	7	1.67e-4	4	4	1310
gi|224006131|ref|XP_002292026.1|,gi|220972545|gb|EED90877.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.063	7	3.64e-5	4	4	1311
gi|224007090|ref|XP_002292505.1|,gi|220972147|gb|EED90480.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.233	7	8.98e-5	5	5	1312
gi|224007389|ref|XP_002292654.1|,gi|220971516|gb|EED89850.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.113	7	1.06e-4	3	3	1313
gi|224007735|ref|XP_002292827.1|,gi|220971689|gb|EED90023.1|	hypothetical protein THAPSDRAFT_263658, partial [Thalassiosira pseudonana CCMP1335]	0.291	7	2.05e-4	4	4	1314
gi|224008987|ref|XP_002293452.1|,gi|220970852|gb|EED89188.1|	synaptobrevin [Thalassiosira pseudonana CCMP1335]	0.339	7	1.69e-4	4	4	1315
gi|224009037|ref|XP_002293477.1|,gi|220970877|gb|EED89213.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.034	7	3.54e-5	3	2	1316
gi|224009185|ref|XP_002293551.1|,gi|220970951|gb|EED89287.1|	alpha subunit of tetrameric clathrin adaptor complex AP1, partial [Thalassiosira pseudonana CCMP1335]	0.061	7	3.33e-5	5	5	1317
gi|224008795|ref|XP_002293356.1|,gi|220970756|gb|EED89092.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.061	7	3.33e-5	5	5	1317
gi|224009520|ref|XP_002293718.1|,gi|220970390|gb|EED88727.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.089	7	7.09e-5	3	3	1318
gi|224009574|ref|XP_002293745.1|,gi|220970417|gb|EED88754.1|	tom40-like protein, partial [Thalassiosira pseudonana CCMP1335]	0.235	7	1.08e-4	4	4	1319
gi|224010173|ref|XP_002294044.1|,gi|220970061|gb|EED88399.1|	probable farnesyl pyrophosphate synthetase [Thalassiosira pseudonana CCMP1335]	0.183	7	8.58e-5	5	5	1320
gi|224010267|ref|XP_002294091.1|,gi|220970108|gb|EED88446.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.186	7	8.58e-5	5	5	1321
gi|224010515|ref|XP_002294215.1|,gi|220970232|gb|EED88570.1|	hypothetical protein THAPSDRAFT_269821 [Thalassiosira pseudonana CCMP1335]	0.028	7	6.56e-5	1	1	1322
gi|224012555|ref|XP_002294930.1|,gi|220969369|gb|EED87710.1|	cold-shock DNA-binding domain-containing protein, partial [Thalassiosira pseudonana CCMP1335]	0.157	7	3.03e-4	1	1	1323
gi|224013908|ref|XP_002296618.1|,gi|220968970|gb|EED87314.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.153	7	5.14e-5	6	6	1324
gi|224015230|ref|XP_002297273.1|,gi|220968067|gb|EED86423.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.086	7	9.84e-5	3	0	1325
gi|125980829|sp|A0T0P8.1|PSBH_THAPS,gi|118411116|ref|YP_874510.1|,gi|220967808|gb|EED86184.1|,gi|2599405804|pdb|8IWH|H,gi|224015792|ref|XP_002297544.1|,gi|116739863|gb|ABK20733.1|,gi|2599405805|pdb|8IWH|h,gi|2050584463|gb|QWM93004.1|	RecName: Full=Photosystem II reaction center protein H; Short=PSII-H,photosystem II protein H (chloroplast) [Thalassiosira pseudonana],predicted protein [Thalassiosira pseudonana CCMP1335],Chain H, Photosystem II reaction center protein H,photosystem II 10 kDa phosphoprotein (chloroplast) [Thalassiosira pseudonana],Chain h, Photosystem II reaction center protein H,10 kDa phosphoprotein of photosystem II (chloroplast) [Thalassiosira pseudonana]	0.212	6	4.01e-4	1	1	1326
gi|2050584414|gb|QWM92955.1|,gi|220967789|gb|EED86165.1|,gi|116739912|gb|ABK20782.1|,gi|118411165|ref|YP_874559.1|,gi|224015754|ref|XP_002297525.1|	hypothetical protein RF39 (chloroplast) [Thalassiosira pseudonana],predicted protein [Thalassiosira pseudonana CCMP1335],conserved hypothetical protein (chloroplast) [Thalassiosira pseudonana],Ycf39 (chloroplast) [Thalassiosira pseudonana]	0.107	6	8.30e-5	4	4	1327
gi|2050584520|gb|QWM93061.1|,gi|116739947|gb|ABK20817.1|,gi|118411200|ref|YP_874594.1|,gi|125987693|sp|A0T0Y2.1|RR17_THAPS	ribosomal protein S17 (chloroplast) [Thalassiosira pseudonana],30S ribosomal protein S17 (chloroplast) [Thalassiosira pseudonana],RecName: Full=Small ribosomal subunit protein uS17c; AltName: Full=30S ribosomal protein S17, chloroplastic	0.405	6	3.15e-4	2	2	1328
gi|209586159|gb|ACI64844.1|,gi|224004952|ref|XP_002296127.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.068	6	3.99e-5	3	3	1329
gi|209586222|gb|ACI64907.1|,gi|224005078|ref|XP_002296190.1|	CTP synthase [Thalassiosira pseudonana CCMP1335]	0.084	6	4.74e-5	5	5	1330
gi|209586351|gb|ACI65036.1|,gi|224005336|ref|XP_002296319.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.030	6	1.38e-5	4	4	1331
gi|220967779|gb|EED86155.1|,gi|125987659|sp|A0T0Q9.1|RPOC2_THAPS,gi|116739874|gb|ABK20744.1|,gi|118411127|ref|YP_874521.1|,gi|2050584452|gb|QWM92993.1|,gi|224015734|ref|XP_002297515.1|	plastid RNA polymerase beta subunit, plastid-encoded [Thalassiosira pseudonana CCMP1335],RecName: Full=DNA-directed RNA polymerase subunit beta''; AltName: Full=PEP; AltName: Full=Plastid-encoded RNA polymerase subunit beta''; Short=RNA polymerase subunit beta'',DNA-directed RNA polymerase beta' chain (chloroplast) [Thalassiosira pseudonana],RNA polymerase beta'' subunit (chloroplast) [Thalassiosira pseudonana]	0.045	6	1.83e-5	6	5	1332
gi|220967793|gb|EED86169.1|,gi|118411155|ref|YP_874549.1|,gi|2050584424|gb|QWM92965.1|,gi|224015762|ref|XP_002297529.1|,gi|116739902|gb|ABK20772.1|,gi|125958211|sp|A0T0T7.1|PETD_THAPS	cytochrome b6-f complex subunit 4 [Thalassiosira pseudonana CCMP1335],cytochrome b6/f complex subunit IV (chloroplast) [Thalassiosira pseudonana],subunit IV of cytochrome b6/f complex (chloroplast) [Thalassiosira pseudonana],cytochrome b6-f complex subunit IV (chloroplast) [Thalassiosira pseudonana],RecName: Full=Cytochrome b6-f complex subunit 4; AltName: Full=17 kDa polypeptide	0.050	6	1.66e-4	1	1	1333
gi|220967855|gb|EED86228.1|,gi|224015679|ref|XP_002297489.1|	hypothetical protein THAPSDRAFT_bd1542 [Thalassiosira pseudonana CCMP1335]	0.037	6	2.66e-5	2	2	1334
gi|220968632|gb|EED86978.1|,gi|224014228|ref|XP_002296777.1|	metalloprotease [Thalassiosira pseudonana CCMP1335]	0.083	6	4.05e-5	4	4	1335
gi|220969073|gb|EED87416.1|,gi|224013397|ref|XP_002295350.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.294	6	1.24e-4	4	4	1336
gi|220969112|gb|EED87454.1|,gi|224012996|ref|XP_002295150.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.027	6	4.49e-5	2	2	1337
gi|220969324|gb|EED87665.1|,gi|224012465|ref|XP_002294885.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.189	6	8.08e-5	5	5	1338
gi|220969389|gb|EED87730.1|,gi|224012595|ref|XP_002294950.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.115	6	5.43e-5	4	4	1339
gi|220969705|gb|EED88045.1|,gi|224012064|ref|XP_002294685.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.667	6	2.94e-4	3	3	1340
gi|220969758|gb|EED88098.1|,gi|224012170|ref|XP_002294738.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.186	6	8.33e-5	3	3	1341
gi|220970199|gb|EED88537.1|,gi|224010449|ref|XP_002294182.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.166	6	1.37e-4	3	3	1342
gi|220970404|gb|EED88741.1|,gi|224009548|ref|XP_002293732.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.235	6	1.95e-4	3	3	1343
gi|220970624|gb|EED88961.1|,gi|224009988|ref|XP_002293952.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.192	6	8.08e-5	4	4	1344
gi|220970758|gb|EED89094.1|,gi|224008799|ref|XP_002293358.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.156	6	9.81e-5	2	2	1345
gi|220970779|gb|EED89115.1|,gi|224008841|ref|XP_002293379.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.151	6	9.49e-5	4	4	1346
gi|220970930|gb|EED89266.1|,gi|224009143|ref|XP_002293530.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.019	6	3.94e-5	1	1	1347
gi|220971016|gb|EED89352.1|,gi|224009315|ref|XP_002293616.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.163	6	1.01e-4	3	3	1348
gi|220971149|gb|EED89484.1|,gi|224008128|ref|XP_002293023.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.150	6	1.17e-4	3	3	1349
gi|220971301|gb|EED89636.1|,gi|224008432|ref|XP_002293175.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.415	6	1.87e-4	3	3	1350
gi|220971598|gb|EED89932.1|,gi|224007553|ref|XP_002292736.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.246	6	1.36e-4	3	3	1351
gi|220972196|gb|EED90528.1|,gi|224005433|ref|XP_002291677.1|	triose or hexose phosphate/phosphate translocator [Thalassiosira pseudonana CCMP1335]	0.048	6	6.64e-5	3	3	1352
gi|224015273|ref|XP_002297294.1|,gi|220968039|gb|EED86396.1|	triose or hexose phosphate/phosphate translocator [Thalassiosira pseudonana CCMP1335]	0.062	6	8.60e-5	3	3	1352
gi|220972490|gb|EED90822.1|,gi|224006021|ref|XP_002291971.1|	urease accessory protein, partial [Thalassiosira pseudonana CCMP1335]	0.240	6	1.22e-4	4	4	1353
gi|220972961|gb|EED91292.1|,gi|224003027|ref|XP_002291185.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.167	6	1.42e-4	3	3	1354
gi|220973322|gb|EED91653.1|,gi|224003749|ref|XP_002291546.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.176	6	2.02e-4	3	3	1355
gi|220973935|gb|EED92265.1|,gi|224001682|ref|XP_002290513.1|	phenylalanyl-trna synthetase [Thalassiosira pseudonana CCMP1335]	0.079	6	5.24e-5	3	3	1356
gi|220973988|gb|EED92318.1|,gi|224001788|ref|XP_002290566.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.096	6	4.45e-5	5	5	1357
gi|220974127|gb|EED92457.1|,gi|224002066|ref|XP_002290705.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.339	6	2.37e-4	3	3	1358
gi|220974272|gb|EED92602.1|,gi|224002356|ref|XP_002290850.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.043	6	1.66e-5	5	5	1359
gi|220974558|gb|EED92887.1|,gi|223999355|ref|XP_002289350.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.118	6	5.19e-5	5	5	1360
gi|220974926|gb|EED93255.1|,gi|224000091|ref|XP_002289718.1|	probable SOLUBLE pyridine nucleotide transhydrogenase [Thalassiosira pseudonana CCMP1335]	0.152	6	5.68e-5	5	5	1361
gi|220974955|gb|EED93284.1|,gi|224000149|ref|XP_002289747.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.254	6	9.33e-5	5	5	1362
gi|220975011|gb|EED93340.1|,gi|224000261|ref|XP_002289803.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.142	6	1.34e-4	3	3	1363
gi|220975086|gb|EED93415.1|,gi|224000411|ref|XP_002289878.1|	probable methylmalonyl-coa mutase [Thalassiosira pseudonana CCMP1335]	0.070	6	3.72e-5	4	4	1364
gi|220975611|gb|EED93939.1|,gi|223997660|ref|XP_002288503.1|	threonyl-trna synthetase [Thalassiosira pseudonana CCMP1335]	0.093	6	4.47e-5	4	4	1365
gi|220975764|gb|EED94092.1|,gi|223997966|ref|XP_002288656.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.046	6	4.09e-5	3	3	1366
gi|220975801|gb|EED94129.1|,gi|220970680|gb|EED89017.1|,gi|224010100|ref|XP_002294008.1|,gi|223998040|ref|XP_002288693.1|	histone H2A [Thalassiosira pseudonana CCMP1335]	0.315	6	2.14e-4	2	1	1367
gi|209585850|gb|ACI64535.1|,gi|224004334|ref|XP_002295818.1|,gi|209586198|gb|ACI64883.1|,gi|224005030|ref|XP_002296166.1|	histone H2A [Thalassiosira pseudonana CCMP1335],predicted protein [Thalassiosira pseudonana CCMP1335]	0.315	6	2.14e-4	2	1	1367
gi|220975829|gb|EED94157.1|,gi|223998096|ref|XP_002288721.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.208	6	1.28e-4	2	2	1368
gi|220975884|gb|EED94212.1|,gi|223998206|ref|XP_002288776.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.273	6	4.82e-4	3	3	1369
gi|220976139|gb|EED94467.1|,gi|223998716|ref|XP_002289031.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.105	6	4.34e-5	4	4	1370
gi|220976346|gb|EED94673.1|,gi|223995093|ref|XP_002287230.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.158	6	7.77e-5	4	4	1371
gi|220976924|gb|EED95251.1|,gi|223996269|ref|XP_002287808.1|	arf-type small G protein [Thalassiosira pseudonana CCMP1335]	0.177	6	1.38e-4	3	3	1372
gi|220976997|gb|EED95324.1|,gi|223996415|ref|XP_002287881.1|	inositol 5-phosphatase [Thalassiosira pseudonana CCMP1335]	0.074	6	3.07e-5	5	5	1373
gi|220977076|gb|EED95403.1|,gi|223996573|ref|XP_002287960.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.059	6	2.86e-5	4	4	1374
gi|220977137|gb|EED95464.1|,gi|223996695|ref|XP_002288021.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.271	6	2.05e-4	2	2	1375
gi|220977152|gb|EED95479.1|,gi|223996725|ref|XP_002288036.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.239	6	8.80e-5	4	4	1376
gi|220977181|gb|EED95508.1|,gi|223996783|ref|XP_002288065.1|	at-like rab-type small G protein, partial [Thalassiosira pseudonana CCMP1335]	0.249	6	1.34e-4	5	4	1377
gi|220977199|gb|EED95526.1|,gi|223996819|ref|XP_002288083.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.051	6	6.46e-5	2	2	1378
gi|220977338|gb|EED95664.1|,gi|223992679|ref|XP_002286023.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.023	6	7.61e-5	1	1	1379
gi|220977745|gb|EED96071.1|,gi|223993493|ref|XP_002286430.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.156	6	8.63e-5	4	4	1380
gi|220977962|gb|EED96288.1|,gi|223993927|ref|XP_002286647.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.102	6	8.15e-5	3	3	1381
gi|220978140|gb|EED96466.1|,gi|223994283|ref|XP_002286825.1|	cysteinyl-trna synthetase [Thalassiosira pseudonana CCMP1335]	0.078	6	3.28e-5	5	5	1382
gi|223992565|ref|XP_002285966.1|,gi|220977281|gb|EED95607.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.205	6	5.16e-5	5	5	1383
gi|223994077|ref|XP_002286722.1|,gi|220978037|gb|EED96363.1|	glutamine phosphoribosylpyrophosphate amidotransferase [Thalassiosira pseudonana CCMP1335]	0.086	6	4.93e-5	4	4	1384
gi|223994081|ref|XP_002286724.1|,gi|220978039|gb|EED96365.1|	prephenate dehydratase, partial [Thalassiosira pseudonana CCMP1335]	0.173	6	8.63e-5	4	4	1385
gi|223994117|ref|XP_002286742.1|,gi|220978057|gb|EED96383.1|	tRNA synthetase, partial [Thalassiosira pseudonana CCMP1335]	0.078	6	4.92e-5	4	4	1386
gi|223995079|ref|XP_002287223.1|,gi|220976339|gb|EED94666.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.041	6	2.65e-5	4	4	1387
gi|223996095|ref|XP_002287721.1|,gi|220976837|gb|EED95164.1|	translation initiation factor sui1-like protein, partial [Thalassiosira pseudonana CCMP1335]	0.398	6	2.57e-4	2	2	1388
gi|223997174|ref|XP_002288260.1|,gi|220975368|gb|EED93696.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.244	6	1.29e-4	4	4	1389
gi|223997264|ref|XP_002288305.1|,gi|220975413|gb|EED93741.1|	atp-dependent RNA helicase [Thalassiosira pseudonana CCMP1335]	0.188	6	7.01e-5	5	5	1390
gi|223997870|ref|XP_002288608.1|,gi|220975716|gb|EED94044.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.265	6	1.30e-4	4	4	1391
gi|223997998|ref|XP_002288672.1|,gi|220975780|gb|EED94108.1|	cyclin dependent kinase [Thalassiosira pseudonana CCMP1335]	0.143	6	8.63e-5	3	2	1392
gi|223998028|ref|XP_002288687.1|,gi|220975795|gb|EED94123.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.034	6	7.59e-5	2	0	1393
gi|223998262|ref|XP_002288804.1|,gi|220975912|gb|EED94240.1|	electron transfer flavoprotein ubiquinone oxidoreductase [Thalassiosira pseudonana CCMP1335]	0.074	6	3.94e-5	4	4	1394
gi|223998790|ref|XP_002289068.1|,gi|220976176|gb|EED94504.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.346	6	1.95e-4	4	4	1395
gi|223999045|ref|XP_002289195.1|,gi|220974403|gb|EED92732.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.061	6	4.01e-5	3	2	1396
gi|223999445|ref|XP_002289395.1|,gi|220974603|gb|EED92932.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.145	6	6.28e-5	4	4	1397
gi|223999555|ref|XP_002289450.1|,gi|220974658|gb|EED92987.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.228	6	1.29e-4	4	4	1398
gi|223999609|ref|XP_002289477.1|,gi|220974685|gb|EED93014.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.072	6	4.52e-5	3	3	1399
gi|223999675|ref|XP_002289510.1|,gi|220974718|gb|EED93047.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.163	6	5.85e-5	4	4	1400
gi|224000505|ref|XP_002289925.1|,gi|220975133|gb|EED93462.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.140	6	7.91e-5	3	3	1401
gi|224000713|ref|XP_002290029.1|,gi|220975237|gb|EED93566.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.088	6	4.31e-5	4	4	1402
gi|224000868|ref|XP_002290106.1|,gi|220973528|gb|EED91858.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.160	6	1.37e-4	3	3	1403
gi|224000936|ref|XP_002290140.1|,gi|220973562|gb|EED91892.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.141	6	3.30e-5	6	6	1404
gi|224001808|ref|XP_002290576.1|,gi|220973998|gb|EED92328.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.022	6	9.56e-5	2	0	1405
gi|589908184|dbj|BAO52719.1|	delta carbonic anhydrase [Thalassiosira pseudonana CCMP1335]	0.015	6	6.54e-5	2	0	1405
gi|224003175|ref|XP_002291259.1|,gi|220973035|gb|EED91366.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.128	6	8.10e-5	3	3	1406
gi|224003683|ref|XP_002291513.1|,gi|220973289|gb|EED91620.1|	probable malate synthase [Thalassiosira pseudonana CCMP1335]	0.097	6	4.77e-5	6	6	1407
gi|224004132|ref|XP_002295717.1|,gi|209585749|gb|ACI64434.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.174	6	9.04e-5	4	4	1408
gi|224004380|ref|XP_002295841.1|,gi|209585873|gb|ACI64558.1|	aspartate-tRNA ligase or aspartyl tRNA synthetase [Thalassiosira pseudonana CCMP1335]	0.063	6	5.52e-5	3	2	1409
gi|224004506|ref|XP_002295904.1|,gi|209585936|gb|ACI64621.1|	nitrate transporter [Thalassiosira pseudonana CCMP1335]	0.027	6	5.42e-5	1	0	1410
gi|224004560|ref|XP_002295931.1|,gi|209585963|gb|ACI64648.1|	aldo-keto oxidoreductase [Thalassiosira pseudonana CCMP1335]	0.099	6	7.06e-5	3	3	1411
