Protein(s)	Protein Description(s)	Sequence Coverage	PSMs	NSAF	Distinct Peptides	Unique Peptides	Protein Group Number
gi|220975821|gb|EED94149.1|,gi|223998080|ref|XP_002288713.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.120	4	2.67e-5	4	4	1757
gi|220975886|gb|EED94214.1|,gi|223998210|ref|XP_002288778.1|	clathrin adaptor complex subunit [Thalassiosira pseudonana CCMP1335]	0.115	4	3.79e-5	3	3	1758
gi|220976044|gb|EED94372.1|,gi|223998526|ref|XP_002288936.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.071	4	1.90e-5	4	4	1759
gi|220976070|gb|EED94398.1|,gi|223998578|ref|XP_002288962.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.126	4	7.84e-5	3	3	1760
gi|220976189|gb|EED94517.1|,gi|223998816|ref|XP_002289081.1|	propionyl-coa carboxylase, partial [Thalassiosira pseudonana CCMP1335]	0.114	4	3.22e-5	3	3	1761
gi|220976268|gb|EED94595.1|,gi|223994937|ref|XP_002287152.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.073	4	2.88e-5	3	3	1762
gi|220976491|gb|EED94818.1|,gi|223995383|ref|XP_002287375.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.299	4	1.66e-4	3	3	1763
gi|220976616|gb|EED94943.1|,gi|223995653|ref|XP_002287500.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.073	4	3.93e-5	2	2	1764
gi|220976987|gb|EED95314.1|,gi|223996395|ref|XP_002287871.1|	serine threonine phosphatase [Thalassiosira pseudonana CCMP1335]	0.076	4	5.09e-5	2	0	1765
gi|220977020|gb|EED95347.1|,gi|223996461|ref|XP_002287904.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.078	4	4.09e-5	2	2	1766
gi|220977065|gb|EED95392.1|,gi|223996551|ref|XP_002287949.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.093	4	4.06e-5	3	3	1767
gi|220977390|gb|EED95716.1|,gi|223992783|ref|XP_002286075.1|	rubisco small subunit small subunit n-methyltransferase, partial [Thalassiosira pseudonana CCMP1335]	0.124	4	3.72e-5	3	3	1768
gi|220977398|gb|EED95724.1|,gi|223992799|ref|XP_002286083.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.058	4	7.18e-5	1	1	1769
gi|220977419|gb|EED95745.1|,gi|223992841|ref|XP_002286104.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.203	4	1.26e-4	1	1	1770
gi|220977794|gb|EED96120.1|,gi|223993591|ref|XP_002286479.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.031	4	2.81e-5	1	1	1771
gi|220977871|gb|EED96197.1|,gi|223993745|ref|XP_002286556.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.070	4	5.69e-5	3	3	1772
gi|220978128|gb|EED96454.1|,gi|223994259|ref|XP_002286813.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.071	4	5.23e-5	2	2	1773
gi|220978308|gb|EED96634.1|,gi|223994619|ref|XP_002286993.1|	HSP70 domain-containing protein, partial [Thalassiosira pseudonana CCMP1335]	0.125	4	5.16e-5	3	3	1774
gi|223992587|ref|XP_002285977.1|,gi|220977292|gb|EED95618.1|	hypothetical protein THAPSDRAFT_38957 [Thalassiosira pseudonana CCMP1335]	0.101	4	7.41e-5	2	2	1775
gi|223992659|ref|XP_002286013.1|,gi|220977328|gb|EED95654.1|	sucrose non-fermenting (SNF-1) related serine threonine protein kinase [Thalassiosira pseudonana CCMP1335]	0.054	4	2.92e-5	3	3	1776
gi|223992699|ref|XP_002286033.1|,gi|220977348|gb|EED95674.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.552	4	1.05e-4	4	4	1777
gi|223993007|ref|XP_002286187.1|,gi|220977502|gb|EED95828.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.432	4	2.18e-4	2	2	1778
gi|223993261|ref|XP_002286314.1|,gi|220977629|gb|EED95955.1|	member of the clp superfamily, regulatory gamma subunit, partial [Thalassiosira pseudonana CCMP1335]	0.029	4	2.07e-5	2	2	1779
gi|223993295|ref|XP_002286331.1|,gi|220977646|gb|EED95972.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.113	4	3.05e-5	3	3	1780
gi|223993485|ref|XP_002286426.1|,gi|220977741|gb|EED96067.1|	mu subunit of AP4-like protein [Thalassiosira pseudonana CCMP1335]	0.064	4	3.57e-5	2	2	1781
gi|223993513|ref|XP_002286440.1|,gi|220977755|gb|EED96081.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.057	4	2.48e-5	3	3	1782
gi|223993815|ref|XP_002286591.1|,gi|220977906|gb|EED96232.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.029	4	8.03e-6	4	4	1783
gi|223993869|ref|XP_002286618.1|,gi|220977933|gb|EED96259.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.094	4	3.91e-5	3	3	1784
gi|223994081|ref|XP_002286724.1|,gi|220978039|gb|EED96365.1|	prephenate dehydratase, partial [Thalassiosira pseudonana CCMP1335]	0.094	4	5.26e-5	2	2	1785
gi|223994161|ref|XP_002286764.1|,gi|220978079|gb|EED96405.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.052	4	2.81e-5	2	2	1786
gi|223994173|ref|XP_002286770.1|,gi|220978085|gb|EED96411.1|	udp-d-glucose 6-dehydrogenase [Thalassiosira pseudonana CCMP1335]	0.087	4	3.70e-5	3	3	1787
gi|223994497|ref|XP_002286932.1|,gi|220978247|gb|EED96573.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.182	4	8.64e-5	2	2	1788
gi|223994625|ref|XP_002286996.1|,gi|220978311|gb|EED96637.1|	U5 small nuclear ribonucleoprotein, U5 snRNP [Thalassiosira pseudonana CCMP1335]	0.049	4	1.78e-5	4	4	1789
gi|223994717|ref|XP_002287042.1|,gi|220978357|gb|EED96683.1|	plant like protein [Thalassiosira pseudonana CCMP1335]	0.098	4	4.17e-5	3	3	1790
gi|223995249|ref|XP_002287308.1|,gi|220976424|gb|EED94751.1|	canine-like rab-type small G protein [Thalassiosira pseudonana CCMP1335]	0.171	4	8.37e-5	3	3	1791
gi|223995497|ref|XP_002287422.1|,gi|220976538|gb|EED94865.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.056	4	3.12e-5	4	4	1792
gi|223996095|ref|XP_002287721.1|,gi|220976837|gb|EED95164.1|	translation initiation factor sui1-like protein, partial [Thalassiosira pseudonana CCMP1335]	0.398	4	1.57e-4	2	2	1793
gi|223996363|ref|XP_002287855.1|,gi|220976971|gb|EED95298.1|	hypothetical protein THAPSDRAFT_261394, partial [Thalassiosira pseudonana CCMP1335]	0.100	4	6.21e-5	2	2	1794
gi|223996765|ref|XP_002288056.1|,gi|220977172|gb|EED95499.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.045	4	2.34e-5	3	3	1795
gi|223996859|ref|XP_002288103.1|,gi|220977219|gb|EED95546.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.109	4	4.00e-5	3	3	1796
gi|223997018|ref|XP_002288182.1|,gi|220975290|gb|EED93618.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.179	4	1.15e-4	2	2	1797
gi|223997094|ref|XP_002288220.1|,gi|220975328|gb|EED93656.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.333	4	1.25e-4	2	2	1798
gi|223997100|ref|XP_002288223.1|,gi|220975331|gb|EED93659.1|	oliosaccharyl transferase, partial [Thalassiosira pseudonana CCMP1335]	0.019	4	2.23e-5	2	0	1799
gi|223997142|ref|XP_002288244.1|,gi|220975352|gb|EED93680.1|	succinoaminoimidazolecarboximide ribonucleotide synthetase [Thalassiosira pseudonana CCMP1335]	0.103	4	4.89e-5	3	3	1800
gi|220975351|gb|EED93679.1|,gi|223997140|ref|XP_002288243.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.090	4	4.28e-5	3	3	1800
gi|223997244|ref|XP_002288295.1|,gi|220975403|gb|EED93731.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.119	4	4.09e-5	4	4	1801
gi|223997708|ref|XP_002288527.1|,gi|220975635|gb|EED93963.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.051	4	2.85e-5	3	2	1802
gi|223997722|ref|XP_002288534.1|,gi|220975642|gb|EED93970.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.109	4	5.51e-5	3	3	1803
gi|223998028|ref|XP_002288687.1|,gi|220975795|gb|EED94123.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.034	4	4.63e-5	2	0	1804
gi|223998576|ref|XP_002288961.1|,gi|220976069|gb|EED94397.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.073	4	1.31e-4	1	1	1805
gi|223998866|ref|XP_002289106.1|,gi|220976214|gb|EED94542.1|	acyl-coa-binding protein [Thalassiosira pseudonana CCMP1335]	0.366	4	1.44e-4	3	3	1806
gi|223999019|ref|XP_002289182.1|,gi|220974390|gb|EED92719.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.027	4	1.62e-5	2	2	1807
gi|223999027|ref|XP_002289186.1|,gi|220974394|gb|EED92723.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.051	4	1.67e-5	4	4	1808
gi|223999091|ref|XP_002289218.1|,gi|220974426|gb|EED92755.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.105	4	6.26e-5	2	2	1809
gi|223999129|ref|XP_002289237.1|,gi|220974445|gb|EED92774.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.170	4	3.93e-5	4	4	1810
gi|223999149|ref|XP_002289247.1|,gi|220974455|gb|EED92784.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.062	4	2.05e-5	3	3	1811
gi|223999187|ref|XP_002289266.1|,gi|220974474|gb|EED92803.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.180	4	1.21e-4	2	2	1812
gi|223999209|ref|XP_002289277.1|,gi|220974485|gb|EED92814.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.085	4	5.51e-5	3	3	1813
gi|223999309|ref|XP_002289327.1|,gi|220974535|gb|EED92864.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.304	4	8.78e-5	3	3	1814
gi|223999375|ref|XP_002289360.1|,gi|220974568|gb|EED92897.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.044	4	1.77e-5	3	3	1815
gi|223999675|ref|XP_002289510.1|,gi|220974718|gb|EED93047.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.073	4	3.57e-5	2	2	1816
gi|223999695|ref|XP_002289520.1|,gi|220974728|gb|EED93057.1|	ABC transporter, partial [Thalassiosira pseudonana CCMP1335]	0.036	4	1.40e-5	3	3	1817
gi|223999821|ref|XP_002289583.1|,gi|220974791|gb|EED93120.1|	quinolinate synthetase, partial [Thalassiosira pseudonana CCMP1335]	0.047	4	3.14e-5	3	3	1818
gi|223999831|ref|XP_002289588.1|,gi|220974796|gb|EED93125.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.026	4	5.31e-5	1	0	1819
gi|223996513|ref|XP_002287930.1|,gi|220977046|gb|EED95373.1|	cdc2/cdc28 protein kinase, partial [Thalassiosira pseudonana CCMP1335]	0.027	4	5.55e-5	1	0	1819
gi|224000385|ref|XP_002289865.1|,gi|220975073|gb|EED93402.1|	acetyl-coenzyme a synthetase [Thalassiosira pseudonana CCMP1335]	0.045	4	2.21e-5	3	2	1820
gi|224000395|ref|XP_002289870.1|,gi|220975078|gb|EED93407.1|	hypothetical protein THAPSDRAFT_33937 [Thalassiosira pseudonana CCMP1335]	0.115	4	5.16e-5	3	3	1821
gi|224000627|ref|XP_002289986.1|,gi|220975194|gb|EED93523.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.031	4	1.04e-5	4	0	1822
gi|224000756|ref|XP_002290050.1|,gi|220973472|gb|EED91802.1|	hypothetical protein THAPSDRAFT_262381, partial [Thalassiosira pseudonana CCMP1335]	0.160	4	2.15e-4	3	3	1823
gi|224001138|ref|XP_002290241.1|,gi|220973663|gb|EED91993.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.050	4	3.08e-5	3	3	1824
gi|224001362|ref|XP_002290353.1|,gi|220973775|gb|EED92105.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.097	4	5.08e-5	3	3	1825
gi|224001390|ref|XP_002290367.1|,gi|220973789|gb|EED92119.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.048	4	3.39e-5	2	2	1826
gi|224001764|ref|XP_002290554.1|,gi|220973976|gb|EED92306.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.092	4	6.16e-5	2	2	1827
gi|224001960|ref|XP_002290652.1|,gi|220974074|gb|EED92404.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.042	4	1.87e-5	3	3	1828
gi|224002232|ref|XP_002290788.1|,gi|220974210|gb|EED92540.1|	hypothetical protein THAPSDRAFT_268929 [Thalassiosira pseudonana CCMP1335]	0.058	4	3.11e-5	3	3	1829
gi|224002250|ref|XP_002290797.1|,gi|220974219|gb|EED92549.1|	RM17, ribosomal protein 17 mitochondrial large ribosomal subunit, partial [Thalassiosira pseudonana CCMP1335]	0.153	4	1.37e-4	2	2	1830
gi|224002697|ref|XP_002291020.1|,gi|220972796|gb|EED91127.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.094	4	6.36e-5	2	2	1831
gi|224004466|ref|XP_002295884.1|,gi|209585916|gb|ACI64601.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.105	4	3.77e-5	3	3	1832
gi|224004868|ref|XP_002296085.1|,gi|209586117|gb|ACI64802.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.064	4	1.77e-5	4	1	1833
gi|224004932|ref|XP_002296117.1|,gi|209586149|gb|ACI64834.1|	Arg1 arginase 1, partial [Thalassiosira pseudonana CCMP1335]	0.110	4	5.40e-5	4	4	1834
gi|224004988|ref|XP_002296145.1|,gi|209586177|gb|ACI64862.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.055	4	2.55e-5	3	3	1835
gi|224005402|ref|XP_002296352.1|,gi|209586384|gb|ACI65069.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.139	4	9.34e-5	2	2	1836
gi|224005565|ref|XP_002291743.1|,gi|220972262|gb|EED90594.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.239	4	6.43e-5	3	3	1837
gi|224005591|ref|XP_002291756.1|,gi|220972275|gb|EED90607.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.112	4	6.96e-5	2	2	1838
gi|224005603|ref|XP_002291762.1|,gi|220972281|gb|EED90613.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.166	4	6.24e-5	3	3	1839
gi|224005729|ref|XP_002291825.1|,gi|220972344|gb|EED90676.1|	hypothetical protein THAPSDRAFT_41583 [Thalassiosira pseudonana CCMP1335]	0.116	4	4.79e-5	3	3	1840
gi|224005801|ref|XP_002291861.1|,gi|220972380|gb|EED90712.1|	hypothetical protein THAPSDRAFT_7704 [Thalassiosira pseudonana CCMP1335]	0.089	4	2.80e-5	3	3	1841
gi|224005835|ref|XP_002291878.1|,gi|220972397|gb|EED90729.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.203	4	1.17e-4	2	2	1842
gi|224005895|ref|XP_002291908.1|,gi|220972427|gb|EED90759.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.091	4	4.47e-5	3	3	1843
gi|224007158|ref|XP_002292539.1|,gi|220972181|gb|EED90514.1|,gi|224015901|ref|XP_002297595.1|,gi|220967734|gb|EED86117.1|	hypothetical protein THAPSDRAFT_36223, partial [Thalassiosira pseudonana CCMP1335],hypothetical protein THAPSDRAFT_bd1464, partial [Thalassiosira pseudonana CCMP1335]	0.116	4	6.26e-5	2	2	1844
gi|224007369|ref|XP_002292644.1|,gi|220971506|gb|EED89840.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.117	4	6.51e-5	2	2	1845
gi|224007775|ref|XP_002292847.1|,gi|220971709|gb|EED90043.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.018	4	4.10e-5	1	0	1846
gi|224007821|ref|XP_002292870.1|,gi|220971732|gb|EED90066.1|	FADH-2,4-dienoyl-CoA reductase [Thalassiosira pseudonana CCMP1335]	0.075	4	2.02e-5	4	4	1847
gi|224007913|ref|XP_002292916.1|,gi|220971778|gb|EED90112.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.059	4	3.80e-5	3	3	1848
gi|224008118|ref|XP_002293018.1|,gi|220971144|gb|EED89479.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.156	4	5.87e-5	4	4	1849
gi|224008138|ref|XP_002293028.1|,gi|220971154|gb|EED89489.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.150	4	5.37e-5	4	4	1850
gi|224008396|ref|XP_002293157.1|,gi|220971283|gb|EED89618.1|	acyl-coa oxidase, partial [Thalassiosira pseudonana CCMP1335]	0.063	4	2.36e-5	3	3	1851
gi|224008406|ref|XP_002293162.1|,gi|220971288|gb|EED89623.1|	hypothetical protein THAPSDRAFT_263880, partial [Thalassiosira pseudonana CCMP1335]	0.181	4	9.12e-5	2	2	1852
gi|224009153|ref|XP_002293535.1|,gi|220970935|gb|EED89271.1|	ribose-phosphat pyrophosphokinase, partial [Thalassiosira pseudonana CCMP1335]	0.092	4	4.95e-5	4	4	1853
gi|224009271|ref|XP_002293594.1|,gi|220970994|gb|EED89330.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.346	4	9.97e-5	4	4	1854
gi|224009470|ref|XP_002293693.1|,gi|220970365|gb|EED88702.1|	glutathione s-transferase [Thalassiosira pseudonana CCMP1335]	0.198	4	7.11e-5	3	3	1855
gi|224009520|ref|XP_002293718.1|,gi|220970390|gb|EED88727.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.050	4	3.70e-5	2	2	1856
gi|224009604|ref|XP_002293760.1|,gi|220970432|gb|EED88769.1|	prolyl 4-hydroxylase alpha subunit, partial [Thalassiosira pseudonana CCMP1335]	0.165	4	7.84e-5	3	3	1857
gi|224009636|ref|XP_002293776.1|,gi|220970448|gb|EED88785.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.080	4	2.60e-5	4	4	1858
gi|224009684|ref|XP_002293800.1|,gi|220970472|gb|EED88809.1|	hypothetical protein THAPSDRAFT_37294, partial [Thalassiosira pseudonana CCMP1335]	0.082	4	2.86e-5	4	4	1859
gi|224009772|ref|XP_002293844.1|,gi|220970516|gb|EED88853.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.171	4	5.87e-5	3	3	1860
gi|224009890|ref|XP_002293903.1|,gi|220970575|gb|EED88912.1|	heterotrimeric G protein alpha subunit 1, partial [Thalassiosira pseudonana CCMP1335]	0.077	4	4.81e-5	3	3	1861
gi|224009896|ref|XP_002293906.1|,gi|220970578|gb|EED88915.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.032	4	1.65e-5	2	2	1862
gi|224010583|ref|XP_002294249.1|,gi|220970266|gb|EED88604.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.027	4	1.21e-5	3	3	1863
gi|224010591|ref|XP_002294253.1|,gi|220970270|gb|EED88608.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.083	4	3.04e-5	3	3	1864
gi|224011245|ref|XP_002295397.1|,gi|209583428|gb|ACI64114.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.156	4	8.97e-5	2	2	1865
gi|224011645|ref|XP_002295597.1|,gi|209583628|gb|ACI64314.1|	1-deoxy-D-xylulose 5-phosphate reductoisomerase [Thalassiosira pseudonana CCMP1335]	0.081	4	3.35e-5	3	3	1866
gi|224012471|ref|XP_002294888.1|,gi|220969327|gb|EED87668.1|	spermine synthase [Thalassiosira pseudonana CCMP1335]	0.161	4	5.40e-5	3	3	1867
gi|224012978|ref|XP_002295141.1|,gi|220969103|gb|EED87445.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.026	4	3.02e-5	1	1	1868
gi|224013148|ref|XP_002295226.1|,gi|220969188|gb|EED87530.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.088	4	3.96e-5	3	3	1869
gi|224013642|ref|XP_002296485.1|,gi|220968837|gb|EED87181.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.052	4	3.63e-5	2	2	1870
gi|224013908|ref|XP_002296618.1|,gi|220968970|gb|EED87314.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.065	4	2.69e-5	4	4	1871
gi|224014066|ref|XP_002296696.1|,gi|220968551|gb|EED86897.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.089	4	5.35e-5	2	2	1872
gi|224014752|ref|XP_002297038.1|,gi|220968418|gb|EED86766.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.171	4	1.54e-4	2	2	1873
gi|224015576|ref|XP_002297439.1|,gi|220967886|gb|EED86256.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.399	4	1.06e-4	3	3	1874
gi|224015821|ref|XP_002297558.1|,gi|220967766|gb|EED86143.1|,gi|118411221|ref|YP_874615.1|,gi|125991207|sp|A0T103.1|THIG_THAPS,gi|2050584499|gb|QWM93040.1|,gi|116739968|gb|ABK20838.1|	thiamine biosynthesis protein [Thalassiosira pseudonana CCMP1335],thiamin biosynthesis protein G (chloroplast) [Thalassiosira pseudonana],RecName: Full=Thiazole synthase,thiamine biosynthesis protein (chloroplast) [Thalassiosira pseudonana],thiamine biosynthesis protein G (chloroplast) [Thalassiosira pseudonana]	0.216	4	6.00e-5	4	4	1875
gi|2599405800|pdb|8IWH|F,gi|118411159|ref|YP_874553.1|,gi|2050584420|gb|QWM92961.1|,gi|2599405801|pdb|8IWH|f,gi|116739906|gb|ABK20776.1|,gi|125964928|sp|A0T0U1.1|PSBF_THAPS	Chain F, Cytochrome b559 subunit beta,photosystem II protein VI (chloroplast) [Thalassiosira pseudonana],cytochrome b559 beta subunit of photosystem II (chloroplast) [Thalassiosira pseudonana],Chain f, Cytochrome b559 subunit beta,cytochrome b559 beta chain (chloroplast) [Thalassiosira pseudonana],RecName: Full=Cytochrome b559 subunit beta; AltName: Full=PSII reaction center subunit VI	0.326	4	3.76e-4	1	1	1876
gi|295032882|emb|CBL63579.1|,gi|1074164099|emb|SCV75147.1|,gi|295019540|emb|CBL66677.1|,gi|295806790|emb|CBL86481.1|,gi|60220760|emb|CAI58879.1|,gi|126633802|emb|CAM55857.1|,gi|76059260|emb|CAJ30827.1|,gi|295033454|emb|CBL63707.1|,gi|296175260|emb|CBL95053.1|,gi|295033640|emb|CBL63771.1|,gi|295016848|emb|CBL59075.1|,gi|295034805|emb|CBL63900.1|,gi|295034025|emb|CBL63836.1|,gi|295034991|emb|CBL63964.1|,gi|295019149|emb|CBL66613.1|,gi|160830382|emb|CAP40261.1|,gi|55852418|gb|AAV67799.1|,gi|295033068|emb|CBL63643.1|,gi|218035979|emb|CAT05457.1|	unnamed protein product [Thalassiosira pseudonana],polyunsaturated fatty acid elongase 1 [Thalassiosira pseudonana]	0.059	4	5.94e-5	1	1	1877
gi|220975589|gb|EED93917.1|,gi|223997616|ref|XP_002288481.1|	probable microsomal very long chain fatty acid elongase [Thalassiosira pseudonana CCMP1335]	0.059	4	5.94e-5	1	1	1877
gi|74100247|gb|AAZ99408.1|,gi|74325181|ref|YP_316601.1|	ATPase subunit 8 (mitochondrion) [Thalassiosira pseudonana]	0.276	4	2.12e-4	2	2	1878
WP_011042426.1,AAZ27825.1	DEAD/DEAH box helicase [Colwellia psychrerythraea],ATP-dependent RNA helicase, DEAD box family [Colwellia psychrerythraea 34H]	0.020	3	2.66e-5	1	0	1879
gi|223999483|ref|XP_002289414.1|,gi|220974622|gb|EED92951.1|	atp-dependent RNA helicase [Thalassiosira pseudonana CCMP1335]	0.018	3	2.45e-5	1	0	1879
WP_011044117.1,AAZ26473.1	MULTISPECIES: ArsJ-associated glyceraldehyde-3-phosphate dehydrogenase [Colwellia],glyceraldehyde-3-phosphate dehydrogenase, type I [Colwellia psychrerythraea 34H]	0.024	3	3.60e-5	1	0	1880
WP_011044842.1,AAZ26286.1,sp|Q47WR1.1|ENO_COLP3	MULTISPECIES: phosphopyruvate hydratase [Colwellia],enolase [Colwellia psychrerythraea 34H],RecName: Full=Enolase; AltName: Full=2-phospho-D-glycerate hydro-lyase; AltName: Full=2-phosphoglycerate dehydratase	0.014	3	2.80e-5	1	0	1881
gi|116739942|gb|ABK20812.1|,gi|2050584525|gb|QWM93066.1|,gi|118411195|ref|YP_874589.1|	conserved hypothetical protein (chloroplast) [Thalassiosira pseudonana],hypothetical protein RF88 (chloroplast) [Thalassiosira pseudonana],hypothetical protein ThpsCp100 (chloroplast) [Thalassiosira pseudonana]	0.191	3	9.25e-5	2	2	1882
gi|125980829|sp|A0T0P8.1|PSBH_THAPS,gi|118411116|ref|YP_874510.1|,gi|220967808|gb|EED86184.1|,gi|2599405804|pdb|8IWH|H,gi|224015792|ref|XP_002297544.1|,gi|116739863|gb|ABK20733.1|,gi|2599405805|pdb|8IWH|h,gi|2050584463|gb|QWM93004.1|	RecName: Full=Photosystem II reaction center protein H; Short=PSII-H,photosystem II protein H (chloroplast) [Thalassiosira pseudonana],predicted protein [Thalassiosira pseudonana CCMP1335],Chain H, Photosystem II reaction center protein H,photosystem II 10 kDa phosphoprotein (chloroplast) [Thalassiosira pseudonana],Chain h, Photosystem II reaction center protein H,10 kDa phosphoprotein of photosystem II (chloroplast) [Thalassiosira pseudonana]	0.212	3	1.84e-4	1	1	1883
gi|125987615|sp|A0T0R3.1|RK33_THAPS,gi|118411131|ref|YP_874525.1|,gi|116739878|gb|ABK20748.1|,gi|2050584448|gb|QWM92989.1|,gi|220967803|gb|EED86179.1|,gi|224015782|ref|XP_002297539.1|	RecName: Full=Large ribosomal subunit protein bL33c; AltName: Full=50S ribosomal protein L33, chloroplastic,ribosomal protein L33 (chloroplast) [Thalassiosira pseudonana],50S ribosomal protein L33 (chloroplast) [Thalassiosira pseudonana],predicted protein [Thalassiosira pseudonana CCMP1335]	0.172	3	1.89e-4	1	1	1884
gi|18089255|gb|AAH20982.1|	(CONTAMINANT) Keratin 18 [Homo sapiens]	0.016	3	2.82e-5	1	0	1885
gi|14602965|gb|AAH09971.1|	(CONTAMINANT) Type I hair keratin 3B [Homo sapiens]	0.017	3	3.00e-5	1	0	1885
gi|6016413|sp|Q15323|K1H1_HUMAN	(CONTAMINANT) Keratin, type I cuticular HA1 (Hair keratin, type I HA1)	0.017	3	2.91e-5	1	0	1885
gi|209583502|gb|ACI64188.1|,gi|224011393|ref|XP_002295471.1|	predicted protein, partial [Thalassiosira pseudonana CCMP1335]	0.028	3	3.44e-5	1	1	1886
gi|209585866|gb|ACI64551.1|,gi|224004366|ref|XP_002295834.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.058	3	2.92e-5	2	2	1887
gi|209585905|gb|ACI64590.1|,gi|224004444|ref|XP_002295873.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.051	3	2.20e-5	2	2	1888
gi|209586069|gb|ACI64754.1|,gi|224004772|ref|XP_002296037.1|	predicted protein [Thalassiosira pseudonana CCMP1335]	0.081	3	4.06e-5	2	2	1889
